interconnector_1_price,interconnector_2_price,interconnector_3_price,weather/wind_offshore_baseline,weather/wind_inland_baseline,weather/solar_pv_profile_1
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,0.999622371,0
0,19.74349057,0,1,0.981611433,0
0,19.74349057,0,1,0.951214547,0
0,19.74349057,0,1,0.898093866,0.000115407
0,19.74349057,0,1,0.868987224,0.019187457
0,19.74349057,0,1,0.865472831,0.069900603
0,19.74349057,0,1,0.880448086,0.115611409
0,17.78730608,0,1,0.921653364,0.147040822
0,17.78730608,0,1,0.944720759,0.150919464
0,19.74349057,0,1,0.931229758,0.125091963
0,19.74349057,0,1,0.911586283,0.06096856
0,19.74349057,0,1,0.897901163,0.002171152
0,19.74349057,0,1,0.863995109,0
0,21.29446541,0,1,0.833495339,0
0,19.74349057,0,1,0.831367215,0
0,19.74349057,0,0.929344015,0.825512398,0
0,19.74349057,0,1,0.790091279,0
0,19.74349057,0,0.595670942,0.725572447,0
0,19.74349057,0,0.696164697,0.651825284,0
0,0,0,0.821687593,0.583946765,0
0,342.3322852,0,0.738495833,0.529598769,0
0,342.3322852,0,0.85224912,0.471212377,0
0,342.3322852,0,0.820556897,0.412260722,0
0,247.541174,0,0.767917104,0.405511737,0
0,0,0,0.702879345,0.433743156,0
0,342.3322852,0,0.474011475,0.478088089,0
0,342.3322852,384.026848,0.885368835,0.57046295,0
0,19.74349057,0,0.925533601,0.737782894,0.000114908
0,342.3322852,0,1,0.917870928,0.01022885
0,19.74349057,384.026848,1,1,0.023376227
0,19.74349057,0,1,1,0.028241321
0,342.3322852,0,1,1,0.026649669
457.5057978,342.3322852,384.026848,1,1,0.025085403
0,0,0,1,1,0.031050878
0,58.28032496,0,1,1,0.020457315
0.018673706,19.74349057,0,1,1,0.00136644
0,96.81715934,0,1,1,0
0,0,384.026848,1,1,0
0,58.28032496,159.8962399,1,1,0
0,58.28032496,0.015674565,1,1,0
0,0.013972746,64.01492438,1,1,0
0,58.28032496,0,1,1,0
0,19.74349057,384.026848,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,0.993932277,0
0,19.74349057,0,1,0.993932386,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0.000279558
0,19.74349057,0,1,1,0.022255179
0,19.74349057,0.015674565,1,0.999410397,0.044090852
0,19.74349057,0.03134913,1,1,0.07544265
0,19.74349057,0.03134913,1,1,0.088375166
0,19.74349057,0.015674565,1,1,0.067860376
0,19.74349057,22.11681153,1,1,0.038828933
0,19.74349057,22.1324861,1,1,0.013881559
0,26.32465409,29.49953175,1,1,0.000812306
0,26.32465409,29.49953175,1,1,0
0,26.32465409,29.51520632,1,0.993943491,0
0,26.32465409,29.51520632,1,0.971009355,0
0,26.31068135,29.49953175,1,0.990808953,0
0,25.38848009,28.46501045,1,1,0
0,19.74349057,22.0854624,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,1,0
0,19.74349057,0,1,0.994713108,0
0,19.74349057,0,1,0.977837163,0
0,19.74349057,0,1,0.954866772,0
0,19.74349057,0,1,0.930632594,0
0,19.74349057,0,1,0.864608495,0
0,19.74349057,0,1,0.70131497,0.000291954
0,19.74349057,0,1,0.493342601,0.055689617
0,19.74349057,0,0.826070017,0.321942673,0.179950293
0,19.74349057,0,0.69089333,0.205933302,0.262133643
0,19.74349057,0,0.757873233,0.146242078,0.291875787
0.056021118,19.74349057,0.03134913,0.514527356,0.126972797,0.26434932
26.40462033,19.74349057,22.14816066,0.398527452,0.11812737,0.176668274
26.40462033,19.74349057,22.14816066,0.361864136,0.116284927,0.059538495
56.50663445,42.26755766,47.4155598,0.303337076,0.136416258,0.002068088
56.52530816,42.2815304,47.44690893,0.390684136,0.178819238,0
56.52530816,42.2815304,47.44690893,0.259428528,0.23651919,0
56.52530816,42.2815304,47.44690893,0.210288591,0.292612299,0
56.50663445,42.26755766,47.44690893,0.761824006,0.360398929,0
56.46928704,42.26755766,47.44690893,0.839468315,0.442826904,0
0,34.94583858,39.21776219,0.92541439,0.539458339,0
0,34.91789309,39.15506393,1,0.658247216,0
0,19.74349057,22.1324861,0.605040104,0.776427389,0
0,19.74349057,16.59936457,0.751499995,0.858837727,0
0,19.74349057,16.59936457,0.85333187,0.863648025,0
0,19.74349057,0.015674565,1,0.761604446,0
0,19.74349057,0,1,0.622275967,0
0,19.74349057,0,1,0.534097475,0
0,19.74349057,0,0.915794638,0.494624135,0
0,19.74349057,0,1,0.467341863,0
0,19.74349057,0,0.618680301,0.455520199,0.00037564
0,19.74349057,16.59936457,0.58246486,0.444327707,0.066826807
0,19.74349057,16.59936457,0.908450909,0.404106851,0.188986976
0,19.74349057,16.59936457,0.502779474,0.372450967,0.265768266
0,19.74349057,16.59936457,0.372240437,0.393662528,0.294084231
0,19.74349057,22.10113697,0.253941915,0.426528961,0.276170834
0,19.74349057,22.1324861,0.260422196,0.422871401,0.209709445
26.34859921,19.74349057,22.1324861,0.375924686,0.381536784,0.098116072
26.34859921,19.74349057,22.1324861,0.362734972,0.333056887,0.004419401
26.34859921,19.74349057,22.1324861,0.29495912,0.317803572,0
26.34859921,19.74349057,22.1324861,0.589085066,0.318977214,0
26.34859921,19.74349057,22.1324861,1,0.308154887,0
26.34859921,19.74349057,22.1324861,1,0.288498456,0
26.34859921,19.74349057,22.1324861,1,0.270119531,0
19.75678098,19.74349057,16.59936457,1,0.26010841,0
0.018673706,19.74349057,0.03134913,0.630420795,0.253250444,0
0,19.74349057,0.015674565,0.410006059,0.250432833,0
0,19.74349057,0.015674565,0.511864296,0.255521409,0
0,19.74349057,0.015674565,0.242545438,0.256319224,0
