interconnector_1_price
0
0
0
0
0
-0.01
0
0
0
0
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
0
0
0
0
0
0
0
0
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
0
0
0
0
4.960895
2.49
4.960895
4.960895
0
0
0
0
4.960895
4.960895
-0.01
-0.01
-0.01
2.48
0
0
0
-0.01
-0.01
0
-0.01
-0.01
0
0
0
0
-0.01
-0.01
-0.01
-0.01
0
0
0
-0.01
-0.01
-0.01
-0.01
0
0
2.48
0
-0.01
0
-0.01
-0.01
-0.01
-0.01
2.49
4.960895
4.960895
4.960895
4.960895
4.960895
0
0
0
0
-0.01
2.48
-0.01
-0.01
2.49
2.48
0
4.960895
-0.01
-0.01
-0.01
-0.01
0
0
4.960895
7.14
4.960895
4.960895
-0.01
-0.01
-0.01
0
0
-0.01
-0.01
0
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
0
0
0
0
4.960895
0
4.960895
0
4.960895
0
-0.01
0
0
0
0
0
0
0
-0.01
-0.01
-0.01
-0.01
0
0
0
0
0
0
4.960895
0
0
2.49
45.85
47.83
47.83
45.85
45.85
42.36
48
48
48
48
49
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
50
50
48
48
50
211.60875
211.60875
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
49
59.40594059
50
48
48
48
48
48
48
48
48
45.85
2.49
4.960895
4.960895
4.960895
4.960895
42.36
48
48
0
4.960895
0
42.36
42.36
4.960895
42.36
0
2.49
4.960895
4.960895
4.960895
48
48
4.960895
4.960895
4.960895
4.960895
4.960895
48
48
48
48
48
48
42.36
42.36
42.36
42.36
42.36
48
48
48
48
59.40594059
50
48
50
49
50
50
48
48
48
211.60875
104.87
211.60875
211.60875
211.60875
104.87
48
104.87
48
104.87
211.60875
373.36
373.3646917
373.3646917
373.3646917
2000
2000
2000
2000
2000
500
2000
2000
3000
3000
3000
3000
3000
3000
373.3646917
2000
500
500
500
500
2000
2000
3000
3000
3000
3000
3000
500
2000
373.3646917
3000
3000
3000
3000
3000
3000
3000
3000
500
2000
850
2000
2000
2000
3000
3000
3000
3000
3000
3000
3000
3000
2000
2000
2000
3000
3000
3000
3000
3000
3000
3000
211.60875
211.60875
50
71.24
71.24
71.24
211.61
300
211.60875
211.60875
211.61
211.61
211.60875
211.60875
123.56
123.56
123.56
65.37
48
48
48
48
48
48
42.36
42.36
42.36
42.36
42.36
42.36
48
48
42.36
48
48
48
48
48
48
48
42.36
42.36
42.36
42.36
42.36
42.36
42.36
42.36
42.36
42.36
4.960895
4.960895
4.960895
4.960895
4.960895
2.49
2.48
4.960895
2.49
4.960895
2.49
0
0
-0.01
0
0
0
4.960895
4.960895
4.960895
4.960895
4.960895
4.960895
4.960895
4.960895
4.960895
4.960895
4.960895
4.960895
4.960895
4.960895
48
48
48
48
48
4.960895
4.960895
2.49
0
7.128349546
42.36
42.36
4.960895
7.128349546
0
0
0
0
0
0
0
0
0
-0.01
-0.01
0
-0.01
0
0
0
0
0
4.960895
4.960895
42.36
42.36
45.85
0
-0.01
-0.01
4.960895
0
0
4.960895
0
-0.01
42.36
0
-0.01
42.36
42.36
7.128349546
7.128349546
48
48
48
48
48
48
48
42.36
48
48
48
42.36
48
48
48
48
48
48
48
48
48
48
48
49
63.38
65.37
65.37
65.37
91.09
96.87
211.60875
211.60875
300
300
2000
300
2000
211.61
211.61
211.61
2000
211.60875
211.60875
211.61
211.60875
211.60875
300
50
48
48
48
96.87
107.51
211.60875
211.60875
211.60875
107.51
104.21
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
50
48
48
48
48
48
48
65.37
211.60875
300
211.61
300
373.36
373.36
373.36
373.36
373.3646917
373.3646917
373.3646917
373.3646917
373.3646917
500
500
500
500
373.3646917
373.3646917
211.60875
211.60875
211.60875
373.3646917
211.61
373.3646917
373.3646917
373.36
