interconnector_1_price,interconnector_2_price,interconnector_3_price,weather/wind_offshore_baseline,weather/wind_inland_baseline,weather/solar_pv_profile_1
0,18.57560967,0,0.618680301,0.452435797,0.00037564
0,18.57560967,16.1084159,0.58246486,0.441319091,0.066826807
0,18.57560967,16.1084159,0.908450909,0.401370577,0.188986976
0,18.57560967,16.1084159,0.502779474,0.36992904,0.265768266
0,18.57560967,16.1084159,0.372240437,0.390996974,0.294084231
0,18.57560967,21.44746593,0.253941915,0.423640863,0.276170834
0,18.57560967,21.47788787,0.260422196,0.420008069,0.209709445
24.79000826,18.57560967,21.47788787,0.375924686,0.378953335,0.098116072
24.79000826,18.57560967,21.47788787,0.362734972,0.330801704,0.004419401
24.79000826,18.57560967,21.47788787,0.29495912,0.315651672,0
24.79000826,18.57560967,21.47788787,0.589085066,0.316817367,0
24.79000826,18.57560967,21.47788787,1,0.306068319,0
24.79000826,18.57560967,21.47788787,1,0.286544985,0
24.79000826,18.57560967,21.47788787,1,0.268290507,0
18.58811392,18.57560967,16.1084159,1,0.258347173,0
0.017569106,18.57560967,0.030421937,0.630420795,0.251535644,0
0,18.57560967,0.015210969,0.410006059,0.248737111,0
0,18.57560967,0.015210969,0.511864296,0.253791231,0
0,18.57560967,0.015210969,0.242545438,0.254583644,0
0,18.57560967,0.015210969,0.200473438,0.248253099,0
0,18.57560967,0.015210969,0.393402673,0.241453465,0
0,18.57560967,0.015210969,0.317501918,0.23268372,0
0.017569106,18.57560967,0.015210969,0.291919451,0.2160597,0
0.035138212,18.57560967,0.030421937,0.393294036,0.190385434,0
24.80757736,18.57560967,21.49309884,0.489443606,0.168000308,0.000234073
24.80757736,18.57560967,21.49309884,0.694298889,0.158949412,0.025206799
24.84271558,18.57560967,21.49309884,0.708040481,0.147459208,0.0713789
24.84271558,18.57560967,21.49309884,0.273787034,0.120078247,0.104486044
24.84271558,18.57560967,21.50830981,0.301885104,0.098076719,0.107181137
24.86028468,18.57560967,21.50830981,0.555551949,0.088353722,0.091796404
24.89542289,18.57560967,21.52352078,0.407286797,0.082025977,0.064599191
24.9305611,18.57560967,21.55394272,0.136615217,0.076720833,0.028442012
24.9305611,18.57560967,21.55394272,0.110806148,0.075176677,0.001667248
70.59266703,24.76747956,61.08725049,0.059833791,0.083887121,0
71.78736622,18.57560967,62.12159636,0.043857851,0.096148641,0
71.78736622,18.57560967,62.12159636,0,0.107211907,0
71.76979712,18.57560967,62.12159636,0.018934624,0.129762814,0
24.87785379,18.57560967,21.52352078,0.063211843,0.183191756,0
24.82514647,18.57560967,21.50830981,0.142922737,0.27678786,0
24.80757736,18.57560967,21.49309884,0.233058803,0.393907535,0
0,18.57560967,21.47788787,0.584811133,0.521500729,0
0,18.57560967,0,0.933209326,0.612038777,0
0,18.57560967,0,0.884873015,0.681839243,0
0,18.57560967,0,0.88164678,0.725643741,0
0,18.57560967,0,0.614027442,0.766166884,0
0,18.57560967,0,0.643078333,0.804917478,0
0,18.57560967,0,0.714182683,0.839758129,0
0,18.57560967,0,0.746856841,0.863750681,0
0,18.57560967,0,0.805117523,0.872799738,0.000576094
0,18.57560967,0,0.70343803,0.874279349,0.06378403
0,18.57560967,0,0.669039147,0.882108103,0.165589007
0,18.57560967,0,1,0.911183755,0.220494255
0,18.57560967,0,1,0.94889009,0.225751027
0,18.57560967,0,1,0.968760321,0.192284202
0,18.57560967,0,1,0.976434011,0.138572539
0,18.57560967,0,1,0.971769177,0.066467096
0,18.57560967,0,1,0.950558397,0.004869742
0,18.57560967,0,1,0.925452595,0
0,18.57560967,21.44746593,1,0.897499276,0
0,18.57560967,21.4626769,1,0.880629574,0
0,18.57560967,21.4626769,1,0.878835832,0
0,18.57560967,0.015210969,1,0.883642863,0
0,18.57560967,0.015210969,1,0.869151805,0
0,18.57560967,0,1,0.850735016,0
0,18.57560967,0,1,0.845629208,0
0,18.57560967,0,1,0.847201923,0
0,18.57560967,0,1,0.86386433,0
0,18.57560967,0,1,0.898385442,0
0,18.57560967,0,1,0.919455106,0
0,18.57560967,0,1,0.928066001,0
0,18.57560967,0,1,0.932033905,0
0,18.57560967,0,1,0.893831663,0
0,18.57560967,0,1,0.783271563,0.00060171
0,18.57560967,0,1,0.685352331,0.06605586
0,18.57560967,0,1,0.595573067,0.185030634
0,18.57560967,0,1,0.523519284,0.270938047
0,18.57560967,0,1,0.502312938,0.305216147
0,18.57560967,0,1,0.464988427,0.289775321
0,18.57560967,21.4626769,1,0.385428565,0.224415307
24.79000826,18.60190211,21.49309884,1,0.295420378,0.113082729
24.80757736,48.65416234,21.49309884,1,0.237678257,0.007692873
71.73465891,53.68916482,62.1063854,1,0.219234975,0
71.75222801,53.68916482,62.12159636,1,0.214681629,0
71.75222801,53.68916482,62.12159636,1,0.196186225,0
71.75222801,53.6760186,62.12159636,0.791941134,0.15438828,0
71.76979712,53.6760186,62.12159636,0.867285087,0.104573608,0
71.76979712,53.68916482,62.12159636,0.396897604,0.066690105,0
71.76979712,52.7820756,61.08725049,0.358481608,0.049232116,0
76.03908982,18.64134077,21.55394272,0.328571325,0.050515267,0
76.03908982,18.61504833,21.52352078,0.207580918,0.066680383,0
33.17047172,18.57560967,21.49309884,0.190605124,0.088802557,0
24.86028468,18.57560967,21.49309884,0.152503017,0.133345325,0
24.86028468,18.57560967,21.49309884,0.08714669,0.18844852,0
24.87785379,18.61504833,21.52352078,0.012227508,0.226838377,0
24.912992,18.64134077,21.55394272,0,0.247900904,0
70.55752882,52.80836804,61.08725049,0.108310563,0.269719402,0
73.77267518,55.22727262,63.88606874,0.130066364,0.302898776,0.000306449
73.77267518,55.22727262,63.88606874,0.361997397,0.33985087,0.017158117
73.75510607,55.20098018,63.88606874,0.421417455,0.375149472,0.041221841
0,55.20098018,63.88606874,0.378497939,0.42844411,0.04707523
0,55.20098018,63.88606874,0.49622503,0.508058797,0.051011098
0,55.20098018,63.88606874,0.800210163,0.548990473,0.044049665
0,55.20098018,63.88606874,1,0.52147748,0.031696402
0,88.09282405,101.9134906,0.768411186,0.469333073,0.016506951
0,116.2520285,115.0253457,0.999653865,0.409158673,0.001895323
117.7130087,117.4088959,127.9546691,0.957616484,0.351442072,0
121.6836266,117.4088959,135.8339509,1,0.304577571,0
155.3284642,117.4088959,135.8339509,1,0.276929301,0
155.3284642,116.2388823,134.4953857,0.907603104,0.253954839,0
133.9117243,100.2267856,115.9532148,0.385690446,0.222459776,0
125.8650738,94.20581662,108.9865911,0.475891912,0.203222026,0
121.6836266,91.0638699,105.3511695,0.174854758,0.201493381,0
73.79024428,91.02443124,63.88606874,0.250428298,0.216020664,0
71.75222801,91.02443124,62.12159636,0.306471042,0.24887866,0
64.93541497,68.26832343,56.23495146,0.357581368,0.306818452,0
0.017569106,56.38414003,56.20452952,0.327429765,0.382916481,0
0,68.26832343,21.49309884,0.750497346,0.455536242,0
0,91.02443124,16.12362687,1,0.528759612,0
0,91.03757746,0,1,0.600556466,0
0,91.0638699,0,0.936654719,0.654163506,0
0,91.03757746,0.015210969,0.839845793,0.684495794,0.000339433
0,56.38414003,16.12362687,0.900923944,0.701865837,0.013384346
0,18.58875589,21.49309884,1,0.728207621,0.028649087
0,18.57560967,21.47788787,1,0.767341986,0.035060151
0,18.57560967,21.47788787,1,0.802786679,0.035022183
0,18.57560967,21.47788787,1,0.801822115,0.033010309
0,18.57560967,19.33314128,1,0.772499915,0.024712811
0,56.38414003,16.12362687,1,0.753020268,0.013751701
0,88.06653161,16.12362687,1,0.743201398,0.001815044
0,91.02443124,21.49309884,1,0.71581968,0
0,91.02443124,21.49309884,1,0.666875095,0
0,88.06653161,56.20452952,1,0.607437634,0
0,56.38414003,22.02548275,1,0.525666196,0
0,48.57528501,21.49309884,0.884853316,0.442010505,0
0,18.61504833,21.49309884,0.75272803,0.379820361,0
0,18.57560967,0.015210969,0.934882918,0.328350392,0
0.017569106,18.57560967,0,0.888408215,0.270074842,0
0.017569106,18.57560967,0,0.764075403,0.220026631,0
0.017569106,18.57560967,0,0.422453274,0.201441476,0
0.017569106,18.57560967,0,0.407787687,0.207778942,0
0.017569106,18.57560967,0,0.687124633,0.235269119,0
0.017569106,18.57560967,0,1,0.29067866,0
18.60568302,18.57560967,16.09320493,1,0.326790113,0
24.80757736,18.57560967,21.4626769,1,0.333086487,0
24.80757736,18.57560967,21.47788787,1,0.390304478,0.000228681
24.79000826,18.57560967,21.49309884,1,0.584995846,0.019942848
0,18.57560967,21.49309884,1,0.755656814,0.076200988
0,18.57560967,21.49309884,1,0.892633311,0.132918355
0,18.57560967,21.47788787,1,0.99067971,0.15542341
0,18.57560967,21.47788787,1,1,0.142825563
0,18.57560967,21.47788787,1,1,0.117738394
0,18.57560967,21.47788787,1,1,0.062063122
0,18.57560967,21.47788787,1,1,0.005045099
0,18.57560967,21.47788787,1,1,0
0,18.57560967,21.47788787,1,1,0
0,18.57560967,21.47788787,1,1,0
0,18.57560967,21.47788787,1,1,0
0,18.57560967,21.47788787,1,1,0
0,18.57560967,21.4626769,1,1,0
0,18.57560967,0.015210969,1,0.991449739,0
0,18.57560967,0.015210969,1,0.966796807,0
0,18.57560967,0,1,0.954712834,0
0,18.57560967,0,1,0.951778483,0
0,16.72199257,0,1,0.951472353,0
0,16.72199257,0,1,0.965811157,0
0,18.57560967,0,1,0.9819543,0
0,18.57560967,0,1,0.993666614,0
0,18.57560967,0,1,0.99951001,0
0,18.57560967,0,1,1,0.000739695
0,18.57560967,0.015210969,1,1,0.033404863
0,18.57560967,0.015210969,1,1,0.09437591
0,18.57560967,0.015210969,1,0.98883071,0.165162385
0,16.72199257,0.015210969,1,0.931034414,0.175836727
0,16.72199257,0.015210969,1,0.850528479,0.129233692
0,18.57560967,0.015210969,1,0.755623184,0.064974895
0,18.57560967,0.015210969,1,0.716284444,0.02711032
0,18.57560967,21.47788787,1,0.781548108,0.002620964
0,18.57560967,21.47788787,1,0.880547175,0
0,22.28284387,25.78259203,1,0.944926187,0
0,22.28284387,25.797803,1,0.985944588,0
0,18.57560967,21.49309884,1,1,0
0,18.57560967,21.47788787,1,1,0
0,18.57560967,21.44746593,1,0.985106867,0
0,18.57560967,0,1,0.946069066,0
0,18.57560967,0,1,0.890774039,0
0,18.57560967,0,1,0.838012939,0
0,18.57560967,0,1,0.789055269,0
0,18.57560967,0.015210969,1,0.75480363,0
0,18.57560967,0.015210969,1,0.736462211,0
0,18.57560967,0.015210969,1,0.729742921,0
0,18.57560967,0.015210969,1,0.729723565,0
0,18.57560967,0.015210969,1,0.77361057,0
0,18.57560967,0.015210969,1,0.80838396,0.000724251
0,18.57560967,0.015210969,1,0.795516441,0.047004007
0,18.57560967,0.015210969,1,0.848809025,0.153772936
0,18.57560967,0.015210969,1,0.979150253,0.203512389
0,18.57560967,0.015210969,1,0.99724707,0.219788333
0,18.57560967,0.015210969,1,1,0.227436842
0,18.57560967,0.015210969,1,1,0.20442724
0,18.57560967,0.015210969,1,1,0.120059759
0,18.57560967,0.015210969,1,0.993613195,0.014051922
0,18.57560967,0.015210969,1,0.878719262,0
0,18.57560967,0.015210969,1,0.694891457,0
0,18.57560967,0.015210969,0.604269359,0.55999526,0
0,18.57560967,0.015210969,0.740946254,0.460211673,0
0,18.57560967,0.015210969,0.622219556,0.402796769,0
0,18.57560967,0,0.541430562,0.387298218,0
0,18.57560967,0,0.60438408,0.429561685,0
0,18.57560967,0,1,0.519676492,0
0,18.57560967,0,1,0.572004296,0
0,18.57560967,0,1,0.683771939,0
0,18.57560967,0.015210969,1,0.861962345,0
0,18.57560967,0.015210969,1,0.922988632,0
0,18.57560967,0.015210969,1,0.98372036,0
0,18.57560967,0.015210969,1,1,0
0,18.57560967,0.015210969,1,1,0
0,18.57560967,0.015210969,1,0.998558639,0.001061962
0,18.57560967,0,1,0.99607067,0.033365393
0,18.57560967,0,1,1,0.093348604
0,18.57560967,0,1,1,0.160363667
0,0.026292441,0.015210969,1,1,0.206597368
0,0.026292441,0.015210969,1,0.972619982,0.203948481
0,0.026292441,0.015210969,1,0.937407239,0.153576807
0,18.57560967,0.015210969,1,0.911850299,0.076593098
0,18.57560967,0.015210969,1,0.859100229,0.008409154
0,24.76747956,0.015210969,1,0.782584473,0
0,22.25655143,0.030421937,1,0.74028716,0
0,18.57560967,0.030421937,1,0.7101081,0
0,18.57560967,0.030421937,1,0.711637344,0
0,18.57560967,0.015210969,1,0.769813951,0
0,24.76747956,0.015210969,1,0.840329838,0
0,24.76747956,0.015210969,1,0.908007723,0
0,18.57560967,0.015210969,1,0.965161374,0
0,18.57560967,0,1,0.98396507,0
0,18.57560967,0,1,0.990825584,0
0,18.57560967,0,1,0.998523063,0
0,18.57560967,0,1,0.995939827,0
0,18.57560967,0,1,0.993653421,0
0,18.57560967,0,1,1,0
0,18.60190211,0,1,1,0
0,18.60190211,0,1,1,0.000824878
0,18.57560967,0.015210969,1,1,0.023462713
0,18.57560967,0.015210969,1,1,0.055749304
0,18.57560967,0.015210969,1,1,0.080515145
0,18.57560967,0.015210969,1,1,0.095967708
0,18.44414746,0.015210969,1,1,0.1034513
0,18.57560967,0.015210969,1,1,0.086894816
0,18.57560967,21.4626769,1,1,0.052666847
0,18.57560967,21.47788787,1,1,0.008369326
0,27.18638414,31.4410724,1,1,0
0,27.18638414,31.45628337,1,0.996102678,0
0,27.18638414,31.47149434,1,0.941655105,0
0,27.17323792,31.45628337,1,0.852926804,0
0,20.38978811,23.57700156,1,0.743355814,0
0,18.57560967,21.47788787,0.5097127,0.625225078,0
0,18.57560967,16.1084159,0.385612517,0.50208726,0
0,18.57560967,0,0.416154924,0.405445535,0
0,18.57560967,0,0.392288201,0.343864082,0
0,18.57560967,0,0.5069678,0.294218891,0
0,18.57560967,0,0.464817436,0.27336939,0
0,18.57560967,0,0.422966911,0.313402032,0
0,18.57560967,0,0.359320142,0.408708723,0
0,18.60190211,0,0.188471489,0.530982651,0
0,18.60190211,0.030421937,0.793312425,0.655969252,0
0,18.58875589,21.49309884,1,0.803070317,0.000308772
0,18.60190211,21.53873175,1,0.919022999,0.009314972
0,18.57560967,21.53873175,0.947834935,0.940470595,0.048615257
0,18.57560967,34.65058681,0.947834935,0.934061652,0.132532245
0,18.57560967,21.50830981,0.947834935,0.930183608,0.209898912
0,18.57560967,21.49309884,0.947834935,0.928473886,0.234635747
0,18.57560967,21.49309884,0.947834935,0.943045937,0.191104531
0,18.57560967,21.50830981,0.947834935,0.945574132,0.115000493
0,24.71489468,28.59662125,0.947834935,0.96678848,0.016804884
0,24.74118712,28.62704318,1,0.968901005,0
0,24.74118712,28.64225415,1,0.965315034,0
0,24.7280409,28.62704318,1,0.976192653,0
0,18.60190211,21.53873175,1,0.981173241,0
0,18.60190211,21.53873175,1,0.987055134,0
0,18.60190211,21.53873175,1,0.989930659,0
0,18.57560967,21.49309884,1,0.994757479,0
0,18.57560967,21.47788787,1,0.999127537,0
0,18.57560967,21.47788787,1,0.993599246,0
0,18.57560967,21.47788787,1,0.995301182,0
0,18.54931723,21.43225497,1,0.994752397,0
0,18.54931723,0.030421937,1,0.990799632,0
0,18.57560967,0.030421937,1,0.984548566,0
0,18.57560967,0.015210969,1,0.981457961,0
0,18.57560967,0.045632906,1,0.969316243,0
0,18.57560967,21.47788787,1,0.957122513,0.001012538
0,18.57560967,21.47788787,1,0.959249095,0.02286099
0,18.57560967,21.47788787,1,0.98216592,0.064718891
0,18.57560967,21.47788787,1,1,0.084521364
0,18.57560967,21.47788787,1,1,0.082405879
0,18.57560967,21.47788787,1,1,0.077057519
0,18.57560967,21.49309884,1,1,0.059901815
0,18.57560967,21.50830981,1,1,0.034520883
0,18.57560967,21.50830981,1,1,0.006035797
0,26.18727138,30.28503878,1,0.978829092,0
0,26.18727138,30.30024974,1,0.925052496,0
0,26.18727138,30.31546071,1,0.860560807,0
0,24.7280409,28.62704318,1,0.795865393,0
0,24.74118712,28.62704318,1,0.709465994,0
0,19.64045353,22.70997634,1,0.611145582,0
0,18.60190211,21.49309884,1,0.515251285,0
0,18.57560967,21.47788787,1,0.441488214,0
0,18.57560967,0.015210969,1,0.386882007,0
0,18.57560967,0.015210969,1,0.326814227,0
0,18.57560967,0.015210969,1,0.271655775,0
0,18.57560967,0.015210969,1,0.235897815,0
0,18.57560967,0.015210969,0.836534966,0.205705562,0
0,18.57560967,0.015210969,0.354980593,0.17546162,0
24.80757736,18.57560967,21.47788787,0.16479843,0.145616588,0
24.84271558,18.57560967,21.49309884,0.214748365,0.115397842,0.001405693
24.84271558,18.57560967,21.49309884,0.327902554,0.085770518,0.037728701
24.86028468,18.57560967,21.49309884,0.113203264,0.056847953,0.106734476
24.86028468,18.57560967,21.49309884,0.061407626,0.02845393,0.181961518
117.7130087,18.57560967,21.50830981,0.061033798,0.012990674,0.220649905
117.7305778,18.57560967,21.50830981,0.03317893,0.011398538,0.214667492
121.6836266,18.57560967,21.52352078,0.011384806,0.009901162,0.176654629
121.6836266,55.20098018,63.88606874,0,0.008719701,0.106797553
132.9102852,99.41171997,115.0253457,0,0.014576852,0.017780769
132.9102852,99.42486619,115.0405566,0.015342412,0.038190823,0
132.9102852,99.41171997,115.0405566,0,0.077565962,0
132.8927161,99.39857375,115.0253457,0,0.122834175,0
121.6836266,18.60190211,105.3359586,0.139682683,0.150930773,0
117.7130087,18.60190211,101.8830687,0.14431745,0.15592704,0
99.61682978,18.57560967,86.23098183,0.181560281,0.150398749,0
71.78736622,18.57560967,62.12159636,0.270464763,0.155695523,0
71.7170898,53.62343371,62.06075249,0.048549124,0.162723106,0
71.7170898,53.62343371,62.06075249,0.019420058,0.156421866,0
71.7170898,53.62343371,62.06075249,0.003327478,0.152739546,0
71.7170898,53.62343371,62.06075249,0.170104995,0.154506904,0
71.69952069,53.62343371,62.06075249,0.428644146,0.160142465,0
71.68195159,53.62343371,62.06075249,0.517091628,0.169360538,0
71.68195159,53.62343371,62.06075249,0.488897089,0.176862941,0
71.7170898,53.64972616,62.09117443,1,0.18528979,0
71.75222801,53.6760186,62.12159636,1,0.192722338,0.003271212
71.75222801,53.64972616,62.12159636,0.945047739,0.199199839,0.101895017
71.73465891,53.64972616,62.12159636,1,0.16780188,0.233084342
71.75222801,53.62343371,62.12159636,0.754908741,0.097849268,0.318822935
71.76979712,53.62343371,62.12159636,0.530873778,0.057768949,0.354909028
71.76979712,53.62343371,62.12159636,0.41298098,0.048425007,0.341027876
73.80781339,53.62343371,63.88606874,0.45778354,0.04661884,0.277435676
114.9195209,53.62343371,99.47973561,0.593551358,0.042239309,0.16662674
121.6836266,53.62343371,99.47973561,0.468740253,0.043651292,0.029137899
121.6836266,53.62343371,99.47973561,0.292982503,0.06841995,0
121.6836266,53.62343371,99.47973561,0.396919766,0.112640292,0
132.8575779,53.62343371,115.0253457,0.465866292,0.161423648,0
132.8575779,53.62343371,115.0253457,0.382101508,0.207568511,0
114.9195209,53.62343371,99.47973561,0.62838928,0.240569786,0
86.19403296,53.62343371,74.60980171,0.461933915,0.257221921,0
73.82538249,53.62343371,63.88606874,0.152768526,0.269557308,0
53.83174011,40.25372739,46.59119727,0.083215254,0.281504058,0
53.83174011,40.25372739,46.59119727,0.128099756,0.290755328,0
53.81417101,40.25372739,46.59119727,0.029612748,0.29938839,0
53.81417101,40.25372739,46.59119727,0.007031053,0.305885247,0
53.7966019,40.25372739,46.59119727,0.059568079,0.315445567,0
53.7966019,40.25372739,46.59119727,0.066034325,0.326467655,0
53.7966019,40.25372739,46.59119727,0.112806376,0.331985133,0
71.7170898,53.6760186,62.12159636,0.202475694,0.333607698,0
71.7170898,53.6760186,62.12159636,0.3038145,0.332943317,0.001760043
53.81417101,40.25372739,62.12159636,0.667313843,0.329179679,0.033070225
63.31905724,40.25372739,62.12159636,1,0.299707821,0.077690707
63.31905724,40.25372739,62.12159636,0.691549499,0.260448884,0.11516346
53.81417101,40.25372739,62.12159636,0.886477949,0.254869445,0.130639862
53.81417101,40.25372739,63.88606874,1,0.292997939,0.120875673
0,40.25372739,65.23984496,0.837259214,0.352253408,0.10068069
0,53.6760186,115.0253457,0.371471141,0.382496701,0.067760172
0,112.2687237,129.9168841,0.41559059,0.374104456,0.016054176
0,112.2818699,129.932095,0.513654058,0.375569035,0
0,112.2818699,129.932095,0.868066116,0.400273332,0
0,53.6760186,129.9168841,0.652251368,0.427634179,0
0,40.25372739,63.88606874,1,0.460207024,0
0,40.25372739,62.12159636,1,0.48870318,0
0,53.6760186,62.12159636,1,0.512132781,0
0,40.25372739,46.59119727,1,0.538677751,0
0,18.58875589,21.52352078,1,0.566475139,0
0,18.58875589,21.49309884,1,0.593266332,0
0,18.57560967,21.49309884,1,0.61216032,0
0,18.57560967,21.49309884,1,0.635929033,0
0,18.57560967,21.49309884,1,0.658664948,0
0,18.57560967,21.49309884,1,0.681204166,0
0,18.57560967,21.49309884,1,0.726312231,0
0,18.58875589,21.49309884,1,0.796302582,0
0,18.58875589,21.49309884,1,0.887378493,0.001514711
0,18.57560967,21.47788787,1,0.957850261,0.023016561
0,18.57560967,19.88073615,1,1,0.045227471
0,18.58875589,21.49309884,1,1,0.057118039
0,18.57560967,21.47788787,1,1,0.058559091
0,18.57560967,21.47788787,1,1,0.040928321
0,18.57560967,21.49309884,1,1,0.022197676
0,18.58875589,21.49309884,1,1,0.010093412
0,18.58875589,21.49309884,1,1,0.002367662
0,18.58875589,21.49309884,1,0.986097707,0
0,19.07516605,22.08632662,0.957902706,0.931936151,0
0,18.58875589,21.52352078,0.957902706,0.894019385,0
0,18.58875589,21.52352078,0.836723271,0.883410805,0
0,18.58875589,21.49309884,0.836723271,0.886555478,0
0,18.58875589,21.49309884,0.836723271,0.854911729,0
0,18.58875589,21.49309884,0.836723271,0.766194782,0
0,18.57560967,0.015210969,1,0.71472676,0
0,18.57560967,0,0.757935228,0.70967902,0
0,18.57560967,0,0.539505221,0.74280292,0
0,18.57560967,0,0.569321207,0.780632097,0
0,18.57560967,0,0.972825547,0.790692,0
0,24.76747956,0,0.834284148,0.789204279,0
0,24.76747956,0,0.884226696,0.785641773,0
0,24.76747956,0.015210969,0.888623171,0.780919519,0
0,24.76747956,21.49309884,1,0.785634636,0.002506918
0,24.76747956,21.50830981,1,0.781739723,0.047953687
0,18.60190211,21.50830981,1,0.766918421,0.117238001
0,18.57560967,21.50830981,1,0.751966493,0.173435124
0,18.57560967,21.50830981,1,0.718987277,0.207009164
0,18.57560967,21.50830981,1,0.660641871,0.212930589
0,18.57560967,21.53873175,0.759296815,0.576735416,0.180984978
0,18.57560967,21.53873175,1,0.472053965,0.115906326
24.84271558,18.57560967,62.12159636,1,0.370769141,0.023849411
75.24848006,23.84724412,65.16379011,1,0.285174591,0
121.5606429,18.57560967,105.2599037,0.995556215,0.23080109,0
121.5957811,18.57560967,105.2903257,0.311467194,0.210326169,0
121.5957811,18.57560967,105.2903257,0.078626535,0.210596614,0
118.1522364,18.57560967,102.2785539,0.052151418,0.237150559,0
