interconnector_1_price,interconnector_2_price,interconnector_3_price,weather/wind_offshore_baseline,weather/wind_inland_baseline,weather/solar_pv_profile_1
0,17.99166922,0,1,1,0
0,17.99166922,0,1,1,0
0,17.99166922,0,1,1,0
0,17.99166922,0,1,1,0
0,17.99166922,0,1,0.999983039,0
0,17.99166922,0,1,0.982253701,0
0,17.99166922,0,1,0.964555708,0
0,17.99166922,0,1,0.934686975,0
0,17.99166922,0,1,0.882489278,0.000115407
0,17.99166922,0,1,0.85388837,0.019187457
0,17.99166922,0,1,0.850435041,0.069900603
0,17.99166922,0,1,0.865150097,0.115611409
0,16.20905514,0,1,0.905639424,0.147040822
0,16.20905514,0,1,0.928306018,0.150919464
0,17.99166922,0,1,0.915049426,0.125091963
0,17.99166922,0,1,0.89574726,0.06096856
0,17.99166922,0,1,0.882299922,0.002171152
0,17.99166922,0,1,0.848982995,0
0,19.40502752,0,1,0.819013165,0
0,17.99166922,0,1,0.816922018,0
0,17.99166922,0,0.929344015,0.811168929,0
0,17.99166922,0,1,0.776363261,0
0,17.99166922,0,0.595670942,0.712965458,0
0,17.99166922,0,0.696164697,0.640499669,0
0,0,0,0.821687593,0.573800555,0
0,311.9574634,0,0.738495833,0.520396868,0
0,311.9574634,0,0.85224912,0.463024953,0
0,311.9574634,0,0.820556897,0.405097596,0
0,225.5770785,0,0.767917104,0.398465877,0
0,0,0,0.702879345,0.426206769,0
0,311.9574634,0,0.474011475,0.469781198,0
0,311.9574634,361.3106206,0.885368835,0.560551024,0
0,17.99166922,0,0.925533601,0.724963745,0.000114908
0,311.9574634,0,1,0.901922708,0.01022885
0,17.99166922,361.3106206,1,0.987725003,0.023376227
0,17.99166922,0,1,1,0.028241321
0,311.9574634,0,1,1,0.026649669
416.9117386,311.9574634,361.3106206,1,1,0.025085403
0,0,0,1,1,0.031050878
0,53.10916653,0,1,1,0.020457315
0.017016806,17.99166922,0,1,0.995203901,0.00136644
0,88.22666385,0,1,0.994384751,0
0,0,361.3106206,1,0.994349234,0
