interconnector_1_price,interconnector_2_price,interconnector_3_price,weather/wind_offshore_baseline,weather/wind_inland_baseline,weather/solar_pv_profile_1
0,21.49531192,0,1,1,0.066467096
0,21.49531192,0,1,1,0.004869742
0,21.49531192,0,1,1,0
0,21.49531192,24.06215006,1,1,0
0,21.49531192,24.07921542,1,1,0
0,21.49531192,24.07921542,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0.00060171
0,21.49531192,0,1,0.973884907,0.06605586
