interconnector_1_price,interconnector_2_price,interconnector_3_price,weather/wind_offshore_baseline,weather/wind_inland_baseline,weather/solar_pv_profile_1
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,0.995557363,0
0,19.15955012,0,1,0.977619668,0
0,19.15955012,0,1,0.947346392,0
0,19.15955012,0,1,0.894441729,0.000115407
0,19.15955012,0,1,0.86545345,0.019187457
0,19.15955012,0,1,0.861953348,0.069900603
0,19.15955012,0,1,0.876867706,0.115611409
0,17.26122244,0,1,0.91790542,0.147040822
0,17.26122244,0,1,0.940879011,0.150919464
0,19.15955012,0,1,0.927442872,0.125091963
0,19.15955012,0,1,0.907879278,0.06096856
0,19.15955012,0,1,0.894249808,0.002171152
0,19.15955012,0,1,0.860481636,0
0,20.66465278,0,1,0.830105894,0
0,19.15955012,0,1,0.827986424,0
0,19.15955012,0,0.929344015,0.822155415,0
0,19.15955012,0,1,0.786878339,0
0,19.15955012,0,0.595670942,0.722621875,0
0,19.15955012,0,0.696164697,0.649174608,0
0,0,0,0.821687593,0.58157212,0
0,332.2073446,0,0.738495833,0.527445132,0
0,332.2073446,0,0.85224912,0.469296172,0
0,332.2073446,0,0.820556897,0.410584245,0
0,240.2198088,0,0.767917104,0.403862706,0
0,0,0,0.702879345,0.431979321,0
0,332.2073446,0,0.474011475,0.476143923,0
0,332.2073446,327.2362796,0.885368835,0.568143137,0
0,19.15955012,0,0.925533601,0.734782667,0.000114908
0,332.2073446,0,1,0.914138366,0.01022885
0,19.15955012,327.2362796,1,1,0.023376227
0,19.15955012,0,1,1,0.028241321
0,332.2073446,0,1,1,0.026649669
443.9744447,332.2073446,327.2362796,1,1,0.025085403
0,0,0,1,1,0.031050878
0,56.55660548,0,1,1,0.020457315
0.018121406,19.15955012,0,1,1,0.00136644
0,93.95366084,0,1,1,0
0,0,327.2362796,1,1,0
0,56.55660548,136.2505015,1,1,0
0,56.55660548,0.013356583,1,1,0
0,0.013559483,54.54828432,1,1,0
0,56.55660548,0,1,1,0
0,19.15955012,327.2362796,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,0.99966391,0
0,19.15955012,0,1,0.989890408,0
0,19.15955012,0,1,0.989890516,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0.000279558
0,19.15955012,0,1,1,0.022255179
0,19.15955012,0.013356583,1,0.995346251,0.044090852
0,19.15955012,0.026713166,1,0.999450304,0.07544265
0,19.15955012,0.026713166,1,1,0.088375166
0,19.15955012,0.013356583,1,1,0.067860376
0,19.15955012,18.84613839,1,1,0.038828933
0,19.15955012,18.85949497,1,1,0.013881559
0,25.54606682,25.1370889,1,1,0.000812306
0,25.54606682,25.1370889,1,1,0
0,25.54606682,25.15044549,1,0.989901576,0
0,25.54606682,25.15044549,1,0.967060703,0
0,25.53250734,25.1370889,1,0.986779785,0
0,24.63758143,24.25555444,1,1,0
0,19.15955012,18.81942522,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,1,0
0,19.15955012,0,1,0.990668064,0
0,19.15955012,0,1,0.973860745,0
0,19.15955012,0,1,0.950983765,0
0,19.15955012,0,1,0.926848136,0
0,19.15955012,0,1,0.861092527,0
0,19.15955012,0,1,0.698463042,0.000291954
0,19.15955012,0,1,0.491336402,0.055689617
0,19.15955012,0,0.826070017,0.32063348,0.179950293
0,19.15955012,0,0.69089333,0.205095865,0.262133643
0,19.15955012,0,0.757873233,0.145647378,0.291875787
0.054364218,19.15955012,0.026713166,0.514527356,0.126456456,0.26434932
25.62366795,19.15955012,18.87285155,0.398527452,0.117647,0.176668274
25.62366795,19.15955012,18.87285155,0.361864136,0.115812049,0.059538495
54.83537427,41.01743744,40.40366309,0.303337076,0.135861515,0.002068088
54.85349568,41.03099693,40.43037625,0.390684136,0.178092062,0
54.85349568,41.03099693,40.43037625,0.259428528,0.235557375,0
54.85349568,41.03099693,40.43037625,0.210288591,0.291422378,0
