interconnector_1_price
18.67
18.67
11.95
11.93
11.93
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.92
14.8
14.8
18.67
18.67
18.67
14.8
14.8
11.93
11.93
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.33
11.91
11.91
11.91
11.91
11.91
11.91
11.93
29
72.25
72.25
72.25
72.25
72.25
72.25
72.25
14.51
14.51
14.51
14.49
14.49
14.49
14.49
14.51
14.51
14.55
29
66.93
66.95
67.09
67.08
67.08
67.2
79.29
79.3
79.29
79.29
69.38
67.1
66.94
34.06
34.06
34.06
34.06
34.06
34.06
34.06
34.06
34.06
34.06
67.05
67.05
67.21
67.3
67.39
67.39
67.39
77.71
96.84
77.7
67.39
67.35
67.08
67.05
67.35
67.05
67.05
67.05
67.05
67.05
67.36
67.45
67.47
67.45
67.17
67.17
67.17
67.17
67.47
68.28
69.84
97.46
97.46
97.45
76.6
69.81
69.8
68.07
67.05
67.05
66.94
66.94
50.03
46.7
67.17
68.05
68.07
68.07
67.85
67.85
67.85
67.85
68.01
68.34
68.34
68.38
68.38
68.38
68.38
68.05
68.05
68
67.05
66.71
66.71
66.69
47.72
47.71
47.71
67.05
69.84
69.84
69.81
67.28
67.28
67.28
67.28
67.28
69.84
71.01
71.01
69.81
67.25
66.94
47.72
47.71
16.43
16.43
16.43
11.92
11.91
11.92
16.43
28.96
28.99
28.99
28.99
28.99
28.99
28.99
28.99
29
29
29
29
29
29
28.97
28.96
19.14
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.32
11.91
11.91
11.91
11.91
11.91
11.91
11.92
11.93
13.47
29
29
13.47
11.93
11.91
11.91
11.91
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.32
11.91
11.91
22.17
22.17
22.17
22.17
22.17
22.16
14.36
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.32
11.68
18.37
18.4
18.4
18.4
18.37
18.37
18.36
2.32
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.33
12.63
12.63
11.91
11.91
11.91
11.91
11.91
11.93
19.7
28.99
28.99
28.97
19.7
12.63
12.63
12.63
9.15
9.15
9.15
9.15
2.33
9.15
11.91
14.78
14.79
14.79
14.78
14.78
14.78
14.78
28.92
29
29
29
29
29
29
29
28.99
28.97
14.76
14.76
14.75
14.74
14.74
14.75
14.77
29
29.02
29.02
23.26
23.26
23.26
28.92
33.84
50.02
50.02
50.03
50.03
50.02
50.01
42.12
42.12
42.12
2.32
2.32
2.32
2.32
2.32
2.32
2.32
6.98
10.74
10.74
6.35
6.35
6.35
6.35
6.35
11.9
19.9
19.92
19.92
19.92
19.9
19.89
19.89
12.77
11.9
11.89
11.89
11.91
11.92
11.92
15.34
66.94
67.18
67.18
67.18
67.19
67.37
67.37
67.82
72.46
72.48
78.42
78.42
72.51
72.48
72.48
72.46
67.88
67.05
67.21
67.05
67.05
66.94
66.94
64.1
67.05
67.25
67.25
67.24
67.05
67.05
67.05
67.07
67.3
67.93
67.96
67.96
67.96
67.57
67.28
67.28
67.27
62.94
53.79
53.8
53.79
53.78
53.78
53.78
53.79
53.79
53.79
53.8
53.8
66.94
66.94
67.13
68.61
68.62
75.13
75.13
75.12
75.12
75.1
75.1
68.62
68.02
67.72
67.72
67.73
67.72
67.87
68.14
99.61
99.63
99.63
99.63
99.63
99.63
99.63
102.99
103.53
103.53
113.81
113.81
103.53
103.53
99.66
99.64
99.63
82.56
82.55
82.54
82.54
82.54
82.55
82.58
105.72
105.75
105.75
103.52
103.51
103.51
103.51
103.51
119.61
119.61
119.61
119.61
119.61
104.06
103.51
103.49
103.48
76.13
76.1
76.1
67.83
67.61
67.84
76.1
99.37
99.4
99.4
99.4
99.4
99.4
99.41
102.98
110.37
110.44
110.44
110.44
110.37
99.64
99.4
99.4
99.4
99.14
99.14
99.14
99.14
99.14
99.15
103.48
104.13
3467.26
3467.26
3467.26
3467.26
3467.26
3467.26
3467.26
3467.26
3467.26
3467.27
3467.27
3467.27
3467.26
2425.92
103.53
103.51
84.01
78.09
73
72.75
70.95
72.98
84.07
105.92
105.94
105.94
99.64
84.12
84.07
84.07
84.07
84.07
84.07
103
103.23
103
84.07
84.04
68.15
67.84
29.14
29.17
29.15
29.15
29.15
29.15
29.15
29.15
29.17
53.72
53.72
53.72
53.72
53.72
53.74
68.62
76.16
78.43
78.44
78.43
68.67
68.64
68.64
67.73
66.71
66.71
66.71
66.71
66.71
66.71
66.91
66.92
66.71
66.71
66.74
66.74
66.94
66.94
66.94
67.25
67.73
80.24
80.24
80.24
74.74
69.36
69.36
67.05
52.32
52.32
52.32
52.32
29.17
29.17
52.32
67.05
68.1
68.1
68.07
68.07
68.07
68.07
68.07
68.08
69.26
80.13
80.13
80.13
68.66
68.09
68.07
68.07
59.61
59.61
59.61
59.61
59.61
66.62
67.68
68.07
68.08
68.08
68.07
68.07
68.07
68.07
68.07
68.62
86.81
86.81
86.81
86.8
69.07
68.05
68.05
67.28
28.92
28.92
28.91
11.93
11.92
11.92
11.92
28.9
28.92
28.92
19.08
11.93
11.93
11.93
11.93
11.93
28.92
28.92
28.92
28.92
28.92
28.92
28.92
28.91
5.77
5.77
5.77
2.32
2.32
2.33
11.91
14.82
28.27
28.27
28.27
22.58
22.58
22.58
22.58
28.29
28.3
29
29
29
29
29
28.99
28.92
29
29
28.92
11.91
11.91
11.91
29
29.17
69.99
69.99
69.99
69.98
69.98
69.98
69.99
69.99
70.03
70.04
70.04
70.04
70.03
70
69.99
69.99
16.41
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.93
11.93
11.93
11.94
18.69
18.7
18.7
18.7
18.69
11.94
11.93
11.92
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.92
11.92
11.92
11.92
11.93
11.94
28.92
28.92
28.92
28.92
28.92
28.92
19.09
53.67
53.67
53.68
53.68
53.68
53.67
67.93
67.96
67.96
67.96
67.85
67.85
67.85
67.93
67.96
68.11
78.35
78.37
78.38
78.36
77.04
68.07
68.06
67.98
70.79
70.77
70.77
70.76
70.76
70.78
72.62
83
83
73.93
71.81
71.81
71.81
71.81
71.81
79.55
102.77
102.77
102.77
102.77
73.96
73.93
73.93
70.81
67.49
67.28
67.14
66.94
66.94
67.17
67.39
69.71
69.72
69.72
69.7
68.09
68.09
68.08
69.7
69.7
69.72
97.29
97.29
97.29
69.72
69.72
69.7
69.7
67.49
67.49
67.49
67.49
67.49
67.49
67.61
68.13
78.52
68.63
68.12
68.12
68.08
68.07
68.07
68.07
68.61
68.63
68.63
68.13
68.12
68.11
68.08
68.08
67.28
67.24
67.1
66.94
66.94
67.28
67.7
68.26
68.26
68.25
67.73
67.51
67.5
67.5
67.5
67.73
67.85
68.28
68.63
68.63
68.27
68.26
68.25
68.24
67.27
67.27
67.27
67.27
67.27
67.27
67.27
67.28
67.17
67.05
66.94
51.66
50.31
51.64
66.94
67.29
70.55
70.55
70.57
70.55
70.55
67.29
67.29
67.28
19.11
19.09
19.09
19.09
19.09
19.09
19.09
19.09
19.09
19.09
29
29
29
29
29
29
68.5
68.5
97.44
82.91
68.5
68.5
58.78
46.79
50.4
50.4
50.4
50.4
50.4
50.4
68.44
67.84
67.86
67.86
67.61
67.61
67.61
67.61
68.07
73.47
73.66
73.7
73.7
73.7
73.68
73.68
73.66
73.66
68.06
68.06
68.06
68.06
68.06
68.06
70.74
99.16
99.17
99.17
86.38
86.38
86.38
86.38
99.16
106.68
106.68
106.68
106.68
106.68
106.68
99.88
99.15
99.14
68.59
68.59
68.59
68.59
68.59
68.59
86.86
86.91
86.91
86.91
68.65
68.65
68.65
68.65
86.9
99.73
102.97
3467.27
3467.27
3467.27
102.97
99.38
86.91
86.91
68.47
68.47
68.47
68.47
68.47
68.47
69.21
69.27
69.28
69.28
69.28
68.52
68.52
68.52
69.26
78.59
99.51
99.53
99.53
99.53
69.27
69.24
69.23
69.22
67.49
67.49
67.47
67.17
67.05
66.97
66.97
67.28
67.49
67.49
66.97
66.94
66.94
66.94
66.94
66.96
67.49
67.51
67.51
67.51
67.5
67.49
67.49
67.49
29.17
29.17
29.17
29.14
29.14
29.17
29.17
53.76
53.78
63.02
66.94
66.94
66.9
67.27
68.07
68.63
78.47
78.47
78.49
78.47
68.08
68.07
68.06
68.05
54.01
54.01
51.62
45.77
45.77
45.77
45.77
45.77
45.77
45.77
45.77
45.77
45.77
45.77
45.77
67.13
69.01
69.03
85.7
85.7
69.03
69.03
69.03
69.02
69.76
67.27
67.17
67.14
67.14
67.14
67.39
69.77
69.77
69.77
67.17
67.17
67.17
67.17
67.73
69.77
74.77
77.78
77.79
74.77
69.82
69.78
69.76
69.75
53.24
53.24
53.24
53.24
53.24
53.24
67.05
68.21
68.21
67.83
67.17
67.15
67.15
67.15
67.28
67.6
77.51
77.72
77.72
77.72
77.53
68.63
68.61
67.61
50.05
67.05
58.79
50.05
50.05
50.05
68.53
68.54
68.54
67.64
50.05
50.05
50.05
50.05
66.7
68.48
73.14
73.16
73.16
73.16
69.77
68.2
67.24
50.05
29
29
29
29
29
29
29
29.02
50.03
50.03
39.99
39.98
39.98
39.98
39.98
50.06
58.76
58.79
58.79
58.79
50.06
50.06
50.06
50.03
52.92
52.93
52.93
52.93
52.93
52.93
67.34
67.35
67.37
67.37
67.28
67.28
67.28
67.28
67.34
67.39
77.29
77.3
77.3
77.3
77.3
68.65
67.39
67.39
29.12
29.13
29.12
29.12
29.12
29.12
29.12
29.12
29.12
29.12
29.12
29.12
29.12
29.12
29.12
29.12
50.03
71.52
71.53
71.53
71.53
71.52
71.52
67.31
29
29
29
29
29
29
29
29
29
28.99
28.99
28.92
19.14
19.12
19.12
19.12
19.14
28.91
28.96
28.96
19.14
19.14
19.14
19.12
2.31
2.31
2.31
2.31
2.31
2.31
2.32
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.91
28.97
28.99
29
29
29
28.99
28.97
28.97
11.91
11.91
11.91
11.91
11.9
11.91
11.91
11.92
11.92
11.92
11.91
11.91
11.91
11.91
11.91
11.91
28.97
29
29
29
29
29
29
29
58.08
58.08
66.7
58.08
58.08
66.94
66.94
67.87
68.11
68.11
67.83
67.83
67.74
67.74
67.74
67.74
68.12
84.62
84.62
84.62
67.95
67.5
67.47
67.17
29.07
29.07
29.07
29
29
29
29.07
67.24
67.24
67.24
45.92
45.92
45.92
45.92
45.92
45.92
45.92
67.24
67.24
67.24
67.23
67.22
57.66
57.66
29.13
29.13
29.13
29
29.13
29.13
67.61
67.62
67.62
67.62
67.17
67.17
67.17
67.17
67.17
67.62
67.62
82.09
82.11
82.11
71.15
68.62
67.1
66.94
11.93
13.95
18.67
18.67
18.67
18.67
18.67
18.67
18.67
11.93
11.93
11.92
11.92
11.91
11.91
11.92
11.92
16.41
18.65
16.41
11.91
11.91
11.91
11.91
2.32
2.32
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.33
11.91
12.74
29
29
29
19.05
19.05
12.17
11.91
11.91
11.91
11.91
11.91
11.91
11.91
11.96
11.96
11.93
11.91
11.91
11.89
11.89
11.89
11.91
11.93
14.56
23.47
23.47
23.47
23.47
23.45
23.44
11.93
11.93
11.91
11.91
11.91
11.93
29
34.95
34.95
34.95
29
23.31
23.31
23.31
23.31
29.06
51.61
51.62
51.62
51.62
51.62
51.62
51.61
51.61
28.95
28.95
28.95
28.92
28.92
28.93
28.95
29.14
29.14
28.97
28.93
28.94
28.94
28.94
28.95
29.01
66.03
67.29
67.29
117.52
67.29
67.25
66.94
58
66.96
66.93
66.93
66.93
66.96
66.96
71.67
72.05
72.06
72.05
67.02
66.96
66.96
66.94
66.96
66.98
67.28
72.09
72.09
72.11
72.08
72.07
72.06
72.02
59.66
66.7
66.7
59.66
59.66
67.08
69
69.47
69.47
67.14
48.36
48.32
48.32
48.32
48.32
48.32
48.32
70.74
70.74
70.74
70.74
70.74
48.36
48.32
11.9
11.9
11.9
11.9
11.9
11.89
11.9
7.19
7.19
7.19
7.19
2.33
2.33
2.33
7.19
7.55
11.92
16.32
16.33
16.33
16.33
16.33
16.33
11.92
11.92
11.92
11.92
11.91
11.91
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.93
29.14
66.62
67.06
73.36
104.52
73.36
67.06
67.03
68.08
67.28
67.28
67.28
67.28
67.88
68.62
68.63
68.63
68.07
67.27
67.25
67.25
67.25
67.28
67.28
70.48
79.24
79.24
79.24
70.48
68.07
68.06
67.27
55.05
55.05
55.05
55.06
55.05
55.06
67.17
67.52
67.54
67.51
66.97
66.97
66.97
66.97
67.46
67.53
68.07
80.35
80.35
80.36
80.35
69.11
67.72
67.7
67.28
66.94
66.94
54.93
54.93
50.03
50.03
67.05
67.28
67.28
57.49
57.49
57.49
57.49
66.94
67.28
67.73
80.13
80.13
80.14
80.13
67.97
67.84
67.84
67.77
67.49
67.35
67.22
67.22
56.24
66.94
67.81
67.81
67.79
56.24
56.23
56.22
56.22
56.22
67.05
70.7
70.75
70.75
70.75
70.72
67.86
67.85
67.84
67.35
67.4
67.39
67.38
67.53
67.64
68.64
68.65
68.65
68.64
67.28
67.28
67.28
67.28
67.35
68.62
73.5
73.52
73.52
73.53
73.52
73.5
73.49
73.49
67.24
67.25
67.24
67.17
67.17
67.17
67.02
66.92
66.4
50.61
50.61
50.61
50.61
50.03
66.94
67.27
67.32
73.96
73.96
73.96
73.96
67.45
67.45
67.42
29.02
29.02
29.02
29.02
29.01
29.01
29.01
29
28.92
29
29.01
66.94
66.94
66.94
66.94
67.1
73.13
73.13
73.13
92.21
73.13
67.5
67.5
50.03
67.05
67.05
67.05
67.05
67.05
67.05
67.14
67.82
67.84
67.84
67.84
67.84
67.84
67.84
67.84
68.15
100.09
105.35
105.35
105.35
100.09
68.94
68.91
68.9
67.37
67.17
67.05
67.16
67.18
67.37
67.39
67.41
67.41
67.41
67.39
67.39
67.39
67.39
67.4
68.33
70.87
101.66
101.66
309.26
105.73
101.66
99.14
70
68.06
67.83
67.61
67.61
67.61
68.05
68.06
68.08
68.08
67.73
67.17
67.05
67.05
66.94
67.6
67.61
72.3
72.32
72.32
72.33
72.3
68.5
68.07
68.07
67.61
67.44
67.39
67.28
67.28
67.49
67.83
67.85
67.85
67.84
67.28
67.28
67.17
67.17
67.76
67.85
68.07
85.68
85.68
85.7
68.65
68.09
68.08
68.07
67.6
67.6
67.5
67.39
67.39
67.5
68.02
68.06
68.06
67.84
67.27
67.25
67.25
67.25
67.73
67.9
68.06
81.84
81.85
81.85
81.85
68.07
68.06
68.03
66.71
66.71
66.71
66.7
66.7
66.69
66.64
53.79
48.77
47.2
45.54
45.54
45.54
45.52
45.52
45.54
51.61
66.67
66.71
66.71
66.71
45.56
45.56
45.55
29.01
29.01
29.01
29.01
29.05
35.38
35.39
29.01
29.01
29.01
29.01
29.01
29.01
29.01
29.15
73.14
71.59
73.54
73.55
73.56
73.55
73.54
73.53
73.5
67.6
67.25
67.24
67.24
67.27
67.17
67.61
68.04
68.05
67.61
67.05
67.05
67.05
67.05
67.51
67.81
68.06
80.59
80.59
80.59
80.59
68.09
68.07
68.06
67.39
67.39
67.28
67.28
67.28
67.49
67.6
68.06
68.06
67.63
67.5
67.5
67.5
67.5
67.74
67.85
68.07
97.77
97.77
97.77
94.18
68.63
68.07
67.61
67.17
66.94
66.94
66.73
66.73
67.11
67.37
67.39
67.39
67.39
67.17
67.17
67.17
67.17
67.39
67.46
67.51
68.75
68.75
68.75
67.66
67.5
67.49
67.48
67.13
66.73
66.71
66.7
49.54
67.34
68.23
68.23
68.24
68.24
49.86
49.54
49.54
49.54
49.54
49.54
66.94
72.42
78.96
78.99
68.63
68.25
68.24
68.23
50.99
50.99
51.01
51.01
51.05
66.94
67.03
67.05
67.05
67.05
67.05
67.05
67.05
67.05
67.05
67.05
67.09
74.58
74.58
74.58
74.58
74.54
74.52
74.49
17.02
17.03
17.02
17
16.98
12.48
11.36
10.77
10.74
10.74
10.74
9.52
9.52
2.31
9.5
10.73
10.74
11.92
16.95
16.97
16.98
11.92
11.92
11.92
2.33
2.33
2.33
2.33
2.33
2.33
2.33
2.32
2.32
2.32
2.33
2.33
2.86
2.86
2.85
2.86
2.83
5.72
24.59
24.59
24.59
24.59
24.59
19.25
2.31
2.31
2.31
2.31
2.31
2.31
2.32
11.91
11.93
11.93
11.92
11.91
11.91
11.91
11.92
11.93
14.53
25.3
25.3
25.3
25.28
22.42
14.53
14.53
2.32
2.32
2.32
2.32
2.32
2.32
2.32
4.98
5
5
2.32
2.32
2.32
2.32
2.32
2.32
3.32
22.67
22.67
22.67
22.67
22.67
22.67
22.67
2.33
2.33
2.33
2.33
2.33
2.33
2.33
2.33
11.39
11.39
6.81
6.81
6.81
6.81
6.81
6.81
8.51
22.58
22.58
22.58
22.58
22.58
22.58
22.58
11.93
11.93
11.93
11.93
11.93
11.93
11.95
29
67.17
67.17
67.17
67.17
67.17
67.05
67.17
67.28
67.28
74.83
74.83
74.83
74.83
74.83
74.81
72.86
67.17
67.05
67.05
66.91
66.91
66.91
60.94
46.47
46.47
46.47
46.47
46.47
46.47
46.47
46.47
67.05
72.01
73.77
73.77
73.77
73.77
73.77
73.77
73.75
67.05
67.1
66.94
50.03
50.03
67.12
60.44
48.89
48.89
48.89
48.89
48.89
48.89
48.88
48.89
68.62
71.53
71.58
73.81
73.81
73.81
73.81
73.81
73.81
69.74
69.73
69.74
69.73
69.72
69.47
60.47
47.69
47.68
47.68
50.03
50.03
50.03
50.03
50.03
50.03
70.32
70.36
70.4
75.38
75.38
76.91
75.39
75.38
66.94
66.94
66.94
66.94
66.94
64.54
45.73
45.7
45.7
45.7
45.7
45.7
45.7
45.7
45.69
45.7
63.53
74.46
74.47
74.47
74.47
74.47
74.47
74.47
67.17
67.15
67.05
67.05
67.05
67.05
67.15
67.15
67.15
67.05
67.05
67.05
67.05
67.05
67.05
67.15
73.98
74.14
74.14
74.14
74.14
74.16
74.14
74.12
67.22
67
66.94
66.94
66.94
67.17
67.22
67.24
67.24
66.94
54.52
54.51
54.51
54.51
66.93
66.93
67.39
74.28
74.28
74.28
74.28
74.28
74.28
74.28
67.05
66.94
66.94
57.49
57.49
66.94
67.05
67.05
67.05
66.94
50.93
50.92
50.92
50.9
66.7
66.94
67.17
74.31
74.31
74.31
74.31
74.31
74.31
74.31
49.1
50.03
50.06
49.1
49.1
67.07
67.07
67.05
67.05
50.03
49.1
49.09
49.09
49.09
49.09
49.09
49.09
71.77
71.78
71.78
71.78
71.78
71.77
71.73
11.92
11.92
11.92
11.91
11.91
11.9
11.89
7.21
7.21
7.18
2.31
2.31
2.31
2.31
2.31
7.18
11.91
28.45
28.46
28.47
28.48
28.48
28.48
28.47
14.77
14.77
14.77
14.77
14.76
14.76
14.63
9.21
2.32
2.31
2.31
2.31
2.31
2.31
2.31
9.18
11.92
14.79
19.48
19.49
19.49
19.53
28.92
28.92
29
29
29
29
29
29
29
73.68
73.71
73.71
73.71
50.43
50.43
50.43
50.43
66.94
71.36
73.88
73.88
73.85
73.85
73.85
73.85
73.85
11.93
11.93
11.93
11.93
11.93
11.93
11.93
18.7
29
18.7
11.94
11.93
11.93
11.93
11.93
11.93
29
50.28
50.29
50.29
50.29
50.29
50.29
50.29
28.66
28.65
28.66
28.67
28.92
28.92
28.93
29
43.08
43.08
29
29
29
29
29
29
74.47
74.47
74.47
74.47
74.47
74.47
72.74
72.73
66.93
50.6
50.6
50.6
50.6
50.6
66.92
66.94
67.05
67.05
66.94
50.62
50.6
50.6
50.6
66.93
69.75
73.95
73.95
73.95
73.95
73.95
73.95
73.95
67.05
66.93
66.91
59.48
59.48
64.3
67.07
67.09
67.09
67.09
49.27
49.27
49.27
49.27
49.27
49.27
71.99
72.03
72.04
72.04
72.04
72.04
72.04
72.03
28.92
28.92
18.74
11.95
11.95
11.95
11.95
11.95
11.95
11.95
11.94
11.93
11.93
11.92
11.93
11.95
11.95
11.95
29
29
29
29
29
29
29
29
29
29
29
29
28.99
28.97
28.37
11.92
28.97
28.97
28.97
28.97
28.97
29
50.03
60.83
60.83
60.83
60.83
60.83
60.83
60.82
61.22
61.22
61.22
61.23
61.22
61.22
64.77
64.79
76.25
76.25
68.5
52.22
52.22
52.22
52.22
52.22
73.88
73.93
74.07
74.07
74.07
74.07
74.07
73.91
67.04
66.94
61.2
66.94
61.22
61.22
61.22
60.96
67.05
67.05
49.89
45.01
45.01
45.01
49.89
60.65
72.88
72.93
72.93
72.93
72.93
72.93
72.93
72.93
60.92
50.68
60.91
60.91
60.91
60.92
60.92
60.94
60.94
60.94
50.71
50.71
50.71
50.71
60.91
60.94
67.05
74.06
74.06
74.06
74.06
74.06
74.06
74.06
67.13
67.05
66.96
66.94
66.94
66.94
67.02
67.04
67.05
67.05
66.94
66.94
66.94
66.92
66.94
67.25
73.94
73.99
73.99
73.99
73.99
73.99
73.99
73.97
67.27
67.27
67.27
67.13
67.14
67.03
66.93
66.66
66.66
66.66
48.89
48.89
48.89
48.88
48.89
48.96
71.47
71.5
71.5
71.5
71.5
71.5
71.48
71.46
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.93
29
72.36
72.38
72.38
72.38
72.38
72.38
72.38
29.01
29
29.01
29.01
29
29
29
29
29
29
29
29
29
29
29
29
29
64.66
67.4
73.41
73.41
73.42
73.43
73.41
50.5
50.5
50.5
54.85
50.5
50.5
50.5
54.49
54.51
50.53
50.5
50.5
50.5
50.5
50.5
50.5
73.77
73.83
73.83
73.83
73.83
73.83
73.83
73.82
29
29
29
29
29
29
29
29.02
29.02
29.02
29
29
29
29
29
29
73.86
73.88
73.88
73.88
73.88
73.89
73.89
73.88
43.08
35.4
29
29
29
29
29
29
29
29
29
29
29
29
29
29
72.78
72.83
72.83
72.83
72.83
72.83
72.83
72.83
59.46
50.67
50.65
50.65
50.64
50.65
50.68
50.68
50.69
50.67
50.65
50.65
50.65
50.65
50.65
50.67
73.35
74.1
74.11
74.11
74.11
74.11
74.13
74.11
67.04
66.94
67.02
67.02
66.94
57.78
50.63
50.64
66.94
66.94
50.63
50.63
50.63
50.63
50.63
60.92
67.17
73.97
73.98
73.98
73.98
73.98
73.97
73.97
29
34.36
29
29
29
29
28.92
29
29
22.93
22.92
22.92
22.89
22.89
22.92
22.92
28.27
28.92
28.92
28.92
22.92
22.92
22.92
22.92
8.37
8.37
8.37
8.37
4.74
4.71
4.7
4.7
4.68
4.69
4.7
4.7
4.7
4.7
4.69
4.7
4.71
20.59
20.61
20.61
20.61
21.95
21.97
20.61
11.93
11.92
11.93
11.93
11.93
11.93
11.93
11.93
11.93
11.93
11.93
11.94
11.94
11.94
28.99
70.43
75.52
76.77
76.77
76.77
75.52
69.21
69.21
60.9
3.14
6.17
3.16
3.14
3.14
3.14
6.12
6.17
6.17
6.17
3.16
3.14
3.14
3.14
3.14
3.16
14.47
21.92
21.92
21.92
21.92
21.92
21.92
17.05
4.96
4.95
4.95
4.95
4.95
4.95
4.95
4.96
7.17
7.17
4.95
4.95
4.95
4.95
4.95
4.95
4.97
13.84
22.8
22.8
22.8
22.8
22.8
22.8
11.92
11.92
11.92
11.92
11.92
11.92
11.93
14.78
29
29
29
29
29
29
29
29
66.94
74.36
74.46
74.46
74.46
74.46
74.46
74.46
67.36
67.05
67.21
67.06
67.04
66.93
60.95
60.95
66.94
66.94
60.24
60.24
60.24
60.82
66.94
66.94
66.92
66.94
70.11
70.11
70.11
70.05
67.38
60.24
11.9
11.91
11.91
6.01
3.08
3.06
3.04
3.04
3.04
3.02
3.02
3.02
3.02
3.02
3.04
9.21
11.93
11.93
29
29
29
29
29
29
11.95
11.92
11.92
11.92
11.92
11.91
7.18
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
2.31
11.9
11.92
23.88
23.88
23.88
23.88
23.9
23.88
11.92
11.92
11.92
11.92
11.92
11.92
11.92
11.94
14.75
11.98
11.93
11.93
11.93
11.93
11.93
14.76
28.99
29
29
29
29
29
29
29
11.93
11.93
11.93
11.93
11.93
11.93
11.93
14.78
14.8
14.8
11.93
11.93
11.93
11.93
11.93
11.93
19.1
28.99
29
29
29
29
29
29
16.46
16.46
16.46
16.46
16.46
16.46
16.46
29
66.94
66.94
66.94
66.94
66.94
66.94
66.94
67.1
73.21
73.48
73.48
73.48
73.21
73.21
73.21
73.21
57.94
39.41
39.41
39.41
39.41
39.39
39.39
39.41
39.42
39.41
39.42
39.42
39.42
39.41
39.43
50.3
73.27
73.79
73.79
73.79
73.79
73.79
73.79
73.79
60.88
60.88
60.88
51.69
60.62
51.4
51.4
51.43
51.44
51.44
51.41
51.4
51.4
51.4
51.41
67.54
67.95
75.09
75.09
75.09
75.09
75.09
75.09
66.94
11.92
11.92
11.92
11.92
11.92
11.92
8.04
7.18
2.32
2.32
2.32
2.31
2.31
2.31
2.31
7.18
11.91
11.93
21.02
21.02
21.02
21.02
21.02
21.02
9.62
9.62
9.62
9.62
9.62
9.61
5.58
2.33
2.31
2.31
2.31
2.31
2.31
2.31
2.33
5.59
9.63
14.21
29
29
29
29
29
29
28.99
28.96
28.96
28.96
28.96
28.99
28.99
28.99
29
29
28.99
28.99
28.99
28.99
28.99
28.99
28.99
29
29
29
29
29
29
29
6.07
6.06
6.06
6.06
6.06
6.06
6.06
6.08
6.08
6.06
6.06
2.35
2.35
2.33
6.05
6.06
11.92
11.93
28.92
28.92
28.92
28.92
28.92
28.92
11.93
11.93
11.93
11.93
11.93
11.93
28.92
29
51.96
51.96
51.95
51.96
51.96
60.91
67.17
67.17
67.32
75.28
75.29
75.29
74
73.99
73.99
73.99
61.05
51.19
51.19
51.19
51.19
51.19
60.9
61.09
61.1
61.09
51.2
51.2
51.2
51.2
60.07
60.07
51.19
74.77
74.78
74.78
74.78
74.78
74.78
74.77
50.64
50.64
50.64
50.64
50.64
50.64
50.64
50.66
50.66
50.66
50.66
50.64
50.64
50.64
50.66
67.24
68.33
74.02
74.02
74.02
74.02
74.02
74.02
74.01
66.92
45.71
45.71
45.71
45.71
45.71
45.69
45.69
45.69
45.69
45.69
45.69
45.69
45.69
45.69
45.69
61.05
67.43
67.44
67.44
67.44
67.44
67.44
67.44
50.03
29.02
29.02
29
29
29
29
29
29
29
29
29
29
29
29.02
29.02
29.02
50.16
50.03
50.16
50.16
66.93
68.62
50.16
29.01
29
29
29
29
29
29
29
29
29
29
29
29
29.01
29.01
41.48
60.92
68.67
68.67
68.67
68.67
68.67
68.67
68.67
49.71
41.87
29.17
41.87
29.17
29.17
29.17
49.7
49.7
49.7
41.87
41.87
41.87
41.87
41.87
49.71
60.92
72.71
74.6
74.6
74.6
74.6
74.6
74.6
57.98
57.95
55.41
57.95
50.48
50.48
50.48
50.49
50.49
50.49
50.48
50.48
50.03
50.48
50.48
55.52
73.79
73.8
73.8
73.8
73.79
73.79
73.79
73.79
18.68
