Gebouwde omgeving,Glastuinbouw,Industrie,Mobiliteit,total_sum
22.2742,5.867,4.4669,34.277,66.8851
21.4854,6.1543,4.589099999999999,34.24170000000001,66.47050000000002
21.150600000000004,6.0143,4.5214,35.044999999999995,66.7313
21.7405,6.122,4.5119,33.74300000000001,66.1174
22.4835,6.1953,4.5438,30.405400000000004,63.628
39.4758,6.1922999999999995,4.6015999999999995,20.582100000000004,70.8518
42.8636,6.336399999999999,4.6607,19.252699999999997,73.11339999999998
28.3536,6.4984,4.710299999999999,31.508200000000002,71.07050000000001
26.0039,6.4445,4.7202,34.705,71.8736
24.479700000000005,6.2813,4.63,33.669000000000004,69.06
26.0711,6.857600000000001,4.7429,32.118500000000004,69.7901
25.9673,6.9028,4.776,32.148199999999996,69.79429999999999
26.1668,6.9211,4.7813,32.083,69.9522
26.513099999999998,6.8565,4.7725,33.0207,71.1628
27.348799999999997,6.7352,4.7229,33.6003,72.40719999999999
28.9847,6.8096000000000005,4.7822000000000005,41.2224,81.7989
31.5038,6.8744,4.869999999999999,32.3223,75.5705
34.8011,7.1359,5.0321,44.6458,91.6149
36.2715,6.9722,4.9944,56.3275,104.5656
34.3353,6.8156,4.9685,66.3553,112.47469999999998
32.0377,6.8377,4.9329,64.1395,107.9478
29.4642,6.938000000000001,4.9368,56.4161,97.7551
26.896099999999997,6.8281,4.806,51.7988,90.329
22.9827,6.8098,4.7402999999999995,49.6235,84.1563
20.611399999999996,6.231000000000001,4.3634,48.2977,79.5035
19.3121,6.3408999999999995,4.455,46.2546,76.3626
19.4282,6.2715,4.423,43.6607,73.7834
21.001199999999997,6.2928,4.4015,40.722899999999996,72.41839999999999
23.565199999999997,6.413,4.4312,38.1223,72.5317
49.0919,6.6711,4.5257,16.602999999999998,76.8917
54.91120000000001,7.5931,4.9235,14.317,81.7448
54.2377,6.734800000000001,4.4860999999999995,18.476599999999998,83.93519999999998
40.8979,8.7934,5.5501,26.0408,81.2822
34.9099,9.327499999999999,5.863899999999999,31.184400000000004,81.2857
34.3972,9.6926,6.0158,28.9934,79.09899999999999
33.6906,9.8025,6.0973,30.2072,79.7976
32.8434,9.222100000000001,5.8539,33.91360000000001,81.83300000000001
33.6083,9.430399999999999,5.9326,28.614700000000003,77.586
34.213300000000004,9.378499999999999,5.934099999999999,34.313900000000004,83.83980000000001
35.1201,8.9526,5.7645,34.161,83.9982
36.231500000000004,7.9021,5.3563,30.676599999999997,80.1665
37.6387,6.361700000000001,4.693899999999999,39.4325,88.1268
37.5051,5.4991,4.357,51.2862,98.6474
36.15390000000001,5.3837,4.2886,60.120799999999996,105.947
33.4595,5.289,4.2436,58.1394,101.1315
30.171799999999998,4.858,3.9966000000000004,52.372899999999994,91.39929999999998
27.5608,4.3829,3.7278000000000002,45.5656,81.2371
25.334600000000002,6.9104,4.900799999999999,43.1877,80.3335
23.8134,6.7196,4.6636,44.0101,79.20670000000001
22.558699999999998,6.7363,4.670999999999999,43.530300000000004,77.49629999999999
22.942,6.5503,4.5862,41.5624,75.64089999999999
24.7698,6.522200000000001,4.5363,39.155699999999996,74.984
27.8311,6.7688999999999995,4.6247,37.3713,76.596
48.726499999999994,7.1127,4.7597,20.879400000000004,81.47829999999999
55.5963,8.2583,5.2467999999999995,16.7546,85.856
53.8186,7.4193,4.8463,22.161800000000003,88.24600000000001
40.4631,9.7779,5.9926,28.2407,84.4743
37.720800000000004,10.2272,6.228400000000001,26.486300000000004,80.66270000000002
36.1468,10.5065,6.3149999999999995,28.840700000000005,81.809
34.5668,10.6464,6.3725,25.082900000000002,76.6686
33.55979999999999,10.009,6.0613,29.873000000000005,79.50309999999999
34.0141,10.3302,6.201,34.7619,85.3072
34.7675,10.1992,6.175699999999999,34.2754,85.4178
36.9846,9.7001,5.996899999999999,36.9145,89.59609999999999
38.9103,8.4076,5.515199999999999,37.885799999999996,90.71889999999999
40.284499999999994,6.7206,4.8104,45.1787,96.99419999999999
41.3737,5.882,4.4325,59.6742,111.3624
39.7728,5.666300000000001,4.3452,56.8949,106.6792
37.242999999999995,5.478999999999999,4.184200000000001,54.2571,101.16329999999999
34.0285,5.1705,3.9842000000000004,47.2718,90.455
31.6149,4.7828,3.7619000000000007,42.5023,82.6619
28.8489,7.3738,4.9069,40.5436,81.67320000000001
24.6886,6.6658,4.6768,40.6041,76.6353
23.687,6.7249,4.7135,38.9373,74.0627
23.725500000000004,6.563,4.6296,37.82000000000001,72.7381
25.6571,6.6574,4.6579,37.5025,74.47489999999999
28.816000000000003,6.928,4.744699999999999,37.298,77.7867
51.7631,7.4002,4.9236,17.3443,81.4312
55.65800000000001,8.6257,5.4399999999999995,15.017400000000002,84.74110000000002
54.1854,7.5543,4.959099999999999,21.177500000000002,87.87630000000001
41.042199999999994,10.0104,6.1706,28.819200000000002,86.0424
39.59289999999999,10.5021,6.413899999999999,30.0153,86.5242
39.101200000000006,10.7448,6.477799999999999,31.0526,87.3764
38.8146,10.9135,6.555899999999999,26.236800000000002,82.52080000000001
38.239399999999996,10.4304,6.3408,29.952500000000004,84.9631
38.533500000000004,10.7333,6.4773,30.4351,86.17920000000001
38.66450000000001,10.7836,6.5191,31.9917,87.95890000000001
38.8708,10.3635,6.375699999999999,39.0694,94.67940000000002
38.663399999999996,9.1568,5.924300000000001,38.162099999999995,91.9066
39.1794,7.4477,5.193899999999999,44.9812,96.8022
38.4442,6.6456,4.8388,49.43320000000001,99.36180000000002
36.435,6.3914,4.716,56.4855,104.0279
33.6887,6.255199999999999,4.5491,54.7732,99.2662
30.6645,5.904299999999999,4.3178,50.58410000000001,91.4707
27.1666,5.3605,3.9981,45.2505,81.7757
26.267200000000003,8.2302,5.2813,41.9298,81.7085
22.5183,7.4255,4.9272,40.708600000000004,75.5796
20.686,7.4237,4.971,38.4991,71.5798
20.389000000000003,7.280200000000001,4.9022,36.474500000000006,69.04590000000002
23.2605,7.2647,4.829999999999999,34.023399999999995,69.3786
28.8408,7.2606,4.8508000000000004,30.888,71.8402
50.715700000000005,7.4763,4.911899999999999,12.7891,75.89300000000001
54.637499999999996,8.5244,5.3172999999999995,11.533299999999999,80.01249999999999
53.482699999999994,7.1176,4.6049,17.2735,82.47869999999999
36.4166,9.0423,5.597099999999999,28.8058,79.8618
33.762800000000006,9.4185,5.824199999999999,33.5037,82.5092
33.8615,9.661,5.9216,31.962100000000003,81.4062
33.8437,9.7257,5.9439,33.781200000000005,83.2945
38.4127,9.1693,5.696999999999999,25.268800000000002,78.5478
33.809099999999994,9.246500000000001,5.715299999999999,29.967499999999998,78.7384
34.1124,9.0114,5.6448,29.841,78.6096
34.798300000000005,8.4024,5.4117,32.045,80.65740000000001
35.1857,7.4011,5.036,33.5781,81.20089999999999
36.8694,6.3697,4.6023,49.148700000000005,96.99010000000001
36.828700000000005,5.6228,4.2978,52.6822,99.4315
35.175700000000006,5.3704,4.203600000000001,60.41930000000001,105.16900000000001
32.6663,5.2564,4.0823,57.405800000000006,99.4108
29.6367,5.0152,3.9078,50.7814,89.3411
26.723600000000005,4.697,3.6862000000000004,45.486399999999996,80.5932
25.7597,7.212899999999999,4.842199999999999,42.8522,80.667
20.8867,6.328200000000001,4.5475,31.8152,63.577600000000004
19.2553,6.3352,4.6093,32.8882,63.087999999999994
19.376199999999997,6.1875,4.4997,34.5366,64.6
20.7902,6.1971,4.4656,34.1127,65.56559999999999
24.2399,6.3338,4.5103,32.8759,67.9599
43.920899999999996,6.4581,4.523300000000001,17.2132,72.1155
48.4694,6.5257,4.6262,15.4713,75.0926
46.889,6.7789,4.988299999999999,16.262400000000003,74.9186
37.5254,7.503,5.3443,21.8848,72.2575
32.9709,8.3866,5.555899999999999,24.9841,71.89750000000001
33.7596,9.3224,5.7921,16.379,65.2531
33.6029,9.4774,5.872,17.358400000000003,66.3107
33.4484,9.2219,5.7437000000000005,24.5969,73.0109
33.5386,8.9993,5.644799999999999,25.2153,73.398
34.068999999999996,8.8964,5.579399999999999,19.6372,68.18199999999999
35.281299999999995,8.5891,5.5005,18.1572,67.5281
36.367399999999996,8.3208,5.4774,19.7797,69.9453
38.135200000000005,7.8886,5.4384999999999994,17.739800000000002,69.2021
38.6865,7.5744,5.287,19.3829,70.9308
37.1594,7.374,5.201699999999999,21.0321,70.7672
34.1491,7.2371,5.122,19.374699999999997,65.88289999999999
31.4641,7.1011,5.009799999999999,27.7633,71.3383
29.821299999999997,7.0012,4.8335,28.7189,70.3749
26.292100000000005,6.8067,4.7306,30.913,68.7424
23.4356,6.1575,4.4453,33.3013,67.3397
22.8472,6.2281,4.529100000000001,33.9455,67.54990000000001
25.0719,6.0621,4.4178,33.629599999999996,69.1814
30.1196,6.0632,4.4409,30.010199999999998,70.6339
34.2661,6.1239,4.472700000000001,27.784799999999997,72.64750000000001
40.14869999999999,6.2604999999999995,4.4862,24.9433,75.83869999999999
50.619600000000005,6.3286999999999995,4.572699999999999,16.0762,77.5972
47.9055,6.1686000000000005,4.759599999999999,17.551,76.3847
34.5193,6.184,4.801199999999999,28.2702,73.7747
29.313699999999997,6.4146,4.833099999999999,31.539100000000005,72.10050000000001
30.561099999999996,7.0737,4.9375,29.819200000000002,72.39150000000001
31.219399999999997,7.247199999999999,5.015999999999999,28.634700000000002,72.1173
30.999,7.353,5.035399999999999,28.9277,72.3151
31.217900000000004,7.3617,5.0832,28.986999999999995,72.6498
31.384999999999998,7.327999999999999,5.055599999999999,29.8288,73.5974
32.489799999999995,7.2684,5.010699999999999,15.2401,60.00899999999999
34.0653,7.205,5.010699999999999,15.418099999999997,61.699099999999994
37.2671,7.585100000000001,5.1977,10.576600000000001,60.62649999999999
37.0476,7.497400000000001,5.162,15.5515,65.2585
35.1066,7.2904,5.0289,17.090700000000002,64.5166
31.849300000000003,7.1959,4.913399999999999,17.0764,61.035000000000004
28.4922,7.1255,4.817699999999999,15.979899999999999,56.4153
25.891500000000004,6.9616,4.6944,16.5755,54.123000000000005
21.209699999999998,6.6557,4.5531999999999995,17.4749,49.8935
17.927899999999998,6.204000000000001,4.3614,21.6617,50.155
16.899399999999996,6.2996,4.3944,21.496499999999997,49.0899
16.6903,6.0615,4.2795,36.9003,63.9316
17.8843,6.1982,4.2877,33.74300000000001,62.113200000000006
20.1555,6.3185,4.3293,30.405400000000004,61.20870000000001
39.9101,6.7357,4.5351,22.731400000000004,73.9123
44.0882,7.9836,5.1312999999999995,20.363699999999998,77.5668
33.217999999999996,7.1677,4.813700000000001,31.508200000000002,76.7076
34.3594,9.56,6.0892,27.475,77.4836
