Production,Demand,Buffering and time-shifting,Deficit
13263.512200404397,13263.512200404397,0,0
14345.94341394675,14345.94341394675,0,0
17811.013616288634,17811.013616288634,0,0
20608.06441142572,20608.06441142572,0,0
22239.598370334767,22239.598370334767,0,0
21397.166683845644,21397.166683845644,0,0
20824.16743142697,20824.16743142697,0,0
20854.85378100953,20854.85378100953,0,0
21441.14542680513,21441.14542680513,0,0
21604.52784793636,21604.52784793636,0,0
22464.081724047508,22464.081724047508,0,0
23344.54184553024,23344.54184553024,0,0
23616.429846261097,23616.429846261097,0,0
23988.12005923824,23988.12005923824,0,0
23529.940732355368,23529.940732355368,0,0
23739.136481699657,23739.136481699657,0,0
23316.65444398709,23316.65444398709,0,0
21694.121520605688,21694.121520605688,0,0
19020.75141346252,19020.75141346252,0,0
17361.621402991743,17361.621402991743,0,0
14789.427742315798,14789.427742315798,0,0
14176.58371258106,14176.58371258106,0,0
13588.648759094442,13588.648759094442,0,0
13587.586411317663,13587.586411317663,0,0
14273.948066361403,14273.948066361403,0,0
15031.65872452042,15031.65872452042,0,0
18102.58673843421,18102.58673843421,0,0
20312.83897304708,20312.83897304708,0,0
21085.73351081805,21085.73351081805,0,0
19167.160748652885,19167.160748652885,0,0
17512.99090621315,17512.99090621315,0,0
16642.486331731317,16642.486331731317,0,0
16391.204141843118,16391.204141843118,0,0
15914.215757118182,15914.215757118182,0,0
16446.206769412638,16446.206769412638,0,0
17501.37078327695,17501.37078327695,0,0
18341.080791111184,18341.080791111184,0,0
19561.456181480145,19561.456181480142,0,0
20138.83976617124,20138.839766171237,0,0
21520.68776879392,21520.68776879392,0,0
22210.461765558237,22210.461765558237,0,0
21503.930491576088,21503.930491576088,0,0
19602.22263772145,19602.22263772145,0,0
18486.973880106998,18486.973880106998,0,0
16326.421820148127,16326.421820148125,0,0
16052.872085602005,16052.872085601999,0,0
15671.94962657875,15671.94962657875,0,0
15800.130217468712,15800.130217468712,0,0
16738.249281343415,16738.249281343415,0,0
17862.937270584694,17862.937270584694,0,0
20990.581617920237,20990.58161792023,0,0
23304.84887513641,23304.84887513641,0,0
24422.713207962304,24422.713207962304,0,0
23409.497589439237,23409.497589439237,0,0
22644.871172169518,22644.87117216951,0,0
22349.24215581728,22349.24215581728,0,0
22592.330198806816,22592.330198806816,0,0
22366.160546478506,22366.160546478506,0,0
22906.304004134443,22906.304004134443,0,0
23527.097999439888,23527.097999439888,0,0
23602.866253259046,23602.866253259046,0,0
23880.49458271132,23880.49458271132,0,0
23420.186173733637,23420.186173733637,0,0
23625.36642742044,23625.36642742044,0,0
23203.81983551924,23203.81983551924,0,0
21680.501470454023,21680.501470454023,0,0
19152.652660888645,19152.652660888645,0,0
17583.57295766737,17583.57295766737,0,0
15282.559894823014,15282.559894823014,0,0
14717.859825417063,14717.859825417063,0,0
14202.073485075398,14202.073485075396,0,0
14320.390088854716,14320.390088854716,0,0
15242.565108665645,15242.565108665645,0,0
16305.369159785412,16305.369159785412,0,0
19468.928448803246,19468.928448803246,0,0
21864.22490847992,21864.22490847992,0,0
23037.085460963175,23037.085460963175,0,0
21991.335335218744,21991.335335218744,0,0
21094.793303292336,21094.793303292336,0,0
20688.85027511191,20688.85027511191,0,0
20817.27467838084,20817.27467838084,0,0
20567.997918103032,20567.997918103032,0,0
21106.21332840572,21106.213328405716,0,0
21885.166807768648,21885.166807768648,0,0
22200.313436411347,22200.313436411347,0,0
22802.018647544726,22802.018647544726,0,0
22598.78397618506,22598.78397618506,0,0
22980.47886769505,22980.47886769505,0,0
22649.63666589772,22649.63666589772,0,0
21168.940982263124,21168.940982263117,0,0
18538.498101144272,18538.498101144272,0,0
16883.50401636423,16883.50401636423,0,0
14420.93683380992,14420.93683380992,0,0
13581.340375350896,13581.340375350896,0,0
12855.51634432979,12855.51634432979,0,0
12726.352832544253,12726.352832544253,0,0
13440.020308518933,13440.020308518933,0,0
14156.302704063288,14156.302704063286,0,0
16982.571158542207,16982.571158542207,0,0
19055.171629048793,19055.171629048793,0,0
19949.248823069956,19949.248823069956,0,0
18556.63385680118,18556.63385680118,0,0
17318.037624628727,17318.037624628727,0,0
16548.639844370016,16548.639844370016,0,0
16422.453991687395,16422.453991687395,0,0
16006.576979900981,16006.576979900981,0,0
16590.731497863897,16590.731497863893,0,0
17554.371229100263,17554.371229100263,0,0
18201.21397045547,18201.21397045547,0,0
19161.983886889142,19161.983886889142,0,0
19430.84948973196,19430.84948973196,0,0
20363.530232430658,20363.530232430658,0,0
20600.459774517098,20600.459774517098,0,0
19606.785716504182,19606.78571650417,0,0
17419.77818617801,17419.77818617801,0,0
16052.59325837156,16052.59325837156,0,0
13796.4213215662,13796.4213215662,0,0
13068.395123720748,13068.395123720748,0,0
12289.75027459927,12289.75027459927,0,0
12027.872762054616,12027.872762054616,0,0
12543.04816372743,12543.04816372743,0,0
13147.020224440264,13147.020224440264,0,0
15892.051168887014,15892.051168887014,0,0
17972.1095849336,17972.1095849336,0,0
18995.42749893834,18995.42749893834,0,0
17945.67837766554,17945.67837766554,0,0
17175.41580514689,17175.41580514689,0,0
16967.228788743476,16967.228788743472,0,0
17382.363364241577,17382.363364241577,0,0
17423.899562302453,17423.899562302453,0,0
18232.590482509837,18232.590482509837,0,0
19141.432026838207,19141.432026838207,0,0
19488.54006236844,19488.54006236844,0,0
20018.859665697306,20018.859665697306,0,0
19737.67288794778,19737.67288794778,0,0
20067.401499848,20067.401499848,0,0
19789.27058089048,19789.270580890472,0,0
18413.596151995174,18413.596151995174,0,0
15899.54509306355,15899.545093063547,0,0
14332.118827202637,14332.118827202637,0,0
11953.1557101115,11953.1557101115,0,0
11139.968020088594,11139.968020088594,0,0
10289.024868859571,10289.024868859571,0,0
9921.1278182714,9921.1278182714,0,0
10368.634996709283,10368.634996709283,0,0
10812.413660201742,10812.413660201742,0,0
13407.931885134229,13407.931885134229,0,0
15412.615718479676,15412.615718479676,0,0
16345.139554123796,16345.139554123796,0,0
15038.496750335069,15038.496750335069,0,0
14026.894760812633,14026.894760812633,0,0
13499.538694682777,13499.538694682771,0,0
13551.774917026458,13551.774917026458,0,0
13222.312922049969,13222.312922049969,0,0
13699.180297680712,13699.180297680712,0,0
14427.860352731494,14427.860352731494,0,0
14633.820320695477,14633.820320695477,0,0
15115.541288479062,15115.541288479062,0,0
14875.696383375403,14875.696383375403,0,0
15263.615327842756,15263.615327842754,0,0
15086.581337159358,15086.581337159358,0,0
13846.509421861674,13846.509421861672,0,0
11374.931016052342,11374.931016052342,0,0
9902.131905739756,9902.131905739756,0,0
7398.9901139981885,7398.9901139981885,0,0
6569.362319176156,6569.362319176156,0,0
5806.9240080825975,5806.9240080825975,0,0
5226.944035566909,5226.944035566909,0,0
5264.342253124787,5264.342253124786,0,0
5543.848598861958,5543.848598861957,0,0
8122.4791329013615,8122.4791329013615,0,0
10380.217728673455,10380.217728673455,0,0
11610.946801020134,11610.946801020134,0,0
10723.734379702502,10723.734379702502,0,0
10378.372306616075,10378.372306616075,0,0
11120.20277567352,11120.20277567352,0,0
12137.639694730395,12137.639694730395,0,0
12802.744401318665,12802.744401318665,0,0
14145.265631188147,14145.265631188147,0,0
15702.152578366133,15702.152578366133,0,0
16738.205059314274,16738.205059314274,0,0
17860.70030048281,17860.70030048281,0,0
18054.71593243538,18054.71593243538,0,0
18947.519735111167,18947.519735111167,0,0
19202.745663873702,19202.745663873702,0,0
18207.228265840768,18207.228265840768,0,0
16004.430124997989,16004.430124997989,0,0
14774.476508284424,14774.476508284424,0,0
12486.258302784105,12486.258302784105,0,0
11988.637361315446,11988.637361315446,0,0
11499.869811536455,11499.869811536455,0,0
11462.341185611593,11462.341185611593,0,0
12229.856510716456,12229.856510716452,0,0
12984.219483346536,12984.219483346536,0,0
16176.646614846368,16176.646614846368,0,0
18666.245826363334,18666.245826363334,0,0
19895.719022164452,19895.719022164452,0,0
18460.0238692634,18460.0238692634,0,0
17341.938701457868,17341.938701457868,0,0
16874.43764435552,16874.43764435552,0,0
17008.98794212989,17008.98794212989,0,0
16774.769231812832,16774.769231812832,0,0
17334.169759026903,17334.169759026903,0,0
18118.223448859222,18118.223448859222,0,0
18440.44938727188,18440.44938727188,0,0
18996.833149728376,18996.833149728373,0,0
18834.8559449918,18834.8559449918,0,0
19324.096704769567,19324.096704769567,0,0
19200.70737535941,19200.70737535941,0,0
17853.52984282142,17853.52984282142,0,0
15317.004947061389,15317.004947061389,0,0
13750.251153766229,13750.251153766229,0,0
11154.550285675627,11154.550285675627,0,0
10421.905139534783,10421.905139534783,0,0
9614.238139322446,9614.238139322446,0,0
9412.75188741116,9412.751887411156,0,0
9992.027958835502,9992.027958835502,0,0
10736.121810903674,10736.121810903674,0,0
13548.130681653804,13548.130681653804,0,0
15831.046398208471,15831.046398208471,0,0
17193.3893477232,17193.3893477232,0,0
16458.99364643341,16458.99364643341,0,0
15873.69481318094,15873.69481318094,0,0
15709.861365083732,15709.861365083732,0,0
15966.968029045807,15966.968029045807,0,0
15793.770330483896,15793.770330483896,0,0
16344.19728377757,16344.197283777568,0,0
17012.5176920389,17012.5176920389,0,0
17097.32488569365,17097.32488569365,0,0
17414.917569582718,17414.917569582718,0,0
17007.472909012118,17007.472909012118,0,0
17257.92139349373,17257.92139349372,0,0
16959.416177479405,16959.416177479405,0,0
15632.838628972097,15632.838628972097,0,0
13200.274712029175,13200.274712029175,0,0
11688.009761489426,11688.009761489426,0,0
9280.47773253289,9280.477732532889,0,0
8500.219812864121,8500.219812864121,0,0
7651.989617803197,7651.989617803197,0,0
7167.234563500507,7167.234563500505,0,0
7474.1503618149845,7474.1503618149845,0,0
7928.746385387004,7928.746385387004,0,0
10563.175634499336,10563.175634499334,0,0
12667.187154697343,12667.187154697343,0,0
13982.400951612386,13982.400951612386,0,0
13409.511585972756,13409.511585972756,0,0
13181.17487616605,13181.174876166053,0,0
13493.979432849817,13493.979432849817,0,0
14256.182680536967,14256.182680536967,0,0
14546.606189203283,14546.606189203283,0,0
15596.835614236548,15596.835614236548,0,0
16705.987427513828,16705.987427513828,0,0
17250.127514783453,17250.127514783453,0,0
17940.137929934786,17940.137929934786,0,0
17862.862439180968,17862.862439180968,0,0
18435.086169942784,18435.086169942784,0,0
18446.359754710087,18446.359754710087,0,0
17396.967461522807,17396.967461522807,0,0
15288.91290540792,15288.91290540792,0,0
14181.61583321245,14181.61583321245,0,0
12250.068004205383,12250.068004205381,0,0
11942.032085735686,11942.032085735684,0,0
11667.518551702702,11667.5185517027,0,0
11893.334652481504,11893.334652481504,0,0
12954.693826572271,12954.693826572271,0,0
14006.601818828818,14006.601818828816,0,0
17171.241683450688,17171.241683450684,0,0
19660.53433808776,19660.53433808776,0,0
21003.28836508396,21003.28836508396,0,0
20068.64711983792,20068.64711983792,0,0
19343.159070182588,19343.159070182588,0,0
18994.43592568921,18994.43592568921,0,0
19148.302067216693,19148.30206721669,0,0
18930.63626084004,18930.63626084004,0,0
19459.38411528777,19459.38411528777,0,0
20257.088480817783,20257.088480817783,0,0
20529.245767482185,20529.245767482185,0,0
21049.93133903301,21049.93133903301,0,0
20837.974339616318,20837.974339616318,0,0
21393.645390259506,21393.645390259506,0,0
21299.461914663218,21299.461914663218,0,0
19997.89116691044,19997.89116691044,0,0
17450.22372507808,17450.22372507808,0,0
15765.20516273756,15765.20516273756,0,0
13203.490275824832,13203.490275824832,0,0
12155.546614313107,12155.546614313107,0,0
11086.381359205583,11086.381359205583,0,0
10504.844155949744,10504.844155949744,0,0
10836.244127366024,10836.244127366024,0,0
11202.82143728258,11202.82143728258,0,0
13783.076265776579,13783.076265776577,0,0
15822.339333012158,15822.339333012158,0,0
16914.959766358377,16914.959766358374,0,0
15892.63099866404,15892.63099866404,0,0
15258.285619682305,15258.2856196823,0,0
15131.724204230684,15131.724204230684,0,0
15623.761920512552,15623.761920512552,0,0
15739.412142246794,15739.412142246794,0,0
16606.834389531472,16606.834389531472,0,0
17568.935669212275,17568.935669212275,0,0
17923.134635338756,17923.134635338756,0,0
18435.46259922949,18435.46259922949,0,0
18138.41250082733,18138.41250082733,0,0
18501.976640661058,18501.976640661058,0,0
18353.242514132147,18353.242514132147,0,0
17181.766018605336,17181.766018605336,0,0
14920.83171407738,14920.83171407738,0,0
13672.206613702418,13672.206613702414,0,0
11620.852905060185,11620.852905060185,0,0
11152.594855429617,11152.594855429617,0,0
10686.27788463402,10686.27788463402,0,0
10700.216029211728,10700.216029211728,0,0
11510.621123617031,11510.621123617031,0,0
12253.652197759875,12253.652197759875,0,0
15085.004429136174,15085.00442913617,0,0
17260.785677762553,17260.785677762553,0,0
18237.700167754658,18237.700167754658,0,0
16818.802806448904,16818.802806448904,0,0
15614.934295396964,15614.934295396964,0,0
14836.782095795055,14836.782095795055,0,0
14689.90545679224,14689.90545679224,0,0
14220.357170238613,14220.357170238613,0,0
14783.007330434588,14783.007330434588,0,0
15704.751401153615,15704.751401153615,0,0
16386.84151118878,16386.84151118878,0,0
17416.78577532131,17416.78577532131,0,0
17880.62094784256,17880.62094784256,0,0
19161.024333646044,19161.024333646044,0,0
19795.761038428776,19795.761038428773,0,0
19172.550866708047,19172.550866708047,0,0
17417.360811844355,17417.360811844355,0,0
16518.488983033054,16518.488983033054,0,0
14726.964606526526,14726.964606526526,0,0
14651.968904546698,14651.968904546698,0,0
14451.21261843537,14451.21261843537,0,0
14785.033479857258,14785.033479857258,0,0
15690.202408458215,15690.202408458215,0,0
16660.837654628787,16660.837654628787,0,0
19822.4345611691,19822.43456116909,0,0
22001.97489034916,22001.97489034916,0,0
22654.947073729243,22654.947073729243,0,0
20581.17295688085,20581.17295688085,0,0
18763.126020983746,18763.126020983746,0,0
17643.194522784426,17643.194522784426,0,0
17173.0002946689,17173.0002946689,0,0
16436.187030037807,16436.187030037807,0,0
16789.771359707433,16789.771359707433,0,0
17665.603286774818,17665.603286774818,0,0
18376.8205166655,18376.8205166655,0,0
19478.165359574512,19478.165359574512,0,0
19919.43478632809,19919.43478632809,0,0
21135.691161981642,21135.691161981642,0,0
21650.019374009644,21650.019374009644,0,0
20748.09222298412,20748.09222298412,0,0
18667.873410784312,18667.873410784312,0,0
17437.48422227989,17437.48422227989,0,0
15175.404811603277,15175.404811603274,0,0
14840.860019354584,14840.860019354584,0,0
14433.636572712712,14433.636572712712,0,0
14625.449782188183,14625.449782188183,0,0
15583.665663126347,15583.665663126345,0,0
16738.08201229082,16738.08201229082,0,0
20327.95828660512,20327.958286605117,0,0
23171.20099668937,23171.20099668937,0,0
24655.084919489018,24655.084919489018,0,0
23529.20592702136,23529.20592702136,0,0
22737.081353536447,22737.081353536447,0,0
22663.285553943744,22663.285553943744,0,0
23143.651825288187,23143.651825288187,0,0
23163.263356856678,23163.263356856674,0,0
23904.872496001783,23904.872496001783,0,0
24755.83796569537,24755.83796569537,0,0
25062.18665910545,25062.18665910544,0,0
25500.51704923849,25500.517049238497,0,0
25137.282996566435,25137.28299656643,0,0
25488.259640539483,25488.259640539483,0,0
25225.914873929887,25225.914873929887,0,0
23747.10486244939,23747.10486244939,0,0
21223.588371074693,21223.588371074693,0,0
19660.56307246833,19660.56307246833,0,0
17197.051234544255,17197.051234544255,0,0
16795.576991120244,16795.576991120244,0,0
16427.923454264954,16427.923454264954,0,0
16614.689193710874,16614.689193710874,0,0
17646.539022438585,17646.539022438585,0,0
18861.20191598128,18861.20191598128,0,0
22080.757730213,22080.757730212998,0,0
24455.17773908581,24455.17773908581,0,0
25583.36818224376,25583.36818224376,0,0
24503.81827331721,24503.81827331721,0,0
23676.221472047324,23676.221472047324,0,0
23361.07930425785,23361.07930425785,0,0
23561.69787171172,23561.697871711713,0,0
23353.249226235133,23353.249226235133,0,0
23933.071437787887,23933.071437787887,0,0
24670.781880985614,24670.781880985614,0,0
24868.53536420499,24868.53536420499,0,0
25277.548664295653,25277.548664295653,0,0
24959.09374693581,24959.09374693581,0,0
25355.383411321494,25355.383411321494,0,0
25106.53094080434,25106.530940804336,0,0
23761.54536915505,23761.54536915505,0,0
21365.121810603934,21365.12181060393,0,0
19846.381976629826,19846.381976629826,0,0
17692.70693857169,17692.70693857169,0,0
17256.259228132512,17256.259228132512,0,0
16851.909327934598,16851.909327934598,0,0
16954.193431876374,16954.193431876374,0,0
17876.001147599334,17876.001147599334,0,0
18917.68411363097,18917.68411363097,0,0
21915.741017438235,21915.741017438235,0,0
23985.831389841347,23985.831389841347,0,0
24753.967278030166,24753.967278030166,0,0
23304.826204904766,23304.826204904766,0,0
22053.685126006534,22053.685126006534,0,0
21317.539344723864,21317.53934472386,0,0
21246.63396392186,21246.633963921857,0,0
20855.74978253742,20855.74978253742,0,0
21444.651326664305,21444.651326664305,0,0
22267.08833045119,22267.08833045119,0,0
22800.89396607373,22800.89396607373,0,0
23735.052670239667,23735.052670239667,0,0
24134.41535433771,24134.41535433771,0,0
25169.38904067553,25169.38904067553,0,0
25498.53612832266,25498.53612832266,0,0
24672.718399357593,24672.718399357593,0,0
22625.522910230626,22625.522910230626,0,0
21378.732382816397,21378.732382816397,0,0
19560.127127539017,19560.12712753901,0,0
19314.76386248031,19314.76386248031,0,0
19080.51119583772,19080.51119583772,0,0
19216.277492076842,19216.277492076842,0,0
20300.734143217152,20300.734143217152,0,0
21446.43166528966,21446.43166528966,0,0
24517.29794223888,24517.29794223888,0,0
26536.798631998197,26536.798631998197,0,0
27246.83226276212,27246.83226276212,0,0
25727.379867413198,25727.379867413198,0,0
24462.863226506517,24462.863226506517,0,0
23732.429806779677,23732.429806779666,0,0
23561.875782402738,23561.875782402738,0,0
23058.103044170384,23058.10304417039,0,0
23504.633047007363,23504.633047007363,0,0
24236.949737471696,24236.949737471696,0,0
24580.238893341037,24580.238893341037,0,0
25282.317593623844,25282.317593623844,0,0
25348.642384620918,25348.642384620918,0,0
26113.940688981835,26113.940688981835,0,0
26216.45373170249,26216.45373170249,0,0
25251.118178702574,25251.118178702567,0,0
23108.025552924682,23108.025552924682,0,0
21850.640682159887,21850.640682159887,0,0
20060.595593955582,20060.595593955582,0,0
19863.94334239608,19863.94334239608,0,0
19747.232502108804,19747.232502108804,0,0
19994.86032698961,19994.86032698961,0,0
21257.04454565841,21257.04454565841,0,0
22573.3507380049,22573.3507380049,0,0
25822.608079625352,25822.608079625352,0,0
28008.009259480685,28008.009259480685,0,0
28939.882509570158,28939.882509570158,0,0
27667.197922520372,27667.197922520372,0,0
26714.792451810088,26714.792451810084,0,0
26281.57612679919,26281.57612679919,0,0
26316.65943558587,26316.65943558587,0,0
25933.660647808974,25933.66064780897,0,0
26389.38877854975,26389.38877854975,0,0
27024.676916080272,27024.67691608027,0,0
27099.173204959057,27099.173204959057,0,0
27377.221615599123,27377.221615599112,0,0
26941.526645551137,26941.526645551137,0,0
27270.613973785607,27270.613973785607,0,0
27038.11163813855,27038.111638138544,0,0
25861.208469013836,25861.208469013836,0,0
23615.47731804658,23615.47731804658,0,0
22366.536953319082,22366.536953319082,0,0
20707.618766848722,20707.618766848722,0,0
20737.362356076268,20737.362356076268,0,0
20907.780343109574,20907.780343109574,0,0
21442.09460144597,21442.094601445966,0,0
22968.271551915648,22968.271551915648,0,0
24508.127928950395,24508.127928950395,0,0
28003.155907835542,28003.155907835542,0,0
30372.791690468013,30372.791690468013,0,0
31365.374505615524,31365.374505615517,0,0
30007.913754673813,30007.913754673813,0,0
28937.371537166986,28937.371537166986,0,0
28432.137289870905,28432.137289870898,0,0
28441.336111059194,28441.336111059194,0,0
28010.238283799423,28010.238283799423,0,0
28423.320040505645,28423.32004050564,0,0
28998.834849749263,28998.834849749263,0,0
29066.43475482863,29066.43475482863,0,0
29356.336931210488,29356.336931210488,0,0
28905.03564632275,28905.03564632275,0,0
29133.731893286335,29133.731893286335,0,0
28698.38212608245,28698.38212608245,0,0
27172.028595573007,27172.028595573007,0,0
24504.293714053765,24504.293714053765,0,0
22721.742285226846,22721.742285226846,0,0
20347.23677394847,20347.23677394847,0,0
19645.06557221933,19645.06557221933,0,0
19013.19031368313,19013.190313683128,0,0
18738.7441097722,18738.7441097722,0,0
19443.540210653493,19443.540210653493,0,0
20129.048924998908,20129.048924998908,0,0
22892.616847752324,22892.616847752324,0,0
24590.658673613223,24590.658673613223,0,0
24819.228615395008,24819.228615395008,0,0
22314.2896015118,22314.2896015118,0,0
20154.044838458987,20154.044838458987,0,0
18672.772744206268,18672.772744206268,0,0
17861.89036194088,17861.890361940877,0,0
16792.72516546736,16792.725165467356,0,0
16778.404692868357,16778.404692868357,0,0
17295.19470895992,17295.194708959916,0,0
17797.260964498033,17797.260964498033,0,0
18854.86587278474,18854.86587278474,0,0
19419.495522965433,19419.495522965433,0,0
20856.445344649743,20856.445344649743,0,0
21684.517785342323,21684.517785342323,0,0
21245.871915997268,21245.871915997268,0,0
19544.152205988685,19544.152205988685,0,0
18610.530480165547,18610.530480165547,0,0
16771.78342045673,16771.78342045673,0,0
16675.150511212734,16675.150511212734,0,0
16468.887072763653,16468.887072763653,0,0
16537.15603471233,16537.15603471233,0,0
17426.710877903002,17426.710877903002,0,0
18341.683225468558,18341.683225468558,0,0
21484.161470395426,21484.161470395426,0,0
23597.57756276183,23597.57756276183,0,0
24347.83564103731,24347.835641037305,0,0
22489.055969456796,22489.055969456796,0,0
21043.805929298527,21043.805929298527,0,0
20349.023122367787,20349.023122367787,0,0
20206.56354108334,20206.56354108334,0,0
19711.74037129179,19711.74037129179,0,0
20099.73505664639,20099.73505664639,0,0
20700.45563681137,20700.455636811366,0,0
20835.473640465843,20835.473640465843,0,0
21251.72775757616,21251.72775757616,0,0
20951.59781764232,20951.59781764232,0,0
21416.227949680426,21416.227949680426,0,0
21329.63659429696,21329.636594296957,0,0
19979.951859855617,19979.951859855617,0,0
17498.69489185697,17498.69489185697,0,0
16052.492805253452,16052.492805253452,0,0
13514.66650209074,13514.66650209074,0,0
12923.964922800234,12923.964922800233,0,0
12368.941935040315,12368.941935040315,0,0
12326.652074060608,12326.652074060608,0,0
13096.15223516483,13096.15223516483,0,0
13907.340202961586,13907.340202961586,0,0
16843.681341042266,16843.681341042262,0,0
19057.716392924907,19057.716392924904,0,0
20133.09105209249,20133.09105209249,0,0
18937.926215435866,18937.926215435866,0,0
17922.811002422735,17922.81100242273,0,0
17384.650886080355,17384.650886080355,0,0
17403.724741227157,17403.724741227157,0,0
17062.01505039499,17062.01505039499,0,0
17543.31987097814,17543.31987097814,0,0
18214.58312529866,18214.58312529866,0,0
18458.008476477404,18458.008476477404,0,0
18983.73820188355,18983.73820188355,0,0
18827.700205660538,18827.700205660538,0,0
19462.590491210656,19462.590491210656,0,0
19563.737437478358,19563.73743747835,0,0
18544.92569101446,18544.92569101446,0,0
16440.766951198268,16440.766951198268,0,0
15275.947862007255,15275.947862007255,0,0
13260.249181136109,13260.249181136109,0,0
12880.56215414654,12880.56215414654,0,0
12464.589545002624,12464.589545002624,0,0
12512.093626461898,12512.093626461898,0,0
13254.3223432428,13254.322343242795,0,0
13996.950269649526,13996.950269649526,0,0
16808.484688099892,16808.48468809989,0,0
18785.941782974136,18785.941782974136,0,0
19521.269771217892,19521.26977121788,0,0
17959.121766354154,17959.121766354154,0,0
16658.270260331356,16658.270260331356,0,0
15920.493305898335,15920.493305898335,0,0
15829.909208846297,15829.909208846297,0,0
15462.350002250994,15462.350002250994,0,0
16081.138865881592,16081.138865881592,0,0
17095.709486453594,17095.709486453594,0,0
17781.208260445794,17781.208260445794,0,0
18752.285865150603,18752.285865150603,0,0
18960.031304602056,18960.031304602056,0,0
19876.84249492557,19876.84249492557,0,0
20162.521448455165,20162.521448455165,0,0
19234.64188653075,19234.64188653075,0,0
17078.05338535458,17078.05338535458,0,0
15791.108585862996,15791.108585862996,0,0
13591.517408124004,13591.517408124002,0,0
12933.808658423792,12933.808658423792,0,0
12275.626743613942,12275.626743613942,0,0
12120.10627180021,12120.10627180021,0,0
12833.865833968392,12833.865833968392,0,0
13631.254198500816,13631.254198500816,0,0
16624.418465542545,16624.418465542545,0,0
18968.763747050565,18968.763747050565,0,0
20264.565395600355,20264.565395600355,0,0
19363.39804134711,19363.39804134711,0,0
18706.60333500577,18706.60333500577,0,0
18568.469383044918,18568.469383044918,0,0
18966.745972405617,18966.745972405617,0,0
18972.128382279025,18972.128382279025,0,0
19771.6265395687,19771.6265395687,0,0
20643.30166857017,20643.30166857017,0,0
20994.864670353643,20994.864670353643,0,0
21468.399879572506,21468.399879572506,0,0
21171.061644496534,21171.061644496534,0,0
21590.765666120158,21590.765666120158,0,0
21447.025939745785,21447.025939745785,0,0
20135.042293816023,20135.04229381602,0,0
17805.873177974732,17805.873177974732,0,0
16460.043228599217,16460.043228599225,0,0
14337.640428412464,14337.640428412464,0,0
13968.2434861269,13968.243486126898,0,0
13629.486363033191,13629.486363033191,0,0
13869.394716144036,13869.394716144036,0,0
14867.352740493037,14867.352740493037,0,0
15985.56709646905,15985.56709646905,0,0
19242.846040557284,19242.846040557284,0,0
21701.87566311572,21701.87566311572,0,0
22952.14087761364,22952.14087761364,0,0
21933.90863959575,21933.90863959575,0,0
21133.906387307637,21133.906387307637,0,0
20849.798628136152,20849.798628136152,0,0
21031.015967060142,21031.015967060142,0,0
20852.162739944884,20852.162739944884,0,0
21473.582460063033,21473.582460063033,0,0
22313.42839140638,22313.42839140638,0,0
22604.87654917541,22604.87654917541,0,0
23142.221351221993,23142.221351221993,0,0
23005.276751907077,23005.276751907077,0,0
23705.551636979057,23705.551636979057,0,0
23840.368379084764,23840.368379084764,0,0
22843.91090892105,22843.91090892105,0,0
20754.10480701294,20754.10480701294,0,0
19465.955534533616,19465.955534533616,0,0
17528.560565069598,17528.560565069598,0,0
17229.66792457517,17229.66792457517,0,0
