Time,energy_distribution_greengas.output,energy_extraction_natural_gas.output,energy_import_natural_gas.output,energy_network_gas_storage.output,energy_regasification_lng.output,agriculture_final_demand_network_gas.input,buildings_appliances_network_gas.input,buildings_cooling_heatpump_air_water_network_gas.input,buildings_space_heater_heatpump_air_water_network_gas.input,buildings_space_heater_network_gas.input,bunkers_p2l_burner_network_gas.input,energy_chp_combined_cycle_network_gas.input,energy_chp_local_engine_network_gas.input,energy_compressor_network_gas.input,energy_distribution_network_gas_loss.input,energy_export_network_gas.input,energy_heat_backup_burner_network_gas.input,energy_heat_burner_network_gas.input,energy_hydrogen_biomass_gasification.input,energy_hydrogen_biomass_gasification_ccs.input,energy_hydrogen_steam_methane_reformer.input,energy_hydrogen_steam_methane_reformer_ccs.input,energy_network_gas_storage.input,energy_power_combined_cycle_ccs_network_gas.input,energy_power_combined_cycle_network_gas.input,energy_power_engine_network_gas.input,energy_power_turbine_network_gas.input,energy_power_ultra_supercritical_network_gas.input,energy_torrefaction_wood.input,households_cooker_network_gas.input,households_space_heater_combined_network_gas.input,households_space_heater_hybrid_heatpump_air_water_electricity.input,households_space_heater_network_gas.input,households_water_heater_combined_network_gas.input,households_water_heater_hybrid_heatpump_air_water_electricity.input,households_water_heater_network_gas.input,industry_aluminium_burner_network_gas.input,industry_chemicals_other_burner_network_gas.input,industry_chemicals_refineries_burner_network_gas.input,industry_chp_combined_cycle_gas_power_fuelmix.input,industry_chp_engine_gas_power_fuelmix.input,industry_chp_turbine_gas_power_fuelmix.input,industry_final_demand_for_chemical_fertilizers_network_gas.input,industry_final_demand_for_chemical_fertilizers_network_gas_non_energetic.input,industry_final_demand_for_chemical_other_network_gas_non_energetic.input,industry_final_demand_for_chemical_refineries_network_gas_non_energetic.input,industry_final_demand_for_other_non_specified_network_gas.input,industry_final_demand_for_other_non_specified_network_gas_non_energetic.input,industry_heat_backup_burner_network_gas.input,industry_other_food_burner_network_gas.input,industry_other_metals_burner_network_gas.input,industry_other_paper_burner_network_gas.input,industry_steel_blastfurnace_burner_coal_gas.input,industry_steel_electricfurnace_burner_network_gas.input,other_final_demand_network_gas.input
2050-01-01 11:00,24110.2066,0.0,0.0,4741.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,720.7776,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8279.6847,0.0,0.0,552.4006,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 12:00,24110.2066,0.0,0.0,4768.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,990.0323,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032.9425,0.0,0.0,557.0930000000001,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 13:00,24110.2066,0.0,0.0,5094.0949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,1159.1778,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8185.8869,0.0,0.0,560.6431,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 14:00,24110.2066,0.0,0.0,5782.5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,1586.4855,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8445.011999999999,0.0,0.0,562.6623,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 15:00,24110.2066,0.0,0.0,6032.3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,1757.7543,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8523.3222,0.0,0.0,562.9213,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 16:00,24110.2066,0.0,0.0,6292.2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,1866.8436,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8675.6446,0.0,0.0,561.3933,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 17:00,24110.2066,0.0,0.0,5789.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,1503.8908,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8538.7992,0.0,0.0,558.2591,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 18:00,24110.2066,0.0,0.0,5623.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,1212.3599,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8521.0347,0.0,0.0,701.7383,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 19:00,24110.2066,0.0,0.0,5587.4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,1336.7861,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8159.504,0.0,0.0,902.7747,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 20:00,24110.2066,0.0,0.0,4694.3119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,1113.2737,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7632.956999999999,0.0,0.0,759.6941,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 21:00,24110.2066,0.0,0.0,3267.7624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,877.8817,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6663.6009,0.0,0.0,537.8926,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 22:00,24110.2066,0.0,0.0,2580.8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,963.0738,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5899.2878,0.0,0.0,530.081,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-01 23:00,24110.2066,0.0,0.0,1030.5230000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,576.4954,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265.6405,0.0,0.0,0.0,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 00:00,24110.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,15.7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4795.8201,0.0,0.0,0.0,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 01:00,24110.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,458.1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353.4661,0.0,0.0,0.0,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 02:00,24110.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,661.1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4150.4178,0.0,0.0,0.0,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 03:00,24110.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2622.6614,0.0,0.0,0.0,11130.136999999999,752.1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4291.255999999999,0.0,0.0,0.0,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 04:00,24110.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2704.7464,0.0,0.0,0.0,11130.136999999999,473.2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4488.0934,0.0,0.0,0.0,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 05:00,24110.2066,0.0,0.0,841.7529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4815.3171,0.0,0.0,838.0487,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 06:00,24110.2066,0.0,0.0,1766.6916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4964.1463,0.0,0.0,1614.1582,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 07:00,24110.2066,0.0,0.0,2147.9848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5175.5346,0.0,0.0,1784.0631,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 08:00,24110.2066,0.0,0.0,1711.4533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,226.9496,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5251.5491,0.0,0.0,1044.5674,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 09:00,24110.2066,0.0,0.0,965.6433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204.0518,0.0,0.0,573.2043,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 10:00,24110.2066,0.0,0.0,753.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,4.9901,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4978.5562,0.0,0.0,582.0585,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 11:00,24110.2066,0.0,0.0,1242.3138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,411.6451,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5051.6564,0.0,0.0,590.6252,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 12:00,24110.2066,0.0,0.0,775.7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989.2716,0.0,0.0,598.1259,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 13:00,24110.2066,0.0,0.0,1121.8293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.6458,0.0,0.0,603.7963,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 14:00,24110.2066,0.0,0.0,1567.1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5771.7891,0.0,0.0,607.0141,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 15:00,24110.2066,0.0,0.0,1876.7569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6080.9582,0.0,0.0,607.4115,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 16:00,24110.2066,0.0,0.0,2281.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6487.9792,0.0,0.0,604.9457,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 17:00,24110.2066,0.0,0.0,2520.2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,103.3959,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6628.5548,0.0,0.0,599.9065,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 18:00,24110.2066,0.0,0.0,2841.8731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6867.5146,0.0,0.0,745.6076,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,347.4479,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 19:00,24110.2066,0.0,0.0,2974.4770000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6748.1211,0.0,0.0,950.3158,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,394.7371,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 20:00,24110.2066,0.0,0.0,2476.9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6456.2004,0.0,0.0,799.3783,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,340.0259,0.0,0.0,277.7094,62.4725,7.8821
2050-01-02 21:00,24110.2066,0.0,0.0,1483.8529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8286,25.1951,1879.1133,0.0,2854.4582,0.0,0.0,0.0,11130.136999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5728.2608,0.0,0.0,567.205,0.0,11.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7792,307.0842,0.0,0.0,277.7094,62.4725,7.8821
