Production,Demand,Buffering and time-shifting,Deficit
11367.446966384228,11367.446966384228,0,0
10402.003325020658,10402.003325020658,0,0
9422.859953197607,9422.859953197607,0,0
9224.523148660517,9224.523148660512,0,0
9896.15327487146,9896.15327487146,0,0
10889.589105108387,10889.589105108387,0,0
14056.971137245237,14056.971137245237,0,0
16777.18429096173,16777.18429096173,0,0
18457.270663710304,18457.270663710307,0,0
17824.693874447657,17824.693874447657,0,0
17351.84224934619,17351.84224934619,0,0
17295.663793047268,17295.663793047268,0,0
17663.47355891487,17663.47355891487,0,0
17463.68698021006,17463.68698021006,0,0
18118.04345306563,18118.04345306563,0,0
18906.24296274768,18906.24296274768,0,0
19074.401293570834,19074.40129357083,0,0
19379.195501993257,19379.195501993257,0,0
18901.04303815744,18901.04303815744,0,0
19051.60782111072,19051.60782111072,0,0
18532.079945491503,18532.079945491503,0,0
16938.676171294173,16938.676171294173,0,0
14040.29630133697,14040.29630133697,0,0
12170.907984114658,12170.907984114658,0,0
9408.415213862012,9408.415213862012,0,0
8391.003715015404,8391.003715015404,0,0
7379.573185423771,7379.573185423771,0,0
6845.194352138245,6845.1943521382445,0,0
7194.477178487564,7194.477178487564,0,0
7827.602780718934,7827.602780718933,0,0
10747.403008552841,10747.403008552841,0,0
13243.628578105241,13243.628578105241,0,0
14862.238890381946,14862.238890381946,0,0
14413.908897413083,14413.908897413083,0,0
14310.569901674868,14310.569901674868,0,0
14812.051353233619,14812.05135323362,0,0
15762.711296165437,15762.711296165437,0,0
16085.231689807526,16085.231689807526,0,0
17293.776268644826,17293.776268644822,0,0
18561.36488512121,18561.36488512121,0,0
19241.339438684958,19241.33943868495,0,0
19938.012124270434,19938.012124270434,0,0
19797.787217927216,19797.787217927216,0,0
20265.293906738363,20265.293906738363,0,0
20045.074138945158,20045.074138945158,0,0
18719.62906906579,18719.629069065788,0,0
16137.111758929832,16137.111758929832,0,0
14694.415467506276,14694.415467506276,0,0
12461.45018373711,12461.45018373711,0,0
11953.2635329643,11953.263532964296,0,0
11583.710307226209,11583.710307226209,0,0
11886.798697946488,11886.798697946484,0,0
13143.849631875908,13143.849631875908,0,0
14531.190644346367,14531.190644346367,0,0
18138.07293602784,18138.07293602783,0,0
21124.98153104321,21124.98153104321,0,0
22820.844971521812,22820.844971521812,0,0
22033.01194421495,22033.01194421495,0,0
21422.205341176217,21422.205341176217,0,0
21174.93550261388,21174.93550261388,0,0
21462.79691114556,21462.79691114556,0,0
21222.451190315547,21222.451190315547,0,0
21857.86749946483,21857.86749946483,0,0
22761.1963565809,22761.196356580895,0,0
23092.279567229347,23092.27956722934,0,0
23579.135815633286,23579.135815633283,0,0
23264.557954613472,23264.55795461347,0,0
23683.633531527215,23683.63353152721,0,0
23298.813338802378,23298.813338802378,0,0
21665.775389686067,21665.775389686067,0,0
18577.44583408337,18577.44583408337,0,0
16476.404135634668,16476.404135634668,0,0
13535.66328183962,13535.66328183962,0,0
12210.708361956284,12210.708361956284,0,0
10965.870944588323,10965.870944588323,0,0
10371.670033433227,10371.670033433227,0,0
10812.313928827218,10812.313928827218,0,0
11431.279201237789,11431.279201237789,0,0
14358.690445915268,14358.690445915268,0,0
16823.584997444734,16823.584997444734,0,0
18194.59405579862,18194.59405579862,0,0
17248.832387141738,17248.832387141734,0,0
16691.302119016622,16691.30211901662,0,0
16645.810255541255,16645.810255541255,0,0
17260.831183702467,17260.831183702467,0,0
17366.64250934448,17366.642509344478,0,0
18363.74891348345,18363.74891348345,0,0
19463.80837023809,19463.80837023809,0,0
19919.249709713225,19919.249709713225,0,0
20428.025135223183,20428.025135223183,0,0
20065.75034873952,20065.75034873952,0,0
20333.098156491586,20333.098156491586,0,0
19958.81563840077,19958.81563840077,0,0
18514.342003832,18514.342003832,0,0
15777.898775571497,15777.898775571492,0,0
14186.736565904492,14186.73656590449,0,0
11824.387834161804,11824.387834161802,0,0
11142.153636084297,11142.153636084297,0,0
10554.388338447196,10554.388338447196,0,0
10616.079475797067,10616.079475797067,0,0
11593.181845123569,11593.181845123569,0,0
12650.585996943244,12650.585996943242,0,0
15901.056277162437,15901.056277162437,0,0
18585.233671017588,18585.233671017588,0,0
19920.72203717938,19920.72203717938,0,0
18656.052514228428,18656.052514228428,0,0
17587.621150369658,17587.621150369658,0,0
16938.490466617845,16938.49046661784,0,0
16920.189341660058,16920.189341660058,0,0
16436.176277399358,16436.176277399358,0,0
17131.70660992506,17131.70660992506,0,0
18168.9174231579,18168.9174231579,0,0
18921.164429402696,18921.164429402696,0,0
19908.91958657654,19908.91958657654,0,0
20292.89900779737,20292.89900779737,0,0
21433.99395026327,21433.993950263262,0,0
21788.90507275013,21788.90507275013,0,0
20833.056891163997,20833.056891163997,0,0
18583.36974815019,18583.369748150188,0,0
17324.339605632686,17324.339605632682,0,0
15173.56362777522,15173.563627775216,0,0
14913.62791630574,14913.62791630574,0,0
14635.883594027957,14635.883594027951,0,0
15088.095994441443,15088.095994441443,0,0
16228.227701367068,16228.227701367068,0,0
17590.18553706535,17590.18553706535,0,0
21227.179459139857,21227.179459139857,0,0
23932.371377791478,23932.371377791478,0,0
24971.01790881852,24971.01790881852,0,0
23004.258021042006,23004.258021042006,0,0
21266.27386802351,21266.27386802351,0,0
20237.447861138367,20237.447861138367,0,0
19868.411085609485,19868.411085609485,0,0
19096.671348219323,19096.671348219323,0,0
19556.642439724605,19556.642439724605,0,0
20527.12341392497,20527.12341392497,0,0
21283.598708951842,21283.598708951842,0,0
22333.874359294354,22333.874359294354,0,0
22666.234428474967,22666.234428474967,0,0
23711.395043624525,23711.395043624525,0,0
23906.564076264898,23906.56407626489,0,0
22621.400022721118,22621.400022721118,0,0
19993.772784621484,19993.772784621484,0,0
18351.864458746324,18351.864458746324,0,0
15679.702569039187,15679.702569039187,0,0
15123.680485604464,15123.68048560446,0,0
14606.79065866035,14606.79065866035,0,0
14889.350389209194,14889.350389209194,0,0
16058.707424572192,16058.70742457219,0,0
17568.90044782374,17568.90044782374,0,0
21618.933544844236,21618.933544844236,0,0
24968.565578816782,24968.565578816782,0,0
26806.928468660702,26806.928468660702,0,0
25762.6866803121,25762.6866803121,0,0
25032.59228842875,25032.59228842875,0,0
25049.861126483633,25049.861126483633,0,0
25642.495565390822,25642.49556539081,0,0
25632.86205601875,25632.86205601875,0,0
26471.536165988688,26471.536165988688,0,0
27425.10269692325,27425.10269692325,0,0
27804.52332708052,27804.52332708052,0,0
28199.22340838813,28199.22340838813,0,0
27728.245444169028,27728.245444169028,0,0
27934.6225043221,27934.62250432209,0,0
27393.50460383037,27393.504603830366,0,0
25586.250444486363,25586.250444486363,0,0
22550.046506834067,22550.046506834064,0,0
20611.643365811524,20611.643365811524,0,0
17783.126636987152,17783.126636987152,0,0
17198.52547925482,17198.52547925482,0,0
16751.742112265874,16751.742112265874,0,0
17063.459896115077,17063.459896115077,0,0
18339.663007763407,18339.663007763407,0,0
19938.850164373544,19938.850164373544,0,0
23602.246523226087,23602.246523226087,0,0
26472.70814932855,26472.708149328544,0,0
27943.177440076004,27943.177440076004,0,0
26943.95654824358,26943.95654824358,0,0
26182.599656531398,26182.59965653139,0,0
25948.92548164025,25948.925481640243,0,0
26254.882725526302,26254.882725526302,0,0
26002.218693038092,26002.218693038085,0,0
26657.864117902984,26657.864117902984,0,0
27480.174497749966,27480.174497749966,0,0
27734.896585188042,27734.89658518804,0,0
28088.732310253406,28088.732310253403,0,0
27644.578493438145,27644.57849343814,0,0
27878.757967948204,27878.757967948204,0,0
27330.07471196178,27330.07471196178,0,0
25649.37592795957,25649.37592795957,0,0
22733.074892972887,22733.074892972887,0,0
20826.59869937991,20826.59869937991,0,0
18326.384943033296,18326.384943033296,0,0
17702.391014001725,17702.391014001725,0,0
17219.364664799043,17219.364664799043,0,0
17441.079710279166,17441.079710279166,0,0
18601.26534042881,18601.26534042881,0,0
20023.259803195902,20023.259803195902,0,0
23464.836057339635,23464.836057339635,0,0
26033.036015139533,26033.036015139525,0,0
27141.94541828946,27141.94541828946,0,0
25789.044579026602,25789.044579026595,0,0
24610.79880746868,24610.798807468676,0,0
23969.064975060734,23969.064975060734,0,0
24017.943466707082,24017.943466707075,0,0
23587.825374901968,23587.825374901968,0,0
24246.967826712003,24246.967826712003,0,0
25161.245211711543,25161.245211711543,0,0
25774.1919664208,25774.1919664208,0,0
26661.550350849564,26661.550350849564,0,0
26945.34859046647,26945.348590466463,0,0
27819.015432238622,27819.015432238622,0,0
27853.17219176808,27853.17219176808,0,0
26697.243885953827,26697.243885953827,0,0
24127.1001044914,24127.1001044914,0,0
22494.184512597592,22494.18451259758,0,0
20363.034104369028,20363.034104369028,0,0
19948.295444697495,19948.29544469749,0,0
19662.123753742013,19662.123753742013,0,0
19945.650532792555,19945.650532792555,0,0
21310.341986688967,21310.341986688967,0,0
22849.43136995061,22849.43136995061,0,0
26374.50200939055,26374.50200939055,0,0
28911.87902560588,28911.87902560588,0,0
29946.492952755856,29946.492952755856,0,0
28495.750992130103,28495.7509921301,0,0
27288.905413852266,27288.905413852266,0,0
26630.5790088279,26630.5790088279,0,0
26545.51609787853,26545.51609787853,0,0
25968.481243149694,25968.481243149694,0,0
26466.63902389717,26466.63902389716,0,0
27264.922355324037,27264.922355324037,0,0
27654.267803538984,27654.26780353898,0,0
28285.27279887074,28285.27279887074,0,0
28209.819238618587,28209.819238618587,0,0
28801.643842919824,28801.64384291982,0,0
28595.69619322746,28595.69619322746,0,0
27304.479263954152,27304.479263954152,0,0
24642.342050001876,24642.342050001876,0,0
22999.900208732066,22999.900208732066,0,0
20900.54876417049,20900.54876417049,0,0
20542.338874517605,20542.3388745176,0,0
20388.28787022315,20388.28787022315,0,0
20793.80903114078,20793.80903114078,0,0
22349.01495864404,22349.01495864404,0,0
24059.21062520905,24059.21062520904,0,0
27758.43856145356,27758.43856145356,0,0
30447.59430649984,30447.59430649984,0,0
31685.074824375806,31685.074824375803,0,0
30460.72589347811,30460.725893478106,0,0
29547.824205588604,29547.8242055886,0,0
29167.733985895295,29167.733985895295,0,0
29280.691741371476,29280.691741371476,0,0
28821.31429523237,28821.31429523237,0,0
29327.83610521164,29327.836105211634,0,0
30027.12706677583,30027.127066775825,0,0
30138.868811196982,30138.868811196982,0,0
30342.741275731056,30342.741275731056,0,0
29763.957844974004,29763.957844974004,0,0
29928.092358970815,29928.09235897081,0,0
29396.09069613405,29396.090696134048,0,0
27910.71374072069,27910.71374072069,0,0
25162.189842737782,25162.189842737782,0,0
23543.84256120204,23543.84256120204,0,0
21600.731695353214,21600.731695353214,0,0
21491.661651156428,21491.661651156428,0,0
21658.57949348176,21658.57949348176,0,0
22377.96171891293,22377.96171891293,0,0
24226.74497172372,24226.74497172372,0,0
26187.249440762575,26187.249440762575,0,0
30158.809360339346,30158.809360339335,0,0
33048.98502315527,33048.98502315527,0,0
34349.038182102144,34349.038182102144,0,0
33041.638162464085,33041.638162464085,0,0
32005.902894559957,32005.902894559957,0,0
31555.614047767118,31555.614047767118,0,0
31634.664015760776,31634.664015760765,0,0
31119.814275482808,31119.814275482808,0,0
31580.710848493636,31580.710848493636,0,0
32211.932016131497,32211.932016131494,0,0
32316.008852855986,32316.008852855986,0,0
32523.95225762065,32523.95225762065,0,0
31923.79068252565,31923.79068252565,0,0
31973.06517974498,31973.065179744972,0,0
31216.25214567352,31216.252145673512,0,0
29346.241952701916,29346.241952701905,0,0
26135.773770681935,26135.773770681935,0,0
23936.452701253285,23936.452701253285,0,0
21210.715899323328,21210.715899323324,0,0
20301.67756659439,20301.67756659439,0,0
19583.163215309323,19583.163215309323,0,0
19413.96219254133,19413.96219254133,0,0
20365.061595071842,20365.061595071842,0,0
21404.71017872998,21404.710178729976,0,0
24591.471993625484,24591.471993625484,0,0
26782.783994919482,26782.783994919482,0,0
27299.011865251225,27299.011865251225,0,0
24829.321863787616,24829.321863787616,0,0
22699.60278237395,22699.60278237395,0,0
21270.66790095029,21270.667900950288,0,0
20547.155140996205,20547.1551409962,0,0
19398.786541736,19398.786541736,0,0
19471.82070532979,19471.820705329785,0,0
20097.026503217243,20097.026503217243,0,0
20681.22024004704,20681.22024004704,0,0
21688.77511560535,21688.77511560535,0,0
22155.222993879728,22155.222993879728,0,0
23466.498427886592,23466.498427886592,0,0
23990.856320142466,23990.856320142466,0,0
23204.749092355592,23204.749092355592,0,0
20957.328344306785,20957.328344306785,0,0
19621.93844766916,19621.93844766916,0,0
17406.03190079271,17406.03190079271,0,0
17101.514025052387,17101.514025052387,0,0
16814.698336329842,16814.698336329842,0,0
16999.746616693606,16999.746616693606,0,0
18127.18991510693,18127.18991510693,0,0
19386.40504241516,19386.40504241516,0,0
22955.83893875632,22955.83893875632,0,0
25550.986239372844,25550.986239372844,0,0
26601.183540627782,26601.183540627782,0,0
24751.226041515147,24751.226041515147,0,0
23318.15986297874,23318.15986297874,0,0
22671.64445601045,22671.64445601045,0,0
22599.084635877352,22599.084635877352,0,0
22029.722093449454,22029.722093449454,0,0
22471.546831718522,22471.546831718522,0,0
23147.13254258238,23147.13254258238,0,0
23334.54263742385,23334.54263742385,0,0
23699.000324573546,23699.000324573546,0,0
23285.34872061651,23285.348720616497,0,0
23606.67406786983,23606.67406786983,0,0
23249.354696446393,23249.354696446382,0,0
21569.95006547417,21569.95006547417,0,0
18565.767475371114,18565.767475371114,0,0
16744.441592917567,16744.441592917567,0,0
13843.543009975901,13843.543009975898,0,0
13022.793959857281,13022.793959857278,0,0
12345.007904661315,12345.007904661315,0,0
12353.098709919319,12353.098709919317,0,0
13295.013034205122,13295.013034205122,0,0
14412.213149492194,14412.213149492194,0,0
17753.923697249258,17753.923697249258,0,0
20423.07881015273,20423.07881015273,0,0
21802.38092094913,21802.38092094913,0,0
20696.617385590467,20696.617385590464,0,0
19737.839308696217,19737.839308696217,0,0
19265.180711167883,19265.18071116788,0,0
19376.47791834038,19376.477918340377,0,0
18992.179271186964,18992.179271186964,0,0
19565.62182332905,19565.62182332905,0,0
20338.216400433746,20338.216400433746,0,0
20658.646743033853,20658.646743033853,0,0
21160.109537576707,21160.109537576707,0,0
20927.298095689475,20927.298095689475,0,0
21454.67809948096,21454.67809948096,0,0
21310.632020454086,21310.632020454086,0,0
19994.281740258968,19994.281740258968,0,0
17408.360347617374,17408.360347617374,0,0
15898.917628751173,15898.91762875117,0,0
13556.181199263609,13556.181199263609,0,0
12971.696340412216,12971.696340412214,0,0
12457.292820855933,12457.292820855933,0,0
12587.310728096329,12587.310728096329,0,0
13534.926634663008,13534.926634663008,0,0
14622.985114879217,14622.985114879217,0,0
17875.675336849155,17875.67533684915,0,0
20347.59929610035,20347.599296100343,0,0
21430.51233741604,21430.51233741604,0,0
19984.058480114498,19984.058480114498,0,0
18763.31030475216,18763.31030475216,0,0
18104.061273593597,18104.061273593597,0,0
18112.6157075704,18112.6157075704,0,0
17698.23691588708,17698.23691588708,0,0
18405.664780583593,18405.664780583593,0,0
19511.135317782813,19511.135317782813,0,0
20252.165461874923,20252.165461874923,0,0
21174.86087129409,21174.86087129409,0,0
21274.717195940626,21274.717195940626,0,0
22056.567004470053,22056.567004470053,0,0
22066.165109143072,22066.165109143072,0,0
20821.96019310025,20821.96019310025,0,0
18154.0246061923,18154.02460619229,0,0
16494.680808802757,16494.680808802754,0,0
13947.427220739399,13947.427220739397,0,0
13043.516837327159,13043.516837327159,0,0
12254.696872844224,12254.69687284422,0,0
12136.689516274851,12136.689516274851,0,0
13013.211765548069,13013.211765548069,0,0
14109.062259987011,14109.06225998701,0,0
17507.853924990293,17507.85392499029,0,0
20313.631731440702,20313.631731440702,0,0
21918.29247642975,21918.29247642975,0,0
21117.68336956674,21117.68336956674,0,0
20532.16636247818,20532.16636247818,0,0
20477.37936553653,20477.37936553653,0,0
20978.3971054905,20978.3971054905,0,0
20958.343526822333,20958.343526822333,0,0
21864.922918509907,21864.922918509907,0,0
22852.982460775547,22852.982460775547,0,0
23290.914937151152,23290.914937151152,0,0
23741.900806405483,23741.900806405483,0,0
23371.851762312403,23371.851762312403,0,0
23678.382304841434,23678.382304841434,0,0
23289.881751341007,23289.881751341007,0,0
21672.570233093193,21672.570233093193,0,0
18862.93449852751,18862.93449852751,0,0
17169.901953538178,17169.901953538178,0,0
14711.278336271553,14711.278336271553,0,0
14146.663145328177,14146.663145328172,0,0
13720.133844915554,13720.133844915554,0,0
14060.565674247475,14060.565674247475,0,0
15278.743287243242,15278.743287243242,0,0
16756.609054856184,16756.609054856184,0,0
20469.103994131816,20469.103994131816,0,0
23426.238936141493,23426.238936141493,0,0
25034.150129717375,25034.150129717367,0,0
24133.02216014468,24133.02216014467,0,0
23425.960822739176,23425.96082273917,0,0
23234.64325689831,23234.64325689831,0,0
23538.479605000277,23538.479605000277,0,0
23337.61714562826,23337.61714562826,0,0
24045.864532454267,24045.864532454267,0,0
24975.63984405861,24975.63984405861,0,0
25316.91456716493,25316.91456716493,0,0
25813.407059809502,25813.407059809502,0,0
25559.273439426783,25559.273439426783,0,0
26122.108226742384,26122.108226742384,0,0
25979.23241261949,25979.232412619487,0,0
24670.97391502181,24670.97391502181,0,0
22086.768701124405,22086.768701124405,0,0
20424.6491132073,20424.6491132073,0,0
18159.076296386116,18159.076296386116,0,0
17680.63213604721,17680.63213604721,0,0
