,min,max,default
agriculture_burner_wood_pellets_share,0.0,100.0,0.0
agriculture_burner_network_gas_share,0.0,100.0,34.02122544125382
agriculture_useful_demand_electricity,-10.0,10.0,0.0
agriculture_useful_demand_useable_heat,-10.0,10.0,0.0
agriculture_heatpump_water_water_ts_electricity_share,0.0,100.0,0.0
agriculture_geothermal_share,0.0,100.0,0.0
agriculture_final_demand_steam_hot_water_share,0.0,100.0,65.97877455874618
industry_chemicals_refineries_burner_crude_oil_share,0.0,100.0,0.0
industry_chemicals_other_burner_wood_pellets_share,0.0,100.0,0.0
industry_chemicals_refineries_burner_hydrogen_share,0.0,100.0,0.0
industry_aluminium_electrolysis_bat_electricity_share,0.0,100.0,0.0
industry_chemicals_refineries_burner_wood_pellets_share,0.0,100.0,0.0
industry_other_paper_burner_coal_share,0.0,100.0,0.0
industry_aggregated_other_industry_wood_pellets_share,0.0,100.0,0.0
industry_chemicals_other_burner_hydrogen_share,0.0,100.0,0.0
industry_steel_blastfurnace_bat_consumption_useable_heat_share,0.0,100.0,0.0
industry_other_metals_process_heat_useable_heat_efficiency,0.0,2.0,0.0
industry_final_demand_for_chemical_other_steam_hot_water_share,0.0,100.0,0.0
industry_aggregated_other_industry_network_gas_share,0.0,100.0,61.94570508936997
industry_steel_hisarna_consumption_useable_heat_share,0.0,100.0,0.0
industry_chemicals_other_heatpump_water_water_electricity_share,0.0,100.0,0.0
industry_aluminium_production,0.0,2000.0,100.0
industry_steel_blastfurnace_current_consumption_useable_heat_share,0.0,100.0,100.0
industry_final_demand_for_other_food_steam_hot_water_share,0.0,100.0,0.0
industry_chemicals_other_crude_oil_non_energetic_share,0.0,100.0,0.0
industry_useful_demand_for_other_food,0.0,300.0,100.0
industry_chemicals_other_burner_network_gas_share,0.0,100.0,100.0
industry_chemicals_other_heater_electricity_share,0.0,100.0,0.0
industry_useful_demand_for_aggregated_other,0.0,5000.0,100.0
industry_chemicals_other_steam_recompression_electricity_share,0.0,100.0,0.0
industry_other_paper_burner_crude_oil_share,0.0,100.0,0.0
industry_chemicals_fertilizers_steam_methane_reformer_hydrogen_share,0.0,100.0,0.0
industry_useful_demand_for_chemical_fertilizers,0.0,1000.0,100.0
industry_other_paper_burner_network_gas_share,0.0,100.0,100.0
industry_useful_demand_for_chemical_refineries_useable_heat_efficiency,0.0,5.0,0.0
industry_final_demand_for_other_paper_steam_hot_water_share,0.0,100.0,0.0
industry_chemicals_fertilizers_burner_crude_oil_share,0.0,100.0,0.0
industry_useful_demand_for_other_ict_efficiency,0.0,5.0,0.0
capacity_of_industry_other_paper_flexibility_p2h_electricity,0.0,2.4390064497716892,0.0
industry_chemicals_other_burner_crude_oil_share,0.0,100.0,0.0
industry_chemicals_fertilizers_burner_coal_share,0.0,100.0,0.0
energy_steel_hisarna_transformation_coal_woodpellets_share,0.0,100.0,0.0
industry_other_food_burner_crude_oil_share,0.0,100.0,0.0
industry_other_food_burner_coal_share,0.0,100.0,0.0
industry_useful_demand_for_chemical_refineries,0.0,300.0,100.0
industry_useful_demand_for_other_food_efficiency,0.0,5.0,0.0
industry_final_demand_for_chemical_refineries_steam_hot_water_share,0.0,100.0,0.0
capacity_of_industry_chemicals_other_flexibility_p2h_electricity,0.0,22.829879052511416,0.0
industry_aggregated_other_industry_useable_heat_share,0.0,100.0,0.0
industry_chemicals_fertilizers_hydrogen_network_share,0.0,100.0,0.0
industry_steel_electricfurnace_electricity_share,0.0,100.0,0.0
industry_useful_demand_for_chemical_refineries_electricity_efficiency,0.0,5.0,0.0
industry_steel_production,0.0,300.0,100.0
industry_aluminium_electrolysis_current_electricity_share,0.0,100.0,80.00000000000001
industry_useful_demand_for_chemical_other,0.0,300.0,100.0
industry_chemicals_other_coal_non_energetic_share,0.0,100.0,0.0
industry_other_paper_heater_electricity_share,0.0,100.0,0.0
industry_chemicals_fertilizers_burner_hydrogen_share,0.0,100.0,0.0
industry_chemicals_other_network_gas_non_energetic_share,0.0,100.0,0.0
industry_chemicals_refineries_burner_network_gas_share,0.0,100.0,0.0
industry_useful_demand_for_other_paper,0.0,300.0,100.0
industry_useful_demand_for_other_paper_efficiency,0.0,5.0,0.0
industry_other_food_burner_network_gas_share,0.0,100.0,100.0
industry_useful_demand_for_other_ict,0.0,3000.0,100.0
industry_useful_demand_for_chemical_fertilizers_electricity_efficiency,0.0,5.0,0.0
industry_useful_demand_for_chemical_aggregated_industry_electricity_efficiency,0.0,5.0,0.0
industry_useful_demand_for_chemical_other_useable_heat_efficiency,-10.0,10.0,0.0
industry_chemicals_other_wood_pellets_non_energetic_share,0.0,100.0,0.0
industry_aluminium_smeltoven_electricity_share,0.0,100.0,19.999999999999986
industry_useful_demand_for_chemical_fertilizers_useable_heat_efficiency,0.0,5.0,0.0
industry_useful_demand_for_chemical_aggregated_industry,0.0,300.0,100.0
industry_chemicals_fertilizers_burner_network_gas_share,0.0,100.0,0.0
industry_chemicals_refineries_burner_coal_share,0.0,100.0,0.0
industry_aggregated_other_industry_coal_share,0.0,100.0,0.0
industry_aluminium_carbothermalreduction_electricity_share,0.0,100.0,0.0
industry_other_metals_process_electricity_efficiency,0.0,2.0,0.0
industry_other_paper_burner_wood_pellets_share,0.0,100.0,0.0
industry_aggregated_other_industry_hydrogen_share,0.0,100.0,0.0
industry_useful_demand_for_chemical_other_electricity_efficiency,-10.0,10.0,0.0
industry_aggregated_other_industry_electricity_share,0.0,100.0,38.05429491063002
industry_other_food_burner_wood_pellets_share,0.0,100.0,0.0
capacity_of_industry_other_food_flexibility_p2h_electricity,0.0,84.58812574200913,0.0
industry_other_food_heater_electricity_share,0.0,100.0,0.0
industry_other_metals_production,0.0,300.0,100.0
industry_chemicals_other_burner_coal_share,0.0,100.0,0.0
capacity_of_industry_chemicals_refineries_flexibility_p2h_electricity,0.0,1.0,0.0
industry_chemicals_other_hydrogen_non_energetic_share,0.0,100.0,0.0
industry_aggregated_other_industry_crude_oil_share,0.0,100.0,0.0
industry_final_demand_for_chemical_fertilizers_steam_hot_water_share,0.0,100.0,0.0
industry_chemicals_fertilizers_burner_wood_pellets_share,0.0,100.0,0.0
industry_useful_demand_for_chemical_aggregated_industry_useable_heat_efficiency,0.0,5.0,0.0
industry_other_paper_burner_hydrogen_share,0.0,100.0,0.0
industry_other_food_burner_hydrogen_share,0.0,100.0,0.0
households_useful_demand_cooking_per_person,-5.0,5.0,0.0
households_useful_demand_lighting,-5.0,5.0,0.0
households_useful_demand_electric_appliances,-5.0,5.0,0.0
households_useful_demand_heat_per_person,-5.0,5.0,0.0
households_lighting_incandescent_electricity_share,0.0,100.0,47.97687861271676
households_lighting_efficient_fluorescent_electricity_share,0.0,100.0,46.24277456647399
households_lighting_led_electricity_share,0.0,100.0,5.780346820809249
households_heater_heatpump_air_water_electricity_share,0.0,100.0,0.41442500558380263
households_heater_coal_share,0.0,100.0,0.0
households_heater_heatpump_ground_water_electricity_share,0.0,100.0,0.5525666741117372
households_heater_combined_hydrogen_share,0.0,100.0,0.0
households_heater_electricity_share,0.0,100.0,2.0721250279190113
households_heater_network_gas_share,0.0,100.0,2.524441740896131
households_heater_wood_pellets_share,0.0,100.0,3.2817369169554285
households_heater_hybrid_hydrogen_heatpump_air_water_electricity_share,0.0,100.0,0.0
households_heater_hybrid_heatpump_air_water_electricity_share,0.0,100.0,0.10496565863076157
households_heater_combined_network_gas_share,0.0,100.0,81.03457988276581
households_heater_district_heating_steam_hot_water_share,0.0,100.0,10.015159093137319
households_heater_crude_oil_share,0.0,100.0,0.0
households_water_heater_solar_thermal_share,0.0,100.0,0.0
households_useful_demand_hot_water_share,-5.0,5.0,0.0
households_appliances_dishwasher_electricity_efficiency,-34.0,35.0,0.0
households_appliances_fridge_freezer_electricity_efficiency,-132.0,66.0,0.0
households_appliances_television_electricity_efficiency,-93.0,92.0,0.0
households_appliances_computer_media_electricity_efficiency,-20.0,80.0,0.0
households_appliances_clothes_dryer_electricity_efficiency,-36.0,69.0,0.0
households_appliances_vacuum_cleaner_electricity_efficiency,-15.0,75.0,0.0
households_appliances_washing_machine_electricity_efficiency,-56.0,28.0,0.0
households_appliances_other_electricity_efficiency,-20.0,80.0,0.0
households_cooling_airconditioning_electricity_share,0.0,100.0,91.16279069807722
households_useful_demand_for_cooling,-15.0,15.0,0.0
households_cooling_heatpump_air_water_electricity_share,0.0,100.0,0.0
households_cooling_heatpump_ground_water_electricity_share,0.0,100.0,8.837209301922769
households_cooker_halogen_electricity_share,0.0,100.0,23.462866430199472
households_cooker_induction_electricity_share,0.0,100.0,8.894959926002851
households_cooker_network_gas_share,0.0,100.0,63.702288910970104
households_cooker_resistive_electricity_share,0.0,100.0,3.0292433184529832
households_cooker_wood_pellets_share,0.0,100.0,0.9106414143745933
households_apartments_share,0.0,100.0,35.688199999999995
households_behavior_standby_killer_turn_off_appliances,0.0,100.0,0.0
households_insulation_level_terraced_houses,20.799500000000002,69.0,20.799500000000002
households_corner_houses_share,0.0,100.0,13.2971
households_detached_houses_share,0.0,100.0,7.588699999999999
households_insulation_level_apartments,17.783099999999997,67.0,17.783099999999997
households_insulation_level_semi_detached_houses,11.2525,69.0,11.2525
households_behavior_turn_off_the_light,0.0,100.0,0.0
households_semi_detached_houses_share,0.0,100.0,7.5858
households_behavior_low_temperature_washing,0.0,100.0,0.0
households_number_of_residences,0.0,2288108.0,572027.0
households_behavior_close_windows_turn_off_heating,0.0,100.0,0.0
households_solar_pv_solar_radiation_market_penetration,0.0,100.0,7.48277053274874
households_insulation_level_corner_houses,20.0708,69.0,20.0708
households_terraced_houses_share,0.0,100.0,35.8402
households_insulation_level_detached_houses,12.979099999999999,67.0,12.979099999999999
households_number_of_inhabitants,0.665259,2.661036,1.330518
bunkers_useful_demand_planes,-10.0,10.0,0.0
bunkers_allocated_percentage_shipping,0.0,100.0,0.0
bunkers_plane_using_kerosene_share,0.0,100.0,100.0
bunkers_ship_using_lng_share,0.0,100.0,0.0
bunkers_plane_using_bio_kerosene_share,0.0,100.0,0.0
bunkers_useful_demand_ships,-5.0,5.0,0.0
bunkers_ship_using_heavy_fuel_oil_share,0.0,100.0,100.0
bunkers_allocated_percentage_aviation,0.0,100.0,0.0
buildings_useful_demand_for_appliances,0.0,5.0,0.0
buildings_lighting_savings_from_daylight_control_light,0.0,100.0,20.511
buildings_lighting_savings_from_motion_detection_light,0.0,100.0,26.52
buildings_useful_demand_cooling,-15.0,15.0,0.0
buildings_insulation_level,44.5411,74.0,44.5411
buildings_space_heater_solar_thermal_share,0.0,100.0,0.0
buildings_solar_pv_solar_radiation_market_penetration,0.0,100.0,9.314650508204872
buildings_useful_demand_electricity,-5.0,5.0,0.0
number_of_buildings,-5.0,5.0,0.0
buildings_useful_demand_for_space_heating,-5.0,5.0,0.0
buildings_lighting_standard_fluorescent_electricity_share,0.0,100.0,91.20679199514858
buildings_lighting_efficient_fluorescent_electricity_share,0.0,100.0,6.064281382656154
buildings_lighting_led_electricity_share,0.0,100.0,2.72892662219527
buildings_space_heater_wood_pellets_share,0.0,100.0,0.25938700772996925
buildings_space_heater_network_gas_share,0.0,100.0,93.48648459795545
buildings_space_heater_electricity_share,0.0,100.0,0.0
buildings_space_heater_district_heating_steam_hot_water_share,0.0,100.0,3.4124824372457154
buildings_space_heater_combined_hydrogen_share,0.0,100.0,0.0
buildings_space_heater_crude_oil_share,0.0,100.0,0.0
buildings_space_heater_collective_heatpump_water_water_ts_electricity_share,0.0,100.0,2.8416459570688626
buildings_space_heater_heatpump_air_water_network_gas_share,0.0,100.0,0.0
buildings_space_heater_coal_share,0.0,100.0,0.0
buildings_cooling_heatpump_air_water_network_gas_share,0.0,100.0,0.0
buildings_cooling_airconditioning_share,0.0,100.0,95.4020507823314
buildings_cooling_collective_heatpump_water_water_ts_electricity_share,0.0,100.0,4.597949217668607
energy_production_bio_ethanol_both,0.0,0.0,0.0
energy_production_dry_biomass_both,0.0,0.0,0.0
energy_production_bio_oil_both,0.0,0.0,0.0
number_of_energy_power_wind_turbine_inland_present,0.0,7437.599999999999,12.876157407407408
energy_distribution_dry_biomass_both,0.0,0.0,0.0
number_of_energy_power_ultra_supercritical_network_gas_present,0.0,1.8009419883448898,0.0
number_of_energy_chp_supercritical_waste_mix_present,0.0,24.01255984459853,0.0
number_of_energy_power_combined_cycle_network_gas_present,0.0,1.8009419883448894,0.0
number_of_energy_power_supercritical_coal_present,0.0,1.82117729158472,0.0
energy_extraction_crude_oil_both,0.0,0.0,0.0
energy_production_woodpellets_both,0.0,0.0,0.0
energy_production_biodiesel_both,0.0,0.0,0.0
number_of_energy_power_ultra_supercritical_cofiring_coal_present,0.0,1.9724602729491643,0.0
energy_extraction_natural_gas_both,0.0,0.0,0.0
number_of_energy_chp_ultra_supercritical_coal_present,0.0,2.071089758752119,0.0
number_of_energy_power_wind_turbine_coastal_present,0.0,3.1199999999999997,0.0
number_of_energy_chp_ultra_supercritical_cofiring_coal_present,0.0,2.2390029071236275,0.0
number_of_energy_power_ultra_supercritical_coal_present,0.0,1.8009419883448898,0.0
number_of_energy_heater_for_heat_network_waste_mix_present,0.0,23.78533332362979,0.0
number_of_energy_power_hydro_river_present,0.0,225.8230876518666,0.0
number_of_energy_power_combined_cycle_coal_present,0.0,1.9068797523651775,0.0
energy_production_biogas_both,0.0,0.0,0.0
number_of_energy_heater_for_heat_network_network_gas_present,0.0,174.10863992897006,0.0
number_of_energy_power_nuclear_gen2_uranium_oxide_present,0.0,1.0,0.0
number_of_energy_power_wind_turbine_offshore_present,0.0,25000.0,0.0
number_of_energy_heater_for_heat_network_wood_pellets_present,0.0,52.22214754918118,0.6239239214561959
number_of_energy_chp_combined_cycle_network_gas_present,0.0,12.006279922299264,0.0
energy_production_wood_both,0.0,0.0,0.0
other_useful_demand_non_energetic_both,,,
transport_car_using_lpg_share_present,0.0,100.0,2.16617265786816
transport_car_using_electricity_share_present,0.0,100.0,1.3394506970736106
transport_car_using_gasoline_mix_share_present,0.0,100.0,67.30581850154094
transport_car_using_hydrogen_share_present,0.0,100.0,0.0014539065599633101
transport_car_using_diesel_mix_share_present,0.0,100.0,29.187104236957335
transport_useful_demand_car_kms_both,-5.0,5.0,0.0
transport_car_using_compressed_natural_gas_share_present,0.0,100.0,0.0
transport_ship_using_diesel_mix_share_present,0.0,100.0,100.0
transport_useful_demand_ship_kms_both,-5.0,10.0,0.0
transport_ship_using_lng_mix_share_present,0.0,100.0,0.0
transport_useful_demand_planes_both,-5.0,5.0,0.0
transport_truck_using_compressed_natural_gas_share_present,0.0,100.0,0.0
transport_truck_using_gasoline_mix_share_present,0.0,100.0,0.2579682410296411
transport_useful_demand_truck_kms_both,-5.0,5.0,0.0
transport_truck_using_diesel_mix_share_present,0.0,100.0,98.75210838425215
transport_truck_using_lng_mix_share_present,0.0,100.0,0.0
transport_truck_using_electricity_share_present,0.0,100.0,0.9899233747182147
transport_road_mixer_diesel_biodiesel_share_present,0.0,100.0,2.917040300935655
transport_road_mixer_diesel_diesel_share_present,0.0,100.0,97.08295969906435
transport_road_mixer_gasoline_gasoline_share_present,0.0,100.0,92.03059062397988
transport_road_mixer_gasoline_ethanol_share_present,0.0,100.0,7.969409376020109
transport_useful_demand_trains_both,-5.0,5.0,0.0
transport_train_using_coal_share_present,0.0,100.0,0.0
transport_train_using_diesel_share_present,0.0,100.0,0.0
transport_train_using_electricity_share_present,0.0,100.0,100.0
agriculture_useful_demand_useable_heat_both,,,
agriculture_burner_wood_pellets_share_present,0.0,100.0,0.0
number_of_agriculture_chp_supercritical_wood_pellets_present,0.0,1.0,0.0
agriculture_heatpump_water_water_ts_electricity_share_present,0.0,100.0,0.0
agriculture_burner_network_gas_share_present,0.0,100.0,34.02122544125382
number_of_agriculture_chp_engine_network_gas_present,0.0,1.0,0.0
agriculture_geothermal_share_present,0.0,100.0,0.0
agriculture_useful_demand_electricity_both,,,
number_of_agriculture_chp_engine_biogas_present,0.0,1.0,0.0
agriculture_burner_crude_oil_share_present,0.0,100.0,0.0
agriculture_final_demand_steam_hot_water_share_present,0.0,100.0,65.97877455874618
industry_useful_demand_for_other_ict_both,0.0,500.0,100.0
industry_chemicals_other_burner_network_gas_share_present,0.0,100.0,0.0
industry_other_paper_burner_coal_share_present,0.0,100.0,0.0
industry_useful_demand_for_chemical_other_useable_heat_both,0.0,250.0,100.0
industry_useful_demand_for_other_minerals_both,0.0,250.0,100.0
industry_final_demand_for_other_paper_steam_hot_water_share_present,0.0,100.0,0.0
industry_useful_demand_for_chemical_fertilizers_both,0.0,250.0,100.0
industry_chemicals_fertilizers_burner_wood_pellets_share_present,0.0,100.0,0.0
industry_chemicals_other_burner_crude_oil_share_present,0.0,100.0,0.0
industry_chemicals_fertilizers_burner_coal_share_present,0.0,100.0,0.0
industry_other_food_burner_network_gas_share_present,0.0,100.0,0.0
industry_useful_demand_for_chemical_other_crude_oil_non_energetic_both,0.0,250.0,100.0
industry_final_demand_for_chemical_refineries_steam_hot_water_share_present,0.0,100.0,0.0
industry_chemicals_other_steam_recompression_electricity_share_present,0.0,100.0,0.0
industry_useful_demand_for_other_machinery_both,0.0,250.0,100.0
industry_useful_demand_for_other_transport_equipment_both,0.0,250.0,100.0
number_of_industry_chp_combined_cycle_gas_power_fuelmix_present,0.0,1.0,0.0
industry_chemicals_fertilizers_burner_crude_oil_share_present,0.0,100.0,0.0
industry_other_paper_burner_network_gas_share_present,0.0,100.0,0.0
industry_chemicals_refineries_burner_network_gas_share_present,0.0,100.0,0.0
industry_chemicals_other_burner_coal_share_present,0.0,100.0,0.0
industry_final_demand_for_chemical_other_steam_hot_water_share_present,0.0,100.0,0.0
industry_other_food_burner_wood_pellets_share_present,0.0,100.0,0.0
industry_other_paper_burner_crude_oil_share_present,0.0,100.0,0.0
industry_chemicals_refineries_burner_wood_pellets_share_present,0.0,100.0,0.0
industry_aluminium_production_both,0.0,250.0,100.0
industry_useful_demand_for_other_food_both,0.0,250.0,100.0
number_of_industry_chp_engine_gas_power_fuelmix_present,0.0,105.37178229058186,0.0
industry_chemicals_refineries_burner_coal_share_present,0.0,100.0,0.0
industry_useful_demand_for_other_mining_both,0.0,250.0,100.0
industry_final_demand_for_chemical_fertilizers_steam_hot_water_share_present,0.0,100.0,0.0
industry_useful_demand_for_other_aggregated_industry_nl_wood_pellets_non_energetic_both,0.0,250.0,100.0
industry_useful_demand_for_other_aggregated_industry_nl_network_gas_both,0.0,250.0,100.0
industry_useful_demand_for_chemical_aggregated_industry_both,0.0,250.0,100.0
industry_useful_demand_for_other_aggregated_industry_nl_coal_both,0.0,250.0,100.0
industry_useful_demand_for_chemical_refineries_both,0.0,250.0,100.0
industry_useful_demand_for_other_aggregated_industry_other_both,0.0,250.0,100.0
industry_useful_demand_for_other_aggregated_industry_nl_wood_pellets_both,0.0,250.0,100.0
industry_other_food_burner_crude_oil_share_present,0.0,100.0,0.0
industry_chemicals_fertilizers_burner_network_gas_share_present,0.0,100.0,0.0
industry_chemicals_other_burner_wood_pellets_share_present,0.0,100.0,0.0
industry_useful_demand_for_other_aggregated_industry_nl_coal_non_energetic_both,0.0,250.0,100.0
industry_useful_demand_for_other_wood_products_both,0.0,250.0,100.0
industry_useful_demand_for_other_paper_both,0.0,250.0,100.0
industry_useful_demand_for_other_construction_both,0.0,250.0,100.0
industry_useful_demand_for_other_aggregated_industry_nl_crude_oil_both,0.0,250.0,100.0
industry_useful_demand_for_other_aggregated_industry_nl_electricity_both,0.0,250.0,100.0
industry_useful_demand_for_other_aggregated_industry_nl_crude_oil_non_energetic_both,0.0,250.0,100.0
industry_useful_demand_for_chemical_other_coal_non_energetic_both,0.0,250.0,100.0
industry_useful_demand_for_chemical_other_electricity_both,0.0,250.0,100.0
industry_final_demand_for_other_food_steam_hot_water_share_present,0.0,100.0,0.0
industry_useful_demand_for_other_textile_both,0.0,250.0,100.0
industry_other_food_burner_coal_share_present,0.0,100.0,0.0
industry_other_food_heater_electricity_share_present,0.0,100.0,0.0
industry_chemicals_refineries_burner_crude_oil_share_present,0.0,100.0,0.0
industry_useful_demand_for_other_aggregated_industry_nl_network_gas_non_energetic_both,0.0,250.0,100.0
industry_other_paper_burner_wood_pellets_share_present,0.0,100.0,0.0
industry_chemicals_other_heatpump_water_water_electricity_share_present,0.0,100.0,0.0
number_of_industry_chp_turbine_gas_power_fuelmix_present,0.0,2.4716837821247597,0.0
industry_other_metals_production_both,0.0,250.0,100.0
industry_useful_demand_for_chemical_other_network_gas_non_energetic_both,0.0,250.0,100.0
industry_useful_demand_for_other_aggregated_industry_nl_useable_heat_both,0.0,250.0,100.0
industry_steel_production_both,0.0,250.0,100.0
industry_useful_demand_for_other_non_specified_both,0.0,250.0,100.0
industry_other_paper_heater_electricity_share_present,0.0,100.0,0.0
industry_useful_demand_for_chemical_other_wood_pellets_non_energetic_both,0.0,250.0,100.0
households_useful_demand_lighting_both,-5.0,5.0,0.0
households_useful_demand_cooking_per_person_both,-5.0,5.0,0.0
households_useful_demand_electric_appliances_both,-5.0,5.0,0.0
households_useful_demand_heat_per_person_both,,,
households_useful_demand_hot_water_both,-5.0,5.0,0.0
households_lighting_efficient_fluorescent_electricity_share_present,0.0,100.0,46.24277456647399
households_lighting_incandescent_electricity_share_present,0.0,100.0,47.97687861271676
households_lighting_led_electricity_share_present,0.0,100.0,5.780346820809249
households_space_heater_network_gas_share_present,0.0,100.0,0.0
households_space_heater_district_heating_steam_hot_water_share_present,0.0,100.0,0.0
households_space_heater_hybrid_heatpump_air_water_electricity_share_present,0.0,100.0,0.0
households_space_heater_combined_network_gas_share_both,0.0,100.0,0.0
households_space_heater_coal_share_both,0.0,100.0,0.0
households_space_heater_wood_pellets_share_both,0.0,100.0,0.0
households_space_heater_heatpump_ground_water_electricity_share_both,0.0,100.0,0.0
households_space_heater_district_heating_steam_hot_water_share_both,0.0,100.0,0.0
households_space_heater_combined_network_gas_share_present,0.0,100.0,0.0
households_space_heater_crude_oil_share_present,0.0,100.0,0.0
households_space_heater_wood_pellets_share_present,0.0,100.0,0.0
households_space_heater_coal_share_present,0.0,100.0,0.0
households_space_heater_heatpump_air_water_electricity_share_both,0.0,100.0,0.0
households_space_heater_electricity_share_both,0.0,100.0,0.0
households_space_heater_hybrid_heatpump_air_water_electricity_share_both,0.0,100.0,0.0
households_space_heater_network_gas_share_both,0.0,100.0,0.0
households_space_heater_electricity_share_present,0.0,100.0,0.0
households_space_heater_heatpump_ground_water_electricity_share_present,0.0,100.0,0.0
households_space_heater_crude_oil_share_both,0.0,100.0,0.0
households_space_heater_heatpump_air_water_electricity_share_present,0.0,100.0,0.0
households_water_heater_combined_network_gas_share_both,0.0,100.0,76.92860927461271
households_water_heater_crude_oil_share_present,0.0,100.0,0.0
households_water_heater_network_gas_share_both,0.0,100.0,2.386211491388464
households_water_heater_wood_pellets_share_present,0.0,100.0,0.0
households_water_heater_heatpump_air_water_electricity_share_both,0.0,100.0,0.0
households_water_heater_hybrid_heatpump_air_water_electricity_share_both,0.0,100.0,0.0
households_water_heater_district_heating_steam_hot_water_share_present,0.0,100.0,11.43127189930883
households_water_heater_crude_oil_share_both,0.0,100.0,0.0
households_water_heater_district_heating_steam_hot_water_share_both,0.0,100.0,11.43127189930883
households_water_heater_heatpump_air_water_electricity_share_present,0.0,100.0,0.0
households_water_heater_combined_network_gas_share_present,0.0,100.0,76.92860927461271
households_water_heater_coal_share_both,0.0,100.0,0.0
households_water_heater_resistive_electricity_share_present,0.0,100.0,6.856231170849168
households_water_heater_resistive_electricity_share_both,0.0,100.0,6.856231170849168
households_water_heater_heatpump_ground_water_electricity_share_present,0.0,100.0,1.2028475738331885
households_water_heater_hybrid_heatpump_air_water_electricity_share_present,0.0,100.0,0.0
households_water_heater_wood_pellets_share_both,0.0,100.0,0.0
households_water_heater_network_gas_share_present,0.0,100.0,2.386211491388464
households_water_heater_heatpump_ground_water_electricity_share_both,0.0,100.0,1.2028475738331885
households_water_heater_coal_share_present,0.0,100.0,0.0
households_useful_demand_for_cooling_both,-10.0,10.0,0.0
households_cooling_heatpump_ground_water_electricity_share_present,0.0,100.0,8.837209301922769
households_cooling_heatpump_air_water_electricity_share_present,0.0,100.0,0.0
households_cooling_airconditioning_electricity_share_present,0.0,100.0,91.16279069807722
households_cooker_resistive_electricity_share_present,0.0,100.0,3.0292433184529832
households_cooker_halogen_electricity_share_present,0.0,100.0,23.462866430199472
households_cooker_wood_pellets_share_present,0.0,100.0,0.9106414143745933
households_cooker_network_gas_share_present,0.0,100.0,63.702288910970104
households_cooker_induction_electricity_share_present,0.0,100.0,8.894959926002851
households_collective_chp_biogas_share_present,0.0,100.0,0.0
households_collective_chp_wood_pellets_share_present,0.0,100.0,0.0
households_collective_geothermal_share_present,0.0,100.0,0.0
households_heat_network_connection_steam_hot_water_share_present,0.0,100.0,0.0
households_collective_chp_network_gas_share_present,0.0,100.0,0.0
households_number_of_inhabitants_both,0.0,0.0,0.0
households_solar_pv_solar_radiation_market_penetration_both,0.0,100.0,7.48277053274874
number_of_cars,0.0,0.0,0.0
number_of_energy_power_solar_pv_solar_radiation_present,0.0,327.5346398180187,0.16083557606048957
number_of_cars_present,0.0,0.0,0.0
number_of_cars_both,0.0,0.0,0.0
buildings_useful_demand_electricity_both,-5.0,5.0,0.0
buildings_useful_demand_light_both,-5.0,5.0,0.0
buildings_useful_demand_cooling_both,-5.0,5.0,0.0
buildings_solar_pv_solar_radiation_market_penetration_both,0.0,100.0,9.314650508204872
buildings_useful_demand_for_space_heating_both,-5.0,5.0,0.0
buildings_useful_demand_appliances_both,-5.0,5.0,0.0
buildings_lighting_standard_fluorescent_electricity_share_present,0.0,100.0,91.20679199514858
buildings_lighting_led_electricity_share_present,0.0,100.0,2.72892662219527
buildings_lighting_efficient_fluorescent_electricity_share_present,0.0,100.0,6.064281382656154
buildings_space_heater_coal_share_present,0.0,100.0,0.0
buildings_space_heater_district_heating_steam_hot_water_share_present,0.0,100.0,3.4124824372457154
buildings_space_heater_wood_pellets_share_present,0.0,100.0,0.25938700772996925
buildings_space_heater_electricity_share_present,0.0,100.0,0.0
buildings_space_heater_heatpump_air_water_network_gas_share_present,0.0,100.0,0.0
buildings_space_heater_collective_heatpump_water_water_ts_electricity_share_present,0.0,100.0,2.8416459570688626
buildings_space_heater_network_gas_share_present,0.0,100.0,93.48648459795545
buildings_space_heater_crude_oil_share_present,0.0,100.0,0.0
buildings_appliances_coal_share_both,0.0,100.0,0.0
buildings_appliances_wood_pellets_share_both,0.0,100.0,0.0
buildings_appliances_network_gas_share_both,0.0,100.0,0.0
buildings_appliances_crude_oil_share_both,0.0,100.0,0.0
buildings_appliances_electricity_share_both,0.0,100.0,100.0
buildings_collective_geothermal_share_present,0.0,100.0,0.0
buildings_heat_network_connection_steam_hot_water_share_present,0.0,100.0,0.0
buildings_collective_chp_network_gas_share_present,0.0,100.0,0.0
buildings_collective_chp_wood_pellets_share_present,0.0,100.0,0.0
buildings_chp_engine_biogas_share_present,0.0,100.0,0.0
buildings_cooling_heatpump_air_water_network_gas_share_present,0.0,100.0,0.0
buildings_cooling_collective_heatpump_water_water_ts_electricity_share_present,0.0,100.0,4.597949217668607
buildings_cooling_airconditioning_share_present,0.0,100.0,95.4020507823314
change_in_non_energetic_emissions_other_ghg_chemical_industry,0.0,500.0,100.0
change_in_non_energetic_emissions_co2_other_industry,0.0,500.0,100.0
change_in_non_energetic_emissions_other_ghg_waste_management,0.0,500.0,100.0
change_in_energetic_emissions_other_ghg_households,0.0,500.0,100.0
change_in_non_energetic_emissions_other_ghg_agriculture_soil_cultivation,0.0,500.0,100.0
change_in_non_energetic_emissions_co2_agriculture_manure,0.0,500.0,100.0
change_in_non_energetic_emissions_co2_waste_management,0.0,500.0,100.0
