Gebouwde omgeving,Glastuinbouw,Industrie,Mobiliteit,total_sum
23.6298,76.2719,2.1103,22.402399999999997,124.4144
22.750700000000002,80.0459,2.1631000000000005,19.567099999999996,124.52680000000001
22.372,78.3245,2.1471,22.589599999999997,125.4332
22.4236,79.6975,2.1500000000000004,20.520899999999994,124.79200000000002
22.604,80.65650000000001,2.1729,20.249899999999997,125.6833
23.002499999999998,80.66600000000001,2.2267,20.1253,126.0205
23.7957,82.30489999999999,2.286,17.2031,125.5897
24.509700000000002,84.3888,2.3813,19.345200000000002,130.625
22.6781,83.8082,2.3964999999999996,17.1147,125.9975
21.8749,81.41470000000001,2.3574000000000006,18.724899999999998,124.37190000000001
24.011,88.0962,2.3884000000000007,10.4703,124.96589999999999
23.9903,88.6263,2.3902000000000005,9.7762,124.78300000000002
24.236399999999996,88.78059999999999,2.3875,10.572499999999998,125.977
24.654200000000003,87.9576,2.3751000000000007,8.9732,123.96010000000001
25.612799999999996,86.48010000000001,2.3539000000000003,10.889100000000001,125.3359
27.282300000000003,87.5777,2.3875,12.3082,129.5557
29.8262,88.5716,2.4318000000000004,8.991,129.8206
32.6254,92.1938,2.5021,13.4436,140.76489999999998
33.920899999999996,90.25999999999999,2.4816000000000003,17.0075,143.67
31.947400000000002,88.527,2.4654000000000003,19.8968,142.8366
29.8815,88.8082,2.4283,19.1451,140.2631
27.640200000000004,90.143,2.4114000000000004,16.7885,136.9831
25.4341,88.7045,2.3388,15.2984,131.7758
21.9967,88.46470000000001,2.3055000000000003,14.6048,127.3717
20.2417,80.619,2.1412999999999998,22.2306,125.2326
18.8626,82.1431,2.177,21.4082,124.5909
18.754,81.2254,2.1630000000000003,23.0203,125.1627
19.752900000000004,81.4536,2.1556000000000006,22.995399999999997,126.35750000000002
21.559700000000003,82.878,2.1725000000000003,21.233300000000003,127.8435
25.8011,85.999,2.2318000000000002,19.639000000000003,133.67090000000002
29.838399999999996,97.5894,2.4415,5.4995,135.3688
30.211599999999997,85.4221,2.2821,19.897399999999998,137.8132
30.637700000000002,112.5613,2.7123000000000004,7.7814000000000005,153.6927
29.5115,119.5026,2.809300000000001,9.3458,161.16920000000002
28.912599999999998,124.0737,2.8548999999999998,8.636099999999999,164.47729999999999
28.393899999999995,125.51219999999999,2.8810000000000002,8.936499999999999,165.72359999999998
27.933799999999994,117.9023,2.7691000000000003,10.0458,158.651
28.6115,120.655,2.8047,8.538,160.60920000000002
29.3944,120.095,2.8047,10.300799999999999,162.5949
30.738799999999998,114.7422,2.7488000000000006,10.2228,158.4526
32.64939999999999,101.3027,2.5843000000000003,9.2696,145.806
35.2774,81.3987,2.3081,17.0404,136.0246
35.7426,70.36580000000001,2.1486,29.7271,137.9841
34.593199999999996,68.9504,2.1150000000000007,30.2836,135.94219999999999
39.4088,67.59230000000001,2.0643,26.900599999999997,135.966
48.525999999999996,61.974199999999996,1.9506000000000001,20.757300000000004,133.2081
49.28179999999999,55.879000000000005,1.8118999999999998,23.999999999999996,130.97269999999997
25.2583,89.2544,2.3015,12.6963,129.5105
23.1254,86.2288,2.1794000000000002,16.633200000000002,128.16680000000002
22.1567,86.61869999999999,2.1922,19.0871,130.0547
22.367599999999996,84.2327,2.1629000000000005,21.4485,130.21169999999998
23.4103,83.8038,2.1479,21.7966,131.1586
25.2654,86.8857,2.1954000000000007,18.657500000000002,133.00400000000002
28.734599999999997,91.14330000000001,2.2723000000000004,14.5335,136.68370000000002
32.2381,105.4813,2.5084000000000004,3.3806,143.6084
32.604800000000004,93.6069,2.3575,9.779000000000002,138.3482
32.7142,124.783,2.8502000000000005,6.8881,167.2355
30.6502,130.7263,2.9522,7.88,172.20870000000002
29.183999999999997,134.1609,2.9698,8.5304,174.8451
27.865700000000004,135.9636,2.9945,6.896599999999999,173.7204
27.219900000000003,127.61359999999999,2.8641,8.884799999999998,166.5824
27.716699999999996,131.8787,2.9214,10.3976,172.91440000000003
28.673599999999997,130.29739999999998,2.9076000000000004,10.3387,172.21729999999997
31.064599999999995,123.9858,2.8302000000000005,11.080099999999998,168.96069999999997
33.6644,107.3878,2.6332,11.4377,155.1231
36.2756,85.4802,2.315,13.5779,137.6487
37.6316,74.6638,2.1532,26.0672,140.5158
