Gebouwde omgeving,Glastuinbouw,Industrie,Mobiliteit,total_sum
12.3353,14.258799999999999,2.0589000000000004,19.9908,48.6438
11.780000000000001,14.9632,2.1098,23.356499999999997,52.2095
11.7179,14.638499999999999,2.0821,24.0787,52.5172
12.111,14.8959,2.0761000000000003,22.0843,51.1673
12.6688,15.075,2.0919,19.575599999999998,49.4113
14.280100000000001,15.0755,2.1273,17.2406,48.7235
15.799000000000001,15.3887,2.1671,15.795000000000002,49.1498
16.3296,15.7789,2.2066,21.000200000000003,55.31530000000001
14.751199999999999,15.6668,2.2157,23.595699999999997,56.2294
13.7327,15.2272,2.1803,24.337600000000002,55.4778
14.4902,16.5001,2.2245,21.262800000000002,54.477599999999995
14.3642,16.6009,2.2379000000000002,20.5238,53.726800000000004
14.5451,16.6321,2.2399,20.3456,53.762699999999995
14.9213,16.4778,2.2335999999999996,23.452299999999997,57.084999999999994
15.626700000000001,16.1987,2.2129,21.653499999999998,55.6918
16.857499999999998,16.4,2.2403,33.469899999999996,68.96769999999998
18.5519,16.581400000000002,2.2807,24.6706,62.08460000000001
20.5826,17.2521,2.3484,37.0265,77.2096
21.4707,16.884900000000002,2.3323000000000005,46.8126,87.50050000000002
20.1208,16.552,2.3177000000000003,55.7156,94.70609999999999
18.4848,16.6049,2.2918000000000003,53.7676,91.1491
16.6701,16.8535,2.2847,47.288900000000005,83.09720000000002
14.8963,16.5849,2.217,43.1266,76.82480000000001
12.238900000000001,16.5401,2.1835,40.922599999999996,71.8851
10.8848,15.0828,2.0205,39.3287,67.3168
10.0275,15.3648,2.0585,37.607400000000005,65.0582
10.238000000000001,15.193700000000002,2.0452,35.5607,63.0376
11.3034,15.2377,2.0363,33.2697,61.8471
13.0836,15.5081,2.0503,30.0962,60.738200000000006
33.1763,16.0984,2.097,10.5107,61.8824
33.3711,18.276799999999998,2.2804,8.6179,62.54619999999999
32.3485,16.0316,2.1177,12.5647,63.0625
20.4943,21.0943,2.562,19.5488,63.6994
