Gebouwde omgeving,Glastuinbouw,Industrie,Mobiliteit,total_sum
16.2572,3.1836,6.377399999999999,12.003,37.821200000000005
15.550500000000003,3.3444000000000003,6.523299999999999,12.705699999999998,38.1239
15.3589,3.2807,6.4183,13.474,38.53190000000001
15.8168,3.3358000000000003,6.386699999999999,14.554,40.0933
22.4613,3.3763,6.4155999999999995,8.9883,41.2415
25.095299999999998,3.3809,6.465999999999999,8.186900000000001,43.1291
27.2268,3.4295,6.5206,7.7488,44.925700000000006
21.037,3.5146,6.497699999999999,14.186,45.235299999999995
19.1233,3.5005,6.504499999999999,13.9852,43.1135
17.8732,3.3777000000000004,6.4041999999999994,13.518399999999998,41.1735
18.8519,3.5878,6.564100000000002,11.8801,40.883900000000004
18.7102,3.605,6.6266,11.759599999999999,40.7014
18.9065,3.6044,6.6419999999999995,11.3556,40.5085
19.276600000000002,3.5715,6.639599999999999,12.5639,42.0516
20.0477,3.5183,6.579699999999999,11.6665,41.8122
21.4317,3.5751,6.643699999999999,16.6573,48.3078
23.4605,3.6295,6.7489,12.492700000000001,46.3316
26.0534,3.7994,6.942,18.363599999999998,55.15839999999999
27.2467,3.7351,6.904399999999999,23.1419,61.0281
25.743599999999997,3.6887,6.870699999999999,26.5596,62.8626
23.869799999999998,3.6997999999999998,6.834199999999999,25.3988,59.8026
21.7369,3.7581,6.846299999999999,22.216299999999997,54.557599999999994
19.6689,3.6972,6.678599999999999,20.3889,50.4336
16.4795,3.6871,6.589899999999998,19.604,46.3605
14.752600000000001,3.3324,6.1231,18.9877,43.195800000000006
13.7086,3.4039,6.2395,17.9715,41.323499999999996
13.8918,3.3645,6.201699999999999,16.825200000000002,40.2832
16.445700000000002,3.37,6.1722,15.5591,41.547000000000004
19.310399999999998,3.4176,6.205399999999999,13.7591,42.692499999999995
31.153800000000004,3.5281000000000002,6.306299999999999,5.1977,46.185900000000004
33.2181,3.9783,6.7650999999999994,4.335500000000001,48.297
33.326100000000004,3.3849,6.249,7.2745,50.23450000000001
26.5389,4.549600000000001,7.5809999999999995,11.966,50.6355
25.141100000000005,4.8392,8.0259,13.7713,51.7775
24.572100000000002,5.0151,8.2366,12.3739,50.197700000000005
23.9332,5.075900000000001,8.3508,12.752800000000002,50.1127
23.9298,4.7528,8.0721,14.1013,50.856
26.688399999999994,4.871600000000001,8.1561,12.157200000000001,51.8733
24.6542,4.8580000000000005,8.158900000000001,14.4223,52.0934
25.628000000000004,4.6499999999999995,7.931800000000001,14.2365,52.4463
26.9294,4.1075,7.4342999999999995,13.020900000000001,51.49210000000001
28.6359,3.2868999999999997,6.625100000000001,16.4783,55.0262
28.7716,2.8417000000000003,6.2355,21.2816,59.130399999999995
27.7139,2.7901,6.1467,24.238799999999998,60.8895
25.5473,2.7225,6.130799999999999,23.127899999999997,57.528499999999994
23.003199999999996,2.4867000000000004,5.8221,20.6906,52.002599999999994
20.7148,2.2392,5.5013,17.9938,46.4491
18.342799999999997,3.6761999999999997,6.9224000000000006,17.0644,46.005799999999994
17.1389,3.5035000000000003,6.641,17.316100000000002,44.599500000000006
16.194,3.5345999999999997,6.632599999999999,16.9688,43.33
18.217100000000002,3.4378,6.517799999999999,16.0909,44.2636
21.3748,3.4143,6.446199999999999,15.055900000000003,46.2912
25.0751,3.5325,6.542199999999999,13.5186,48.6684
36.2085,3.6922,6.6961,6.0971,52.6939
39.5627,4.2437000000000005,7.284200000000001,4.7309,55.82149999999999
40.3636,3.6662,6.8177,6.949200000000001,57.7967
30.9424,5.0108999999999995,8.206199999999999,10.752199999999998,54.911699999999996
27.264799999999997,5.2675,8.4928,11.7981,52.8232
25.6289,5.3941,8.620299999999999,12.134899999999998,51.7782
24.271900000000002,5.4681999999999995,8.6894,10.1215,48.551
23.734199999999998,5.1142,8.303,12.725100000000001,49.87649999999999
24.060499999999998,5.2998,8.468300000000001,14.657200000000001,52.485800000000005
24.764000000000003,5.244199999999999,8.4433,14.4693,52.9208
26.8287,4.9957,8.2299,15.3153,55.3696
28.8966,4.3203000000000005,7.655199999999998,15.7242,56.5963
30.622099999999996,3.4079,6.8309,18.730600000000003,59.591499999999996
31.739,2.9636,6.369300000000001,24.259,65.33090000000001
30.525199999999998,2.8643,6.268300000000001,22.774400000000004,62.43220000000001
28.5122,2.7403999999999997,6.070700000000001,21.450199999999995,58.7735
25.977999999999998,2.5633,5.8276,18.582900000000002,52.9518
24.464,2.3443,5.5743,16.6993,49.0819
20.9634,3.8193,6.925799999999999,15.953000000000001,47.6615
17.929000000000002,3.4894000000000003,6.6562,15.870500000000002,43.945100000000004
18.4033,3.5422000000000002,6.686399999999998,15.0061,43.638000000000005
19.6413,3.4570000000000003,6.567500000000001,14.4816,44.147400000000005
22.1264,3.5031000000000003,6.598599999999999,13.6918,45.9199
25.0681,3.633,6.6909,12.689200000000001,48.0812
34.884100000000004,3.8636,6.9033,5.731800000000001,51.3828
37.5098,4.4628,7.5039,4.716900000000001,54.193400000000004
37.304,3.7549,6.956100000000001,7.851400000000001,55.8664
29.9236,5.1518999999999995,8.436799999999998,13.165400000000002,56.6777
28.5281,5.4303,8.7436,13.4347,56.1367
29.282799999999998,5.5367,8.8223,13.166599999999999,56.80839999999999
34.0095,5.6291,8.924199999999999,10.6209,59.1837
32.1534,5.3582,8.664900000000001,12.6247,58.80120000000001
28.3855,5.5337,8.827300000000001,12.804100000000002,55.5506
27.727,5.579,8.877799999999999,13.4471,55.6309
28.123900000000003,5.3726,8.7027,15.966,58.165200000000006
28.399900000000002,4.7463999999999995,8.1552,15.776599999999998,57.078100000000006
29.428,3.8228,7.270199999999999,18.540100000000002,59.0611
29.0408,3.3988,6.831500000000001,20.4351,59.706199999999995
27.4895,3.2787,6.6742,22.740499999999997,60.1829
25.281999999999996,3.1843,6.4635,21.7847,56.7145
22.917099999999998,2.9854,6.182099999999999,19.958,52.04259999999999
20.247,2.6826,5.804899999999998,17.8445,46.57899999999999
18.4833,4.3109,7.3354,16.5303,46.6599
15.7712,3.9023,6.897,15.963,42.533500000000004
14.3408,3.9231,6.9457,14.866400000000002,40.07600000000001
14.747,3.8480000000000003,6.855500000000001,13.9296,39.3801
17.2154,3.8334,6.725199999999999,12.8759,40.6499
20.1871,3.811,6.7867,11.5207,42.3055
30.2136,3.8996,6.8466000000000005,4.5485,45.5083
33.282199999999996,4.3989,7.305400000000001,3.8538,48.84029999999999
33.5998,3.5067999999999997,6.425999999999999,7.692900000000001,51.225500000000004
25.112600000000004,4.6096,7.653599999999999,11.9654,49.34120000000001
24.081599999999998,4.825699999999999,7.9578,14.148000000000001,51.0131
24.058400000000006,4.932200000000001,8.094100000000001,13.513199999999998,50.59790000000001
25.2738,4.9651,8.1192,14.5732,52.9313
29.791700000000002,4.6536,7.828300000000001,11.435099999999998,53.7087
27.5464,4.706,7.8487,13.1829,53.284000000000006
25.154100000000003,4.5909,7.7668,13.659799999999999,51.171600000000005
25.464399999999998,4.2816,7.484800000000001,13.4925,50.7233
26.167499999999997,3.7680000000000002,7.0234,14.063400000000001,51.0223
27.9091,3.2197,6.4985,19.6069,57.2342
28.0738,2.8261,6.132899999999999,21.196,58.22879999999999
26.8191,2.7066,6.020700000000001,24.031100000000002,59.5775
24.8002,2.6233,5.880999999999999,22.782400000000003,56.0869
22.4043,2.4852999999999996,5.6728000000000005,20.2306,50.79299999999999
20.119400000000002,2.3057,5.412999999999999,18.1382,45.9763
18.4369,3.7397,6.8138,17.0804,46.070800000000006
14.9286,3.374,6.447099999999999,15.928999999999998,40.67869999999999
13.663900000000002,3.4024,6.5299,16.4395,40.035700000000006
14.955000000000002,3.3051,6.385000000000001,16.1485,40.7936
17.6505,3.3076,6.332300000000001,14.860599999999998,42.150999999999996
20.8446,3.3648,6.3885000000000005,13.648299999999999,44.2462
30.448900000000002,3.4241,6.360899999999999,7.4064000000000005,47.6403
33.3735,3.4631,6.4666999999999994,6.708,50.01129999999999
31.9513,3.6684,6.922499999999999,7.2841000000000005,49.8263
26.2179,4.0771999999999995,7.373899999999999,9.714400000000001,47.383399999999995
25.9583,4.4267,7.643099999999999,11.360200000000004,49.38830000000001
26.8153,4.8004999999999995,7.9531,12.0001,51.569
28.1537,4.8786000000000005,8.0558,12.4399,53.528
30.0741,4.742100000000001,7.901400000000001,11.7584,54.476000000000006
29.0975,4.6251,7.7954,12.267299999999999,53.7853
25.279500000000002,4.5819,7.712399999999999,13.802000000000001,51.375800000000005
25.8379,4.4425,7.6198000000000015,8.496599999999999,46.3968
26.863300000000002,4.356,7.5898,9.1408,47.9499
28.5066,4.1944,7.5436999999999985,8.171999999999999,48.4167
28.99,4.0266,7.362800000000001,8.9803,49.3597
27.8201,3.9313,7.259299999999999,9.5533,48.564
25.437299999999997,3.8634,7.1637,8.8269,45.2913
23.269300000000005,3.7689,7.031499999999999,7.8267,41.89640000000001
21.9161,3.6629,6.8288,7.813900000000001,40.221700000000006
19.1427,3.5797999999999996,6.689500000000001,13.248999999999999,42.661
17.170900000000003,3.2811,6.308500000000001,15.739299999999998,42.4998
17.6226,3.337,6.427199999999999,15.5018,42.8886
19.7616,3.2294,6.2938,14.674000000000001,43.958800000000004
22.357599999999998,3.2457000000000003,6.325899999999999,13.623099999999999,45.552299999999995
25.5573,3.267,6.3656999999999995,12.1121,47.302099999999996
29.944300000000002,3.3242999999999996,6.356000000000001,10.3378,49.9624
33.7766,3.3368,6.4659,8.451799999999999,52.031099999999995
31.218899999999998,3.3320000000000003,6.748099999999999,9.9037,51.2027
24.4794,3.3361,6.824,14.028400000000001,48.6679
22.3171,3.386,6.8665,14.5684,47.138000000000005
23.507400000000004,3.6285,6.9953,13.957799999999999,48.089000000000006
24.417900000000003,3.7167999999999997,7.092900000000001,13.701099999999999,48.9287
25.5464,3.7554,7.118200000000001,13.5598,49.9798
25.3383,3.7629,7.1799,14.465100000000003,50.7462
24.9684,3.7487,7.139600000000001,14.334999999999999,50.1917
24.0228,3.7331,7.080500000000002,7.2902000000000005,42.1266
25.3252,3.7164,7.080500000000002,7.5312,43.6533
27.772299999999998,3.9442,7.306100000000001,5.931,44.953599999999994
27.5434,3.9052000000000002,7.2559000000000005,8.197999999999999,46.902499999999996
26.0332,3.8135,7.0733,8.469800000000001,45.3898
23.4169,3.7673,6.8983,8.098099999999999,42.1806
20.694400000000005,3.7222,6.7701,7.351099999999999,38.537800000000004
18.6394,3.6364,6.6213999999999995,7.550000000000002,36.4472
14.956600000000002,3.524,6.4238,7.8916,32.79600000000001
12.5155,3.3254,6.167499999999999,8.8678,30.876199999999997
11.6931,3.3878000000000004,6.190400000000001,17.544,38.8153
11.659500000000001,3.2559,6.0416,18.310800000000004,39.26780000000001
18.6592,3.3239,6.0345,12.210899999999997,40.2285
21.5117,3.3714000000000004,6.0813,11.0101,41.9745
26.233900000000002,3.5717,6.3351999999999995,9.486999999999998,45.62779999999999
28.5886,4.2035,7.055500000000001,8.5394,48.387
24.5098,3.632,6.7029,15.8798,50.724500000000006
24.5638,4.9802,8.2926,12.0285,49.865100000000005
23.567,5.28,8.647,12.764899999999997,50.2589
22.972000000000005,5.4254999999999995,8.720699999999999,11.8801,48.9983
22.624299999999998,5.5168,8.755,14.351899999999999,51.248
22.2831,5.1734,8.3617,15.4593,51.2775
22.7288,5.3529,8.5854,14.7,51.36709999999999
23.3267,5.3595999999999995,8.5967,13.680700000000002,50.9637
24.5591,5.1121,8.3459,16.6573,54.6744
25.3429,4.3671,7.6415,12.492700000000001,49.8442
27.035399999999996,3.3929,6.654000000000001,18.363599999999998,55.445899999999995
27.0073,2.968,6.2431,23.1419,59.3603
26.172299999999996,2.8640000000000003,6.1123,26.5596,61.70819999999999
24.0768,2.7459,5.881399999999999,25.3988,58.1029
21.8885,2.51,5.576,22.216299999999997,52.190799999999996
19.227200000000003,2.2001,5.1665,20.3889,46.9827
18.046100000000003,3.6985,6.5545,19.604,47.9031
14.9058,3.3528000000000002,6.2044999999999995,18.9877,43.4508
14.2696,3.4502,6.283799999999999,17.9715,41.9751
14.623399999999998,3.3528000000000002,6.1898,16.825200000000002,40.9912
16.956699999999998,3.3889,6.2349,15.5591,42.1396
21.6441,3.4375999999999998,6.302899999999998,13.7591,45.143699999999995
33.0617,3.618,6.4967,5.1977,48.3741
