Gebouwde omgeving,Glastuinbouw,Industrie,Mobiliteit,total_sum
16.3925,0.9047,7.5057,37.7949,62.59779999999999
15.757600000000002,0.9499000000000001,7.708,37.5402,61.9557
15.5839,0.9306,7.6322,35.6087,59.755399999999995
16.1276,0.9466,7.6573,31.4297,56.1612
16.8528,0.958,7.7136000000000005,27.023900000000005,52.5483
18.8722,0.9587,7.787800000000001,23.032700000000002,50.6514
37.280100000000004,0.9755,7.8421,20.900900000000004,66.99860000000001
21.6832,1.0,7.968999999999999,30.338500000000003,60.990700000000004
19.6646,0.9944,7.9723999999999995,42.68699999999999,71.3184
18.424500000000002,0.9632000000000001,7.801099999999999,42.919999999999995,70.1088
19.6976,1.0336,7.961199999999999,42.2618,70.9542
19.5612,1.0393000000000001,7.981899999999999,42.420300000000005,71.0027
19.7784,1.0402,7.9765999999999995,41.3261,70.12129999999999
20.1549,1.0306,7.959899999999999,40.8213,69.9667
20.8972,1.0141,7.878399999999999,41.35320000000001,71.14290000000001
22.2639,1.0286,7.9771,52.8433,84.1129
24.21,1.042,8.1037,41.3283,74.684
26.645099999999996,1.0874,8.373000000000001,57.5887,93.6942
27.655300000000004,1.0665,8.2989,73.3523,110.373
25.9928,1.0493,8.2782,87.17070000000001,122.49100000000001
24.133200000000002,1.0525,8.2601,84.0864,117.53219999999999
21.991899999999998,1.0687,8.2945,74.02210000000001,105.3772
19.8826,1.0515,8.1553,67.69820000000001,96.78760000000001
16.677799999999998,1.0487,8.0903,64.22890000000001,90.04570000000001
15.0052,0.9521000000000001,7.52,61.9271,85.40440000000001
13.982499999999998,0.9712,7.6612,59.4137,82.0286
14.206800000000001,0.9601999999999999,7.6076999999999995,56.109399999999994,78.88409999999999
15.558,0.9624,7.5774,52.0719,76.1697
17.8049,0.9778,7.622999999999999,46.6973,73.103
38.985600000000005,1.0122,7.7659,27.869400000000002,75.63310000000001
44.565799999999996,1.1454,8.3705,24.921,79.0027
39.5475,0.9902,7.5488,33.1565,81.243
27.922200000000004,1.3162,9.2071,40.00349999999999,78.44899999999998
26.536600000000004,1.3985,9.6212,39.8455,77.40180000000001
26.076700000000002,1.4508,9.8392,40.7868,78.15350000000001
25.4265,1.468,9.948899999999998,41.1294,77.9728
24.9417,1.377,9.527899999999999,43.2111,79.0577
25.5803,1.4102,9.683600000000002,42.3025,78.9766
26.091699999999996,1.4049,9.6845,43.544900000000005,80.726
26.959599999999995,1.3434000000000001,9.430200000000001,42.608799999999995,80.34199999999998
28.015600000000003,1.1862000000000001,8.7513,39.540800000000004,77.49390000000001
29.38,0.9514,7.6824,50.1162,88.13
29.2666,0.8225,7.123,65.9734,103.18549999999999
28.143400000000003,0.8067,7.0411,77.9693,113.96050000000001
26.044600000000003,0.7891,6.9383,75.31240000000001,109.08440000000002
23.4477,0.7222999999999999,6.5893,68.06460000000001,98.82390000000001
20.5356,0.651,6.2043,58.7803,86.1712
18.714499999999997,1.0524,8.133799999999999,55.52569999999999,83.42639999999999
17.703400000000002,1.0107,7.788,55.95100000000001,82.4531
16.7355,1.0171000000000001,7.8263,55.6114,81.19030000000001
17.197,0.9893,7.7062,53.164699999999996,79.0572
18.8022,0.9833999999999999,7.641500000000001,49.820299999999996,77.2474
21.438200000000002,1.0187,7.7919,45.273599999999995,75.5224
38.6155,1.0669,7.987099999999999,31.3692,79.03869999999999
52.287,1.2309999999999999,8.7062,20.5129,82.7371
42.8528,1.0796000000000001,7.9467,32.2387,84.1178
31.2598,1.4549,9.793800000000001,39.0541,81.5626
29.0093,1.5266,10.169699999999999,37.922700000000006,78.6283
27.4372,1.5652,10.2948,37.108900000000006,76.40610000000001
26.1581,1.5865,10.3894,36.5943,74.72829999999999
25.535199999999996,1.4867,9.906900000000002,37.3261,74.25489999999999
25.992600000000003,1.5383,10.1509,43.903099999999995,81.5849
26.866499999999995,1.5207000000000002,10.101600000000001,43.4241,81.91290000000001
28.6886,1.4478,9.805,46.3884,86.3298
30.372899999999998,1.2532,8.9747,47.438300000000005,88.0391
31.726,0.9934999999999999,7.7923,57.940400000000004,98.4522
32.6226,0.8661,7.1922999999999995,77.939,118.61999999999999
31.2729,0.8361,7.0717,73.9344,113.1151
29.3169,0.8032,6.8453,70.243,107.2084
26.745599999999996,0.7539,6.5591,61.2129,95.2715
23.861500000000003,0.6926,6.2227,54.59139999999999,85.3682
21.6948,1.1045,8.16,51.8973,82.8566
18.429899999999996,1.005,7.7923,51.352700000000006,78.57990000000001
17.671,1.0178,7.8742,49.4674,76.0304
17.8375,0.9933,7.763,48.2256,74.8194
19.4949,1.0070000000000001,7.8144,45.6657,73.982
22.169600000000003,1.0457,7.963699999999999,44.2891,75.46809999999999
